# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   51       1.922104456645e-10       1.689518481687e-14       5.477928868901e-14       1.162357390451e-16       5.403563255859e-11       6.127774323474e-12      -1.090821916362e-14 
   52       1.948457811715e-10       1.796114380197e-14       2.725146614166e-14       1.208637156031e-16       5.178855598069e-11       5.897806140935e-12      -9.411766773588e-15 
   53       1.975046344583e-10       1.906537609580e-14      -2.082290420880e-15       1.255827668124e-16       4.966848625550e-11       5.679267397974e-12      -7.764113510392e-15 
   54       2.001905241821e-10       2.020790809947e-14      -3.306183254151e-14       1.303924192145e-16       4.766261251201e-11       5.471634155228e-12      -6.309551233668e-15 
   55       2.029059584609e-10       2.138872783971e-14      -6.553933198316e-14       1.352921863229e-16       4.575657848841e-11       5.274180389940e-12      -5.361205790706e-15 
   56       2.056526743258e-10       2.260784480605e-14      -9.951019295929e-14       1.402817472625e-16       4.394813766220e-11       5.086819131816e-12      -4.930456391316e-15 
   57       2.084312837539e-10       2.386524227396e-14      -1.350125918497e-13       1.453608077331e-16       4.223628771338e-11       4.909418784281e-12      -4.934423815608e-15 
   58       2.112410826792e-10       2.516085915591e-14      -1.720905616039e-13       1.505290482201e-16       4.061713940077e-11       4.741538224375e-12      -5.272160681628e-15 
   59       2.140799556641e-10       2.649458918403e-14      -2.107943741130e-13       1.557861234154e-16       3.908373824615e-11       4.582407707501e-12      -5.823775530741e-15 
   60       2.169442805716e-10       2.786628009276e-14      -2.511809225820e-13       1.611316616387e-16       3.762588621837e-11       4.430909772176e-12      -6.449556913009e-15 
   61       2.198304398577e-10       2.927567595992e-14      -2.933020166102e-13       1.665653433383e-16       3.623297448235e-11       4.285882331970e-12      -7.018808387516e-15 
   62       2.227399665120e-10       3.072223095543e-14      -3.371653322530e-13       1.720871584943e-16       3.490362806538e-11       4.147150649925e-12      -7.505898379452e-15 
   63       2.256753892737e-10       3.220525214586e-14      -3.827653354182e-13       1.776972062279e-16       3.363791946715e-11       4.014694171189e-12      -7.914313534873e-15 
   64       2.286386844641e-10       3.372395007791e-14      -4.300945945757e-13       1.833956227119e-16       3.243446748776e-11       3.888336079228e-12      -8.248915717477e-15 
   65       2.316312316351e-10       3.527743615756e-14      -4.791437796086e-13       1.891825831000e-16       3.129035445065e-11       3.767734423328e-12      -8.516008798844e-15 
   66       2.346537692179e-10       3.686472002916e-14      -5.299016606648e-13       1.950583034578e-16       3.020104342550e-11       3.652373246104e-12      -8.723405448689e-15 
   67       2.377063501721e-10       3.848470695455e-14      -5.823551070087e-13       2.010230426927e-16       2.916029545117e-11       3.541553711006e-12      -8.880493925096e-15 
   68       2.407887976998e-10       4.013631665059e-14      -6.364891380116e-13       2.070770925723e-16       2.816183624320e-11       3.434590468334e-12      -8.997325676852e-15 
   69       2.439022787536e-10       4.181887362214e-14      -6.922870906911e-13       2.132207411189e-16       2.720493351378e-11       3.331466789689e-12      -9.081514172788e-15 
   70       2.470479711530e-10       4.353179157589e-14      -7.497304842120e-13       2.194543052312e-16       2.628980625176e-11       3.232296852004e-12      -9.140824791316e-15 
   71       2.502265607338e-10       4.527445943677e-14      -8.087989709327e-13       2.257781435357e-16       2.541593787855e-11       3.137128686009e-12      -9.184139408291e-15 
   72       2.534382097863e-10       4.704624183333e-14      -8.694703365898e-13       2.321926580123e-16       2.458203821490e-11       3.045940552795e-12      -9.221498144087e-15 
   73       2.566825254930e-10       4.884647958325e-14      -9.317205004831e-13       2.386982956198e-16       2.378600544764e-11       2.958637320397e-12      -9.264141110671e-15 
   74       2.599585283674e-10       5.067449017879e-14      -9.955235156605e-13       2.452955499211e-16       2.302488809651e-11       2.875046840360e-12      -9.324550158677e-15 
   75       2.632646206921e-10       5.252956827223e-14      -1.060851569103e-12       2.519849627092e-16       2.229484698090e-11       2.794916324314e-12      -9.416490624483e-15 
   76       2.665992327820e-10       5.441082580209e-14      -1.127671991065e-12       2.587670263130e-16       2.159210852286e-11       2.717979280082e-12      -9.551042578503e-15 
   77       2.699629675998e-10       5.631667764074e-14      -1.195937653075e-12       2.656418663560e-16       2.091610942482e-11       2.644178421507e-12      -9.723766760382e-15 
   78       2.733567916970e-10       5.824526259836e-14      -1.265594811164e-12       2.726095038311e-16       2.026685900460e-11       2.573477013129e-12      -9.925263262898e-15 
   79       2.767813747066e-10       6.019459270384e-14      -1.336585881222e-12       2.796699488844e-16       1.964398131326e-11       2.505789775409e-12      -1.014493457234e-14 
   80       2.802370716802e-10       6.216255040195e-14      -1.408849377848e-12       2.868232004031e-16       1.904669743008e-11       2.440980708193e-12      -1.037094507704e-14 
   81       2.837239054262e-10       6.414688575052e-14      -1.482319853211e-12       2.940692456050e-16       1.847380775742e-11       2.378860914154e-12      -1.059018057595e-14 
   82       2.872415488466e-10       6.614521361758e-14      -1.556927835901e-12       3.014080596269e-16       1.792367431574e-11       2.319186422255e-12      -1.078820778717e-14 
   83       2.907893072752e-10       6.815501087853e-14      -1.632599769787e-12       3.088396051140e-16       1.739420303844e-11       2.261656011197e-12      -1.094923385650e-14 
   84       2.943664876526e-10       7.017386593144e-14      -1.709266458578e-12       3.163638471850e-16       1.688335290880e-11       2.205982216903e-12      -1.105938074260e-14 
   85       2.979736150596e-10       7.220028090912e-14      -1.786890141945e-12       3.239808020797e-16       1.639079913151e-11       2.152122647892e-12      -1.111722076039e-14 
   86       3.016113864137e-10       7.423299793627e-14      -1.865441816810e-12       3.316904958598e-16       1.591651450034e-11       2.100083204800e-12      -1.112492148916e-14 
   87       3.052802905665e-10       7.627076005234e-14      -1.944893211334e-12       3.394929495992e-16       1.546025835056e-11       2.049847373235e-12      -1.108510118243e-14 
   88       3.089805971427e-10       7.831231264925e-14      -2.025216866725e-12       3.473881792311e-16       1.502156770837e-11       2.001375277224e-12      -1.100084398862e-14 
   89       3.127123453790e-10       8.035640490929e-14      -2.106386219044e-12       3.553761953955e-16       1.459974844034e-11       1.954602732639e-12      -1.087571517192e-14 
   90       3.164753329632e-10       8.240179124286e-14      -2.188375681017e-12       3.634570032863e-16       1.419386640276e-11       1.909440300640e-12      -1.071377633297e-14 
   91       3.202691048736e-10       8.444723272629e-14      -2.271160723842e-12       3.716306024989e-16       1.380273859115e-11       1.865772341111e-12      -1.051960062964e-14 
   92       3.240929422175e-10       8.649149853969e-14      -2.354717958996e-12       3.798969868772e-16       1.342492428957e-11       1.823456066097e-12      -1.029828799783e-14 
   93       3.279461187175e-10       8.853325732332e-14      -2.439017078871e-12       3.882562619630e-16       1.305906703380e-11       1.782357422359e-12      -1.005499504145e-14 
   94       3.318287385389e-10       9.057072943263e-14      -2.523995114436e-12       3.967090178820e-16       1.270499855667e-11       1.742466968365e-12      -9.793410763298e-15 
   95       3.357410044223e-10       9.260198479737e-14      -2.609578439166e-12       4.052560125184e-16       1.236278528489e-11       1.703799756204e-12      -9.517078658984e-15 
   96       3.396829538776e-10       9.462504827059e-14      -2.695690535702e-12       4.138980603523e-16       1.203238833832e-11       1.666359620213e-12      -9.229870064992e-15 
   97       3.436544516974e-10       9.663789955534e-14      -2.782251965902e-12       4.226360339209e-16       1.171365949497e-11       1.630138735968e-12      -8.935992717408e-15 
   98       3.476551824695e-10       9.863847313146e-14      -2.869180340901e-12       4.314708652805e-16       1.140633715593e-11       1.595117179266e-12      -8.639999310616e-15 
   99       3.516846430901e-10       1.006246581823e-13      -2.956390291168e-12       4.404035474678e-16       1.111004231039e-11       1.561262485106e-12      -8.346796056008e-15 
  100       3.557421352770e-10       1.025942985213e-13      -3.043793436557e-12       4.494351359618e-16       1.082427450063e-11       1.528529206680e-12      -8.061651240686e-15 
  101       3.598267580821e-10       1.045451925191e-13      -3.131298356365e-12       4.585667501451e-16       1.054840778695e-11       1.496858474350e-12      -7.790203786170e-15 
  102       3.639374004049e-10       1.064750930298e-13      -3.218810559391e-12       4.677995747660e-16       1.028168671266e-11       1.466177554637e-12      -7.538471807102e-15 
  103       3.680727335053e-10       1.083817073182e-13      -3.306232453987e-12       4.771348613995e-16       1.002322226909e-11       1.436399409202e-12      -7.312861169952e-15 
  104       3.722314939307e-10       1.102628056458e-13      -3.393469861261e-12       4.865737978424e-16       9.772193518175e-12       1.407442469491e-12      -7.118689054435e-15 
  105       3.764133919508e-10       1.121165638931e-13      -3.480452621221e-12       4.961170930568e-16       9.528492169986e-12       1.379293952792e-12      -6.955509059223e-15 
  106       3.806183124523e-10       1.139412673000e-13      -3.567116727350e-12       5.057653386222e-16       9.292157961149e-12       1.351954316891e-12      -6.821167602164e-15 
  107       3.848460312397e-10       1.157352070458e-13      -3.653398073490e-12       5.155191358057e-16       9.063179019071e-12       1.325417591966e-12      -6.713224858283e-15 
  108       3.890962107393e-10       1.174966813703e-13      -3.739232495798e-12       5.253790955728e-16       8.841490086889e-12       1.299671161719e-12      -6.628946999830e-15 
  109       3.933683957040e-10       1.192239966945e-13      -3.824555814704e-12       5.353458385972e-16       8.626970748422e-12       1.274695544517e-12      -6.565298436336e-15 
  110       3.976620089171e-10       1.209154687418e-13      -3.909303876867e-12       5.454199952714e-16       8.419443653124e-12       1.250464174517e-12      -6.518934054670e-15 
  111       4.019763468972e-10       1.225694236581e-13      -3.993412597140e-12       5.556022057170e-16       8.218672741033e-12       1.226943182808e-12      -6.486191459089e-15 
  112       4.063105756023e-10       1.241841991330e-13      -4.076818000522e-12       5.658931197949e-16       8.024361467724e-12       1.204091178541e-12      -6.463083211294e-15 
  113       4.106637261340e-10       1.257581455209e-13      -4.159456264122e-12       5.762933971159e-16       7.836151029257e-12       1.181859030065e-12      -6.445289070483e-15 
  114       4.150346904422e-10       1.272896269610e-13      -4.241263759111e-12       5.868037070508e-16       7.653618587133e-12       1.160189646062e-12      -6.428148233407e-15 
  115       4.194222170295e-10       1.287770224990e-13      -4.322177092687e-12       5.974247287407e-16       7.476275493244e-12       1.139017756677e-12      -6.406651574421e-15 
  116       4.238250833084e-10       1.302187552008e-13      -4.402131605644e-12       6.081571523168e-16       7.303674480425e-12       1.118284902512e-12      -6.376465364312e-15 
  117       4.282426456325e-10       1.316133811162e-13      -4.481056568152e-12       6.190016827047e-16       7.135749813971e-12       1.097986936951e-12      -6.337160219603e-15 
  118       4.326743483837e-10       1.329595132870e-13      -4.558879475949e-12       6.299590363042e-16       6.972515355357e-12       1.078131915108e-12      -6.289361987951e-15 
  119       4.371195505984e-10       1.342557960743e-13      -4.635527570456e-12       6.410299398420e-16       6.813958494290e-12       1.058725319252e-12      -6.233756741720e-15 
  120       4.415775232341e-10       1.355009065267e-13      -4.710927867085e-12       6.522151303931e-16       6.660039337110e-12       1.039769974409e-12      -6.171092138095e-15 
  121       4.460474464354e-10       1.366935557490e-13      -4.785007183537e-12       6.635153554013e-16       6.510689895182e-12       1.021265963957e-12      -6.102178779198e-15 
  122       4.505284068003e-10       1.378324902704e-13      -4.857692168110e-12       6.749313727008e-16       6.365813273295e-12       1.003210545227e-12      -6.027891572200e-15 
  123       4.550193946466e-10       1.389164934125e-13      -4.928909327999e-12       6.864639505366e-16       6.225282858054e-12       9.855980650982e-13      -5.949171089435e-15 
  124       4.595193012783e-10       1.399443866580e-13      -4.998585057604e-12       6.981138675860e-16       6.088941506280e-12       9.684198755990e-13      -5.867024928512e-15 
  125       4.640269162515e-10       1.409150310189e-13      -5.066645666828e-12       7.098819129797e-16       5.956600733405e-12       9.516642495021e-13      -5.782529072433e-15 
  126       4.685409246411e-10       1.418273284045e-13      -5.133017409384e-12       7.217688863223e-16       5.828039901866e-12       9.353162959242e-13      -5.696829249704e-15 
  127       4.730599043069e-10       1.426802229904e-13      -5.197626511097e-12       7.337755977137e-16       5.703005409505e-12       9.193578759238e-13      -5.611142294450e-15 
  128       4.775823231597e-10       1.434727025859e-13      -5.260399198209e-12       7.459028677701e-16       5.581209877962e-12       9.037675180992e-13      -5.526757506528e-15 
  129       4.821067002271e-10       1.442038446515e-13      -5.321263071300e-12       7.581515425564e-16       5.462393957337e-12       8.885253961281e-13      -5.444787393623e-15 
  130       4.866321146337e-10       1.448729571486e-13      -5.380151337346e-12       7.705225401909e-16       5.346521129746e-12       8.736290580284e-13      -5.365386092905e-15 
  131       4.911577475501e-10       1.454794557987e-13      -5.436999097572e-12       7.830168094170e-16       5.233602841670e-12       8.590792709469e-13      -5.288447380482e-15 
  132       4.956827218527e-10       1.460228224913e-13      -5.491742081010e-12       7.956353152759e-16       5.123637443335e-12       8.448750661856e-13      -5.213847174774e-15 
  133       5.002061005622e-10       1.465026069717e-13      -5.544316682428e-12       8.083790392350e-16       5.016609825159e-12       8.310136910207e-13      -5.141443103291e-15 
  134       5.047268852818e-10       1.469184285288e-13      -5.594660000264e-12       8.212489793152e-16       4.912491054216e-12       8.174905605229e-13      -5.071074069418e-15 
  135       5.092440146356e-10       1.472699776827e-13      -5.642709874559e-12       8.342461502187e-16       4.811238010686e-12       8.042992093758e-13      -5.002559819195e-15 
  136       5.137563627069e-10       1.475570178730e-13      -5.688404924889e-12       8.473715834567e-16       4.712793024314e-12       7.914312436962e-13      -4.935700508103e-15 
  137       5.182627374768e-10       1.477793871461e-13      -5.731684588295e-12       8.606263274772e-16       4.617083510858e-12       7.788762928531e-13      -4.870276267846e-15 
  138       5.227618792625e-10       1.479369998432e-13      -5.772489157217e-12       8.740114477928e-16       4.524021608555e-12       7.666219612874e-13      -4.806046773132e-15 
  139       5.272524591553e-10       1.480298482882e-13      -5.810759817427e-12       8.875280271081e-16       4.433503814567e-12       7.546537803311e-13      -4.742750808458e-15 
  140       5.317330774597e-10       1.480580044752e-13      -5.846438685961e-12       9.011771654479e-16       4.345410621441e-12       7.429551600268e-13      -4.680105834890e-15 
  141       5.362022621311e-10       1.480216217565e-13      -5.879468849048e-12       9.149599802844e-16       4.259606153561e-12       7.315073409476e-13      -4.617807556851e-15 
  142       5.406584672144e-10       1.479209365306e-13      -5.909794400047e-12       9.288776066654e-16       4.175937803608e-12       7.202893460156e-13      -4.555529488897e-15 
  143       5.451000712825e-10       1.477562699295e-13      -5.937360477375e-12       9.429311973417e-16       4.094235869010e-12       7.092779323226e-13      -4.492922522506e-15 
  144       5.495255086749e-10       1.475280386948e-13      -5.962113632215e-12       9.571218053484e-16       4.014349157800e-12       6.984526156332e-13      -4.429687626938e-15 
  145       5.539336810927e-10       1.472367854492e-13      -5.984002892396e-12       9.714500184319e-16       3.936256529868e-12       6.878114038919e-13      -4.365802944270e-15 
  146       5.583235838016e-10       1.468831546318e-13      -6.002978875994e-12       9.859162886577e-16       3.859965712292e-12       6.773565304616e-13      -4.301318363595e-15 
  147       5.626941756841e-10       1.464678853028e-13      -6.018993510450e-12       1.000521046177e-15       3.785478161929e-12       6.670895018614e-13      -4.236284384517e-15 
  148       5.670443784408e-10       1.459918128849e-13      -6.032000072396e-12       1.015264698679e-15       3.712788908590e-12       6.570110787402e-13      -4.170752104245e-15 
  149       5.713730757924e-10       1.454558709032e-13      -6.041953227489e-12       1.030147630844e-15       3.641886398220e-12       6.471212568487e-13      -4.104773204691e-15 
  150       5.756791126808e-10       1.448610927261e-13      -6.048809070231e-12       1.045170203794e-15       3.572752336068e-12       6.374192480127e-13      -4.038399939559e-15 
  151       5.799612944711e-10       1.442086133061e-13      -6.052525163800e-12       1.060332754547e-15       3.505361529866e-12       6.279034611057e-13      -3.971685121438e-15 
  152       5.842183861530e-10       1.434996709200e-13      -6.053060579878e-12       1.075635595465e-15       3.439681733004e-12       6.185714830219e-13      -3.904682108902e-15 
  153       5.884491115426e-10       1.427356089097e-13      -6.050375938478e-12       1.091079013713e-15       3.375673487709e-12       6.094200596489e-13      -3.837444793595e-15 
  154       5.926521524835e-10       1.419178774230e-13      -6.044433447770e-12       1.106663270705e-15       3.313289968216e-12       6.004450768404e-13      -3.770027587332e-15 
  155       5.968261480491e-10       1.410480351537e-13      -6.035196943909e-12       1.122388601557e-15       3.252476823948e-12       5.916415413891e-13      -3.702485409187e-15 
  156       6.009696937435e-10       1.401277510827e-13      -6.022631930865e-12       1.138255214543e-15       3.193172022689e-12       5.830035619996e-13      -3.634873672592e-15 
  157       6.050813407037e-10       1.391588062184e-13      -6.006705620247e-12       1.154263290544e-15       3.135305693762e-12       5.745243302613e-13      -3.567248272426e-15 
  158       6.091595949005e-10       1.381430953372e-13      -5.987386971131e-12       1.170412982501e-15       3.078799971204e-12       5.661961016208e-13      -3.499665572111e-15 
  159       6.132029163410e-10       1.370826287243e-13      -5.964646729891e-12       1.186704414866e-15       3.023568836940e-12       5.580101763551e-13      -3.432182390703e-15 
  160       6.172097182693e-10       1.359795339141e-13      -5.938457470022e-12       1.203137683056e-15       2.969517963966e-12       5.499568805443e-13      -3.364855989991e-15 
  161       6.211784772381e-10       1.348360081316e-13      -5.908793500216e-12       1.219712863865e-15       2.916564059211e-12       5.420278414446e-13      -3.297740189575e-15 
  162       6.251080759367e-10       1.336541672360e-13      -5.875630495839e-12       1.236430048889e-15       2.864695143678e-12       5.342230796769e-13      -3.230873353142e-15 
  163       6.289974892950e-10       1.324361866827e-13      -5.838945910830e-12       1.253289313021e-15       2.813915328140e-12       5.265445107754e-13      -3.164289310172e-15 
  164       6.328456760554e-10       1.311843511237e-13      -5.798719145429e-12       1.270290703267e-15       2.764225726316e-12       5.189936987921e-13      -3.098021101923e-15 
  165       6.366515784839e-10       1.299010559208e-13      -5.754931585405e-12       1.287434238246e-15       2.715624387765e-12       5.115718478259e-13      -3.032100950708e-15 
  166       6.404141220821e-10       1.285888086597e-13      -5.707566641269e-12       1.304719907696e-15       2.668106230773e-12       5.042797935518e-13      -2.966560229170e-15 
