# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1999       4.046281315778e+02       6.923971325853e+00       0.000000000000e+00       2.448877412318e+01       5.835056277505e-12       4.560450276414e-08       3.598620078891e-09 
 2000       4.038080017965e+02       6.980600745105e+00       0.000000000000e+00       2.477703034474e+01       5.822425126833e-12       4.549590159672e-08       3.652567492326e-09 
 2001       4.029649455833e+02       7.037870645292e+00       0.000000000000e+00       2.506177049754e+01       5.809814269587e-12       4.538260749231e-08       3.705955665583e-09 
 2002       4.020991545965e+02       7.095763157093e+00       0.000000000000e+00       2.534294105314e+01       5.797223697331e-12       4.526469267228e-08       3.758777984496e-09 
 2003       4.012108214532e+02       7.154260334653e+00       0.000000000000e+00       2.562048830409e+01       5.784653399884e-12       4.514222987110e-08       3.811027806839e-09 
 2004       4.003001397310e+02       7.213344155484e+00       0.000000000000e+00       2.589435836367e+01       5.772103365319e-12       4.501529233773e-08       3.862698462262e-09 
 2005       3.993673039689e+02       7.272996520370e+00       0.000000000000e+00       2.616449716573e+01       5.759573579946e-12       4.488395383691e-08       3.913783252233e-09 
 2006       3.984125096688e+02       7.333199253264e+00       0.000000000000e+00       2.643085046447e+01       5.747064028309e-12       4.474828865054e-08       3.964275449977e-09 
 2007       3.974359532969e+02       7.393934101196e+00       0.000000000000e+00       2.669336383420e+01       5.734574693174e-12       4.460837157902e-08       4.014168300418e-09 
 2008       3.964378322847e+02       7.455182734174e+00       0.000000000000e+00       2.695198266917e+01       5.722105555517e-12       4.446427794260e-08       4.063455020116e-09 
 2009       3.954183450303e+02       7.516926745085e+00       0.000000000000e+00       2.720665218336e+01       5.709656594519e-12       4.431608358274e-08       4.112128797211e-09 
 2010       3.943776908998e+02       7.579147649598e+00       0.000000000000e+00       2.745731741025e+01       5.697227787553e-12       4.416386486346e-08       4.160182791358e-09 
 2011       3.933160702286e+02       7.641826886068e+00       0.000000000000e+00       2.770392320260e+01       5.684819110176e-12       4.400769867269e-08       4.207610133670e-09 
 2012       3.922336843227e+02       7.704945815436e+00       0.000000000000e+00       2.794641423230e+01       5.672430536120e-12       4.384766242363e-08       4.254403926659e-09 
 2013       3.911307354596e+02       7.768485721134e+00       0.000000000000e+00       2.818473499010e+01       5.660062037282e-12       4.368383405613e-08       4.300557244172e-09 
 2014       3.900074268900e+02       7.832427808984e+00       0.000000000000e+00       2.841882978544e+01       5.647713583712e-12       4.351629203800e-08       4.346063131332e-09 
 2015       3.888639628390e+02       7.896753207105e+00       0.000000000000e+00       2.864864274622e+01       5.635385143606e-12       4.334511536642e-08       4.390914604479e-09 
 2016       3.877005485073e+02       7.961442965813e+00       0.000000000000e+00       2.887411781860e+01       5.623076683297e-12       4.317038356929e-08       4.435104651108e-09 
 2017       3.865173900722e+02       8.026478057522e+00       0.000000000000e+00       2.909519876679e+01       5.610788167244e-12       4.299217670656e-08       4.478626229811e-09 
 2018       3.853146946896e+02       8.091839376649e+00       0.000000000000e+00       2.931182917286e+01       5.598519558021e-12       4.281057537164e-08       4.521472270213e-09 
 2019       3.840926704945e+02       8.157507739515e+00       0.000000000000e+00       2.952395243649e+01       5.586270816309e-12       4.262566069275e-08       4.563635672911e-09 
 2020       3.828515266026e+02       8.223463884250e+00       0.000000000000e+00       2.973151177481e+01       5.574041900886e-12       4.243751433429e-08       4.605109309419e-09 
 2021       3.815914731118e+02       8.289688470690e+00       0.000000000000e+00       2.993445022215e+01       5.561832768618e-12       4.224621849817e-08       4.645886022101e-09 
 2022       3.803127211031e+02       8.356162080286e+00       0.000000000000e+00       3.013271062987e+01       5.549643374447e-12       4.205185592527e-08       4.685958624113e-09 
 2023       3.790154826419e+02       8.422865216001e+00       0.000000000000e+00       3.032623566611e+01       5.537473671383e-12       4.185450989671e-08       4.725319899343e-09 
 2024       3.776999707797e+02       8.489778302218e+00       0.000000000000e+00       3.051496781561e+01       5.525323610494e-12       4.165426423530e-08       4.763962602348e-09 
 2025       3.763663995549e+02       8.556881684636e+00       0.000000000000e+00       3.069884937951e+01       5.513193140896e-12       4.145120330688e-08       4.801879458294e-09 
 2026       3.750149979820e+02       8.624156162387e+00       0.000000000000e+00       3.087783089276e+01       5.501082229446e-12       4.124540560968e-08       4.839064405780e-09 
 2027       3.736460521271e+02       8.691584588766e+00       0.000000000000e+00       3.105189644333e+01       5.488990920164e-12       4.103692446369e-08       4.875516340155e-09 
 2028       3.722598633389e+02       8.759150281873e+00       0.000000000000e+00       3.122103853555e+01       5.476919275648e-12       4.082580711491e-08       4.911235410626e-09 
 2029       3.708567342903e+02       8.826836493364e+00       0.000000000000e+00       3.138524968903e+01       5.464867357445e-12       4.061210112912e-08       4.946221781097e-09 
 2030       3.694369689799e+02       8.894626408375e+00       0.000000000000e+00       3.154452243880e+01       5.452835226041e-12       4.039585439280e-08       4.980475630219e-09 
 2031       3.680008727341e+02       8.962503145438e+00       0.000000000000e+00       3.169884933524e+01       5.440822940858e-12       4.017711511387e-08       5.013997151436e-09 
 2032       3.665487522081e+02       9.030449756399e+00       0.000000000000e+00       3.184822294422e+01       5.428830560245e-12       3.995593182255e-08       5.046786553035e-09 
 2033       3.650809153882e+02       9.098449226336e+00       0.000000000000e+00       3.199263584704e+01       5.416858141472e-12       3.973235337219e-08       5.078844058192e-09 
 2034       3.635976715934e+02       9.166484473478e+00       0.000000000000e+00       3.213208064054e+01       5.404905740722e-12       3.950642894004e-08       5.110169905022e-09 
 2035       3.620993314766e+02       9.234538349121e+00       0.000000000000e+00       3.226654993713e+01       5.392973413088e-12       3.927820802814e-08       5.140764346626e-09 
 2036       3.605862070268e+02       9.302593637546e+00       0.000000000000e+00       3.239603636479e+01       5.381061212564e-12       3.904774046409e-08       5.170627651141e-09 
 2037       3.590586115706e+02       9.370633055942e+00       0.000000000000e+00       3.252053256712e+01       5.369169192037e-12       3.881507640190e-08       5.199760101783e-09 
 2038       3.575168597739e+02       9.438639254316e+00       0.000000000000e+00       3.264003120340e+01       5.357297403285e-12       3.858026632281e-08       5.228161996905e-09 
 2039       3.559612676436e+02       9.506594815419e+00       0.000000000000e+00       3.275452494863e+01       5.345445896964e-12       3.834336103611e-08       5.255833650036e-09 
 2040       3.543921525291e+02       9.574482254657e+00       0.000000000000e+00       3.286400649353e+01       5.333614722607e-12       3.810441167999e-08       5.282775389935e-09 
 2041       3.528098331244e+02       9.642284020013e+00       0.000000000000e+00       3.296846854459e+01       5.321803928615e-12       3.786346972231e-08       5.308987560636e-09 
 2042       3.512146294692e+02       9.709982491966e+00       0.000000000000e+00       3.306790382415e+01       5.310013562249e-12       3.762058696151e-08       5.334470521501e-09 
 2043       3.496068629512e+02       9.777559983406e+00       0.000000000000e+00       3.316230507037e+01       5.298243669627e-12       3.737581552737e-08       5.359224647265e-09 
 2044       3.479868563073e+02       9.844998739554e+00       0.000000000000e+00       3.325166503734e+01       5.286494295712e-12       3.712920788187e-08       5.383250328084e-09 
 2045       3.463549336255e+02       9.912280937877e+00       0.000000000000e+00       3.333597649504e+01       5.274765484311e-12       3.688081682002e-08       5.406547969589e-09 
 2046       3.447114203466e+02       9.979388688011e+00       0.000000000000e+00       3.341523222946e+01       5.263057278064e-12       3.663069547068e-08       5.429117992929e-09 
 2047       3.430566432659e+02       1.004630403167e+01       0.000000000000e+00       3.348942504255e+01       5.251369718438e-12       3.637889729742e-08       5.450960834822e-09 
 2048       3.413909305346e+02       1.011300894259e+01       0.000000000000e+00       3.355854775235e+01       5.239702845723e-12       3.612547609932e-08       5.472076947606e-09 
 2049       3.397146116620e+02       1.017948532640e+01       0.000000000000e+00       3.362259319294e+01       5.228056699020e-12       3.587048601180e-08       5.492466799283e-09 
 2050       3.380280175166e+02       1.024571502059e+01       0.000000000000e+00       3.368155421454e+01       5.216431316241e-12       3.561398150751e-08       5.512130873575e-09 
 2051       3.363314803282e+02       1.031167979438e+01       0.000000000000e+00       3.373542368353e+01       5.204826734096e-12       3.535601739709e-08       5.531069669967e-09 
 2052       3.346253336895e+02       1.037736134870e+01       0.000000000000e+00       3.378419448248e+01       5.193242988088e-12       3.509664883007e-08       5.549283703756e-09 
 2053       3.329099125577e+02       1.044274131605e+01       0.000000000000e+00       3.382785951018e+01       5.181680112509e-12       3.483593129567e-08       5.566773506108e-09 
 2054       3.311855532561e+02       1.050780126043e+01       0.000000000000e+00       3.386641168170e+01       5.170138140429e-12       3.457392062365e-08       5.583539624096e-09 
 2055       3.294525934760e+02       1.057252267730e+01       0.000000000000e+00       3.389984392841e+01       5.158617103692e-12       3.431067298515e-08       5.599582620759e-09 
 2056       3.277113722784e+02       1.063688699344e+01       0.000000000000e+00       3.392814919804e+01       5.147117032906e-12       3.404624489354e-08       5.614903075146e-09 
 2057       3.259622300953e+02       1.070087556691e+01       0.000000000000e+00       3.395132045469e+01       5.135637957441e-12       3.378069320522e-08       5.629501582364e-09 
 2058       3.242055087319e+02       1.076446968694e+01       0.000000000000e+00       3.396935067888e+01       5.124179905417e-12       3.351407512051e-08       5.643378753636e-09 
 2059       3.224415513679e+02       1.082765057387e+01       0.000000000000e+00       3.398223286759e+01       5.112742903699e-12       3.324644818448e-08       5.656535216338e-09 
 2060       3.206707025594e+02       1.089039937905e+01       0.000000000000e+00       3.398996003430e+01       5.101326977892e-12       3.297787028776e-08       5.668971614061e-09 
 2061       3.188933082403e+02       1.095269718478e+01       0.000000000000e+00       3.399252520902e+01       5.089932152331e-12       3.270839966742e-08       5.680688606650e-09 
 2062       3.171097157245e+02       1.101452500420e+01       0.000000000000e+00       3.398992143832e+01       5.078558450074e-12       3.243809490781e-08       5.691686870261e-09 
 2063       3.153202737069e+02       1.107586378123e+01       0.000000000000e+00       3.398214178539e+01       5.067205892897e-12       3.216701494139e-08       5.701967097408e-09 
 2064       3.135253322658e+02       1.113669439048e+01       0.000000000000e+00       3.396917933007e+01       5.055874501287e-12       3.189521904960e-08       5.711529997013e-09 
 2065       3.117252356151e+02       1.119699902333e+01       0.000000000000e+00       3.395103391917e+01       5.044564303961e-12       3.162276425261e-08       5.720376316148e-09 
 2066       3.099203003032e+02       1.125676535701e+01       0.000000000000e+00       3.392773246965e+01       5.033275366587e-12       3.134969744666e-08       5.728506905421e-09 
 2067       3.081108368631e+02       1.131598241495e+01       0.000000000000e+00       3.389930880944e+01       5.022007763459e-12       3.107606318488e-08       5.735922654385e-09 
 2068       3.062971570490e+02       1.137463918318e+01       0.000000000000e+00       3.386579694046e+01       5.010761567996e-12       3.080190628137e-08       5.742624469960e-09 
 2069       3.044795738373e+02       1.143272461033e+01       0.000000000000e+00       3.382723103881e+01       4.999536852740e-12       3.052727181186e-08       5.748613276485e-09 
 2070       3.026584014284e+02       1.149022760759e+01       0.000000000000e+00       3.378364545500e+01       4.988333689348e-12       3.025220511432e-08       5.753890015769e-09 
 2071       3.008339552484e+02       1.154713704867e+01       0.000000000000e+00       3.373507471423e+01       4.977152148588e-12       2.997675178961e-08       5.758455647142e-09 
 2072       2.990065519500e+02       1.160344176971e+01       0.000000000000e+00       3.368155351655e+01       4.965992300332e-12       2.970095770208e-08       5.762311147510e-09 
 2073       2.971765094145e+02       1.165913056932e+01       0.000000000000e+00       3.362311673712e+01       4.954854213552e-12       2.942486898025e-08       5.765457511405e-09 
 2074       2.953441467528e+02       1.171419220844e+01       0.000000000000e+00       3.355979942646e+01       4.943737956314e-12       2.914853201738e-08       5.767895751037e-09 
 2075       2.935097843076e+02       1.176861541039e+01       0.000000000000e+00       3.349163681063e+01       4.932643595773e-12       2.887199347218e-08       5.769626896347e-09 
 2076       2.916737436539e+02       1.182238886076e+01       0.000000000000e+00       3.341866429148e+01       4.921571198163e-12       2.859530026936e-08       5.770651995059e-09 
 2077       2.898363476015e+02       1.187550120739e+01       0.000000000000e+00       3.334091744689e+01       4.910520828799e-12       2.831849960033e-08       5.770972112734e-09 
 2078       2.879979201956e+02       1.192794106034e+01       0.000000000000e+00       3.325843203097e+01       4.899492552066e-12       2.804163892381e-08       5.770588332817e-09 
 2079       2.861587867189e+02       1.197969699184e+01       0.000000000000e+00       3.317124397433e+01       4.888486431413e-12       2.776476596647e-08       5.769501756695e-09 
 2080       2.843192736928e+02       1.203075753621e+01       0.000000000000e+00       3.307938938425e+01       4.877502529351e-12       2.748792872354e-08       5.767713503750e-09 
 2081       2.824797088789e+02       1.208111118988e+01       0.000000000000e+00       3.298290454496e+01       4.866540907444e-12       2.721117545950e-08       5.765224711404e-09 
 2082       2.806404212804e+02       1.213074641131e+01       0.000000000000e+00       3.288182591783e+01       4.855601626305e-12       2.693455470867e-08       5.762036535181e-09 
 2083       2.788017411439e+02       1.217965162094e+01       0.000000000000e+00       3.277619014163e+01       4.844684745590e-12       2.665811527587e-08       5.758150148752e-09 
 2084       2.769639999605e+02       1.222781520118e+01       0.000000000000e+00       3.266603403271e+01       4.833790323992e-12       2.638190623705e-08       5.753566743994e-09 
 2085       2.751275304675e+02       1.227522549632e+01       0.000000000000e+00       3.255139458531e+01       4.822918419237e-12       2.610597693995e-08       5.748287531037e-09 
 2086       2.732926666499e+02       1.232187081254e+01       0.000000000000e+00       3.243230897168e+01       4.812069088073e-12       2.583037700471e-08       5.742313738320e-09 
 2087       2.714597437415e+02       1.236773941782e+01       0.000000000000e+00       3.230881454240e+01       4.801242386271e-12       2.555515632453e-08       5.735646612645e-09 
 2088       2.696290982271e+02       1.241281954194e+01       0.000000000000e+00       3.218094882656e+01       4.790438368615e-12       2.528036506629e-08       5.728287419226e-09 
 2089       2.678010678433e+02       1.245709937640e+01       0.000000000000e+00       3.204874953200e+01       4.779657088898e-12       2.500605367122e-08       5.720237441745e-09 
 2090       2.659759915803e+02       1.250056707439e+01       0.000000000000e+00       3.191225454553e+01       4.768898599915e-12       2.473227285554e-08       5.711497982405e-09 
 2091       2.641542096832e+02       1.254321075075e+01       0.000000000000e+00       3.177150193316e+01       4.758162953459e-12       2.445907361108e-08       5.702070361981e-09 
 2092       2.623360636539e+02       1.258501848193e+01       0.000000000000e+00       3.162652994036e+01       4.747450200311e-12       2.418650720593e-08       5.691955919874e-09 
 2093       2.605218962519e+02       1.262597830596e+01       0.000000000000e+00       3.147737699222e+01       4.736760390239e-12       2.391462518510e-08       5.681156014167e-09 
 2094       2.587120514964e+02       1.266607822235e+01       0.000000000000e+00       3.132408169374e+01       4.726093571992e-12       2.364347937115e-08       5.669672021673e-09 
 2095       2.569068746674e+02       1.270530619212e+01       0.000000000000e+00       3.116668283003e+01       4.715449793288e-12       2.337312186484e-08       5.657505337992e-09 
 2096       2.551067123075e+02       1.274365013771e+01       0.000000000000e+00       3.100521936653e+01       4.704829100817e-12       2.310360504580e-08       5.644657377564e-09 
 2097       2.533119122231e+02       1.278109794295e+01       0.000000000000e+00       3.083973044927e+01       4.694231540228e-12       2.283498157310e-08       5.631129573721e-09 
 2098       2.515228234857e+02       1.281763745303e+01       0.000000000000e+00       3.067025540506e+01       4.683657156125e-12       2.256730438600e-08       5.616923378741e-09 
 2099       2.497397964342e+02       1.285325647444e+01       0.000000000000e+00       3.049683374173e+01       4.673105992065e-12       2.230062670453e-08       5.602040263904e-09 
 2100       2.479631826753e+02       1.288794277492e+01       0.000000000000e+00       3.031950514839e+01       4.662578090545e-12       2.203500203016e-08       5.586481719539e-09 
 2101       2.461933350858e+02       1.292168408343e+01       0.000000000000e+00       3.013830949558e+01       4.652073493002e-12       2.177048414642e-08       5.570249255087e-09 
 2102       2.444306078137e+02       1.295446809013e+01       0.000000000000e+00       2.995328683560e+01       4.641592239804e-12       2.150712711962e-08       5.553344399145e-09 
 2103       2.426753562799e+02       1.298628244629e+01       0.000000000000e+00       2.976447740265e+01       4.631134370246e-12       2.124498529942e-08       5.535768699527e-09 
 2104       2.409279137656e+02       1.301711646614e+01       0.000000000000e+00       2.957192472741e+01       4.620699925358e-12       2.098410876421e-08       5.517524027833e-09 
 2105       2.391885209951e+02       1.304696624535e+01       0.000000000000e+00       2.937568500382e+01       4.610288956383e-12       2.072452960375e-08       5.498613496536e-09 
 2106       2.374573960662e+02       1.307582957805e+01       0.000000000000e+00       2.917581778792e+01       4.599901516408e-12       2.046627549476e-08       5.479040551565e-09 
 2107       2.357347578205e+02       1.310370425826e+01       0.000000000000e+00       2.897238288976e+01       4.589537657549e-12       2.020937424346e-08       5.458808668742e-09 
 2108       2.340208258439e+02       1.313058807981e+01       0.000000000000e+00       2.876544037371e+01       4.579197430949e-12       1.995385378595e-08       5.437921353851e-09 
 2109       2.323158204677e+02       1.315647883642e+01       0.000000000000e+00       2.855505055878e+01       4.568880886769e-12       1.969974218842e-08       5.416382142725e-09 
 2110       2.306199627694e+02       1.318137432165e+01       0.000000000000e+00       2.834127401891e+01       4.558588074185e-12       1.944706764745e-08       5.394194601319e-09 
 2111       2.289334745735e+02       1.320527232894e+01       0.000000000000e+00       2.812417158332e+01       4.548319041382e-12       1.919585849033e-08       5.371362325793e-09 
 2112       2.272565784524e+02       1.322817065158e+01       0.000000000000e+00       2.790380433679e+01       4.538073835548e-12       1.894614317529e-08       5.347888942587e-09 
 2113       2.255894977271e+02       1.325006708275e+01       0.000000000000e+00       2.768023361998e+01       4.527852502867e-12       1.869795029183e-08       5.323778108505e-09 
 2114       2.239324564684e+02       1.327095941549e+01       0.000000000000e+00       2.745352102976e+01       4.517655088515e-12       1.845130856095e-08       5.299033510792e-09 
 2115       2.222856794972e+02       1.329084544271e+01       0.000000000000e+00       2.722372841948e+01       4.507481636655e-12       1.820624683549e-08       5.273658867211e-09 
 2116       2.206493923858e+02       1.330972295722e+01       0.000000000000e+00       2.699091789934e+01       4.497332190430e-12       1.796279410040e-08       5.247657926128e-09 
 2117       2.190238214586e+02       1.332758975169e+01       0.000000000000e+00       2.675515183665e+01       4.487206791957e-12       1.772097947298e-08       5.221034466586e-09 
 2118       2.174091937929e+02       1.334444361870e+01       0.000000000000e+00       2.651649285616e+01       4.477105482321e-12       1.748083220324e-08       5.193792298387e-09 
 2119       2.158057372199e+02       1.336028235069e+01       0.000000000000e+00       2.627500384038e+01       4.467028301572e-12       1.724238167411e-08       5.165935262172e-09 
 2120       2.142136803251e+02       1.337510374001e+01       0.000000000000e+00       2.603074792991e+01       4.456975288715e-12       1.700565740179e-08       5.137467229500e-09 
 2121       2.126332524499e+02       1.338890557890e+01       0.000000000000e+00       2.578378852368e+01       4.446946481709e-12       1.677068903598e-08       5.108392102928e-09 
 2122       2.110646836916e+02       1.340168565951e+01       0.000000000000e+00       2.553418927934e+01       4.436941917457e-12       1.653750636021e-08       5.078713816091e-09 
 2123       2.095082049051e+02       1.341344177386e+01       0.000000000000e+00       2.528201411355e+01       4.426961631803e-12       1.630613929210e-08       5.048436333783e-09 
 2124       2.079640477028e+02       1.342417171392e+01       0.000000000000e+00       2.502732720227e+01       4.417005659525e-12       1.607661788365e-08       5.017563652034e-09 
 2125       2.064324444563e+02       1.343387327153e+01       0.000000000000e+00       2.477019298108e+01       4.407074034330e-12       1.584897232155e-08       4.986099798193e-09 
 2126       2.049136282969e+02       1.344254423845e+01       0.000000000000e+00       2.451067614550e+01       4.397166788845e-12       1.562323292743e-08       4.954048831008e-09 
 2127       2.034078331163e+02       1.345018240636e+01       0.000000000000e+00       2.424884165132e+01       4.387283954618e-12       1.539943015816e-08       4.921414840704e-09 
 2128       2.019152935675e+02       1.345678556685e+01       0.000000000000e+00       2.398475471486e+01       4.377425562104e-12       1.517759460617e-08       4.888201949067e-09 
 2129       2.004362450660e+02       1.346235151143e+01       0.000000000000e+00       2.371848081334e+01       4.367591640665e-12       1.495775699968e-08       4.854414309521e-09 
 2130       1.989709237902e+02       1.346687803155e+01       0.000000000000e+00       2.345008568516e+01       4.357782218561e-12       1.473994820303e-08       4.820056107210e-09 
 2131       1.975195666824e+02       1.347036291856e+01       0.000000000000e+00       2.317963533020e+01       4.347997322948e-12       1.452419921696e-08       4.785131559079e-09 
 2132       1.960824114496e+02       1.347280396375e+01       0.000000000000e+00       2.290719601018e+01       4.338236979866e-12       1.431054117889e-08       4.749644913954e-09 
 2133       1.946596965647e+02       1.347419895835e+01       0.000000000000e+00       2.263283424890e+01       4.328501214238e-12       1.409900536321e-08       4.713600452624e-09 
 2134       1.932516612668e+02       1.347454569352e+01       0.000000000000e+00       2.235661683264e+01       4.318790049863e-12       1.388962318159e-08       4.677002487919e-09 
 2135       1.918585455623e+02       1.347384196035e+01       0.000000000000e+00       2.207861081038e+01       4.309103509409e-12       1.368242618322e-08       4.639855364795e-09 
 2136       1.904805902258e+02       1.347208554988e+01       0.000000000000e+00       2.179888349420e+01       4.299441614407e-12       1.347744605516e-08       4.602163460410e-09 
 2137       1.891180368009e+02       1.346927425310e+01       0.000000000000e+00       2.151750245951e+01       4.289804385247e-12       1.327471462258e-08       4.563931184209e-09 
 2138       1.877711276011e+02       1.346540586094e+01       0.000000000000e+00       2.123453554543e+01       4.280191841169e-12       1.307426384909e-08       4.525162978006e-09 
 2139       1.864401057103e+02       1.346047816428e+01       0.000000000000e+00       2.095005085505e+01       4.270604000261e-12       1.287612583699e-08       4.485863316060e-09 
 2140       1.851252149843e+02       1.345448895395e+01       0.000000000000e+00       2.066411675579e+01       4.261040879449e-12       1.268033282759e-08       4.446036705161e-09 
 2141       1.838267000509e+02       1.344743602076e+01       0.000000000000e+00       2.037680187966e+01       4.251502494492e-12       1.248691720151e-08       4.405687684711e-09 
 2142       1.825448063115e+02       1.343931715546e+01       0.000000000000e+00       2.008817512362e+01       4.241988859979e-12       1.229591147891e-08       4.364820826802e-09 
 2143       1.812797499423e+02       1.343013158347e+01       0.000000000000e+00       1.979830456905e+01       4.232499989534e-12       1.210734470920e-08       4.323442087132e-09 
 2144       1.800316276759e+02       1.341988427972e+01       0.000000000000e+00       1.950725423156e+01       4.223035896462e-12       1.192123159882e-08       4.281562872704e-09 
 2145       1.788005064051e+02       1.340858168328e+01       0.000000000000e+00       1.921508728962e+01       4.213596593103e-12       1.173758327265e-08       4.239196015949e-09 
 2146       1.775864531267e+02       1.339623026539e+01       0.000000000000e+00       1.892186716361e+01       4.204182090609e-12       1.155641087458e-08       4.196354427862e-09 
 2147       1.763895349409e+02       1.338283652950e+01       0.000000000000e+00       1.862765751615e+01       4.194792398939e-12       1.137772556754e-08       4.153051098186e-09 
 2148       1.752098190516e+02       1.336840701128e+01       0.000000000000e+00       1.833252225234e+01       4.185427526852e-12       1.120153853347e-08       4.109299095605e-09 
 2149       1.740473727664e+02       1.335294827869e+01       0.000000000000e+00       1.803652552005e+01       4.176087481905e-12       1.102786097337e-08       4.065111567928e-09 
 2150       1.729022634969e+02       1.333646693202e+01       0.000000000000e+00       1.773973171023e+01       4.166772270439e-12       1.085670410727e-08       4.020501742282e-09 
 2151       1.717745587584e+02       1.331896960392e+01       0.000000000000e+00       1.744220545716e+01       4.157481897583e-12       1.068807917427e-08       3.975482925296e-09 
 2152       1.706643261701e+02       1.330046295945e+01       0.000000000000e+00       1.714401163876e+01       4.148216367237e-12       1.052199743254e-08       3.930068503293e-09 
 2153       1.695716334553e+02       1.328095369609e+01       0.000000000000e+00       1.684521537688e+01       4.138975682075e-12       1.035847015932e-08       3.884271942476e-09 
 2154       1.684965484415e+02       1.326044854384e+01       0.000000000000e+00       1.654588203754e+01       4.129759843534e-12       1.019750865093e-08       3.838106789120e-09 
 2155       1.674391390599e+02       1.323895426520e+01       0.000000000000e+00       1.624607723125e+01       4.120568851809e-12       1.003912422279e-08       3.791586669762e-09 
 2156       1.663994733462e+02       1.321647765524e+01       0.000000000000e+00       1.594586681328e+01       4.111402705846e-12       9.883328209412e-09       3.744725291386e-09 
 2157       1.653776194403e+02       1.319302554166e+01       0.000000000000e+00       1.564531688398e+01       4.102261403339e-12       9.730131964437e-09       3.697536441616e-09 
 2158       1.643736455864e+02       1.316860478478e+01       0.000000000000e+00       1.534449378900e+01       4.093144940718e-12       9.579546860611e-09       3.650033988906e-09 
 2159       1.633876201329e+02       1.314322227762e+01       0.000000000000e+00       1.504346411960e+01       4.084053313148e-12       9.431584289810e-09       3.602231882730e-09 
 2160       1.624196115328e+02       1.311688494592e+01       0.000000000000e+00       1.474229471298e+01       4.074986514521e-12       9.286255663050e-09       3.554144153768e-09 
 2161       1.614696883435e+02       1.308959974821e+01       0.000000000000e+00       1.444105265248e+01       4.065944537449e-12       9.143572410489e-09       3.505784914105e-09 
 2162       1.605379192270e+02       1.306137367581e+01       0.000000000000e+00       1.413980526794e+01       4.056927373259e-12       9.003545981440e-09       3.457168357411e-09 
 2163       1.596243729498e+02       1.303221375289e+01       0.000000000000e+00       1.383862013593e+01       4.047935011985e-12       8.866187844380e-09       3.408308759141e-09 
 2164       1.587291183832e+02       1.300212703652e+01       0.000000000000e+00       1.353756508007e+01       4.038967442365e-12       8.731509486957e-09       3.359220476721e-09 
 2165       1.578522245032e+02       1.297112061672e+01       0.000000000000e+00       1.323670817128e+01       4.030024651829e-12       8.599522415996e-09       3.309917949739e-09 
 2166       1.569937603905e+02       1.293920161643e+01       0.000000000000e+00       1.293611772810e+01       4.021106626499e-12       8.470238157515e-09       3.260415700139e-09 
 2167       1.561537952307e+02       1.290637719166e+01       0.000000000000e+00       1.263586231695e+01       4.012213351178e-12       8.343668256727e-09       3.210728332409e-09 
 2168       1.553323983143e+02       1.287265453144e+01       0.000000000000e+00       1.233601075242e+01       4.003344809348e-12       8.219824278050e-09       3.160870533777e-09 
 2169       1.545296390369e+02       1.283804085790e+01       0.000000000000e+00       1.203663209754e+01       3.994500983157e-12       8.098717805118e-09       3.110857074398e-09 
 2170       1.537455868990e+02       1.280254342631e+01       0.000000000000e+00       1.173779566410e+01       3.985681853422e-12       7.980360440789e-09       3.060702807549e-09 
 2171       1.529803115061e+02       1.276616952511e+01       0.000000000000e+00       1.143957101290e+01       3.976887399611e-12       7.864763807150e-09       3.010422669820e-09 
 2172       1.522338825691e+02       1.272892647596e+01       0.000000000000e+00       1.114202795403e+01       3.968117599849e-12       7.751939545531e-09       2.960031681307e-09 
 2173       1.515063699039e+02       1.269082163378e+01       0.000000000000e+00       1.084523654720e+01       3.959372430902e-12       7.641899316508e-09       2.909544945805e-09 
 2174       1.507978434319e+02       1.265186238678e+01       0.000000000000e+00       1.054926710196e+01       3.950651868174e-12       7.534654799916e-09       2.858977650999e-09 
 2175       1.501083731796e+02       1.261205615651e+01       0.000000000000e+00       1.025419017804e+01       3.941955885702e-12       7.430217694857e-09       2.808345068657e-09 
 2176       1.494380292791e+02       1.257141039788e+01       0.000000000000e+00       9.960076585587e+00       3.933284456148e-12       7.328599719707e-09       2.757662554825e-09 
 2177       1.487868819679e+02       1.252993259926e+01       0.000000000000e+00       9.666997385488e+00       3.924637550792e-12       7.229812612123e-09       2.706945550019e-09 
 2178       1.481550015890e+02       1.248763028245e+01       0.000000000000e+00       9.375023889630e+00       3.916015139526e-12       7.133868129055e-09       2.656209579418e-09 
 2179       1.475424585909e+02       1.244451100275e+01       0.000000000000e+00       9.084227661190e+00       3.907417190848e-12       7.040778046755e-09       2.605470253057e-09 
 2180       1.469493235280e+02       1.240058234901e+01       0.000000000000e+00       8.794680514918e+00       3.898843671856e-12       6.950554160781e-09       2.554743266024e-09 
 2181       1.463756670601e+02       1.235585194366e+01       0.000000000000e+00       8.506454517426e+00       3.890294548239e-12       6.863208286009e-09       2.504044398649e-09 
