# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1767       5.462175158139e+02       1.880089305541e+01       0.000000000000e+00       7.475468796044e+00       2.546712293803e-10       2.911002579974e-07       6.099177298472e-08 
 1768       5.433340174933e+02       1.892003780025e+01       0.000000000000e+00       7.348095791802e+00       2.542980809224e-10       2.877635666430e-07       6.139447284309e-08 
 1769       5.404677515492e+02       1.903849853353e+01       0.000000000000e+00       7.212332446426e+00       2.539255499497e-10       2.844323411666e-07       6.178957221853e-08 
 1770       5.376191707458e+02       1.915623496027e+01       0.000000000000e+00       7.068273626165e+00       2.535536358481e-10       2.811070832646e-07       6.217710297038e-08 
 1771       5.347887296386e+02       1.927320661306e+01       0.000000000000e+00       6.916014720210e+00       2.531823379199e-10       2.777882977541e-07       6.255709736412e-08 
 1772       5.319768845768e+02       1.938937285183e+01       0.000000000000e+00       6.755651641475e+00       2.528116553833e-10       2.744764925820e-07       6.292958807273e-08 
 1773       5.291840937065e+02       1.950469286360e+01       0.000000000000e+00       6.587280827379e+00       2.524415873722e-10       2.711721788329e-07       6.329460817800e-08 
 1774       5.264108169721e+02       1.961912566228e+01       0.000000000000e+00       6.410999240626e+00       2.520721329349e-10       2.678758707383e-07       6.365219117187e-08 
 1775       5.236575161193e+02       1.973263008837e+01       0.000000000000e+00       6.226904369991e+00       2.517032910344e-10       2.645880856841e-07       6.400237095780e-08 
 1776       5.209246546972e+02       1.984516480876e+01       0.000000000000e+00       6.035094231099e+00       2.513350605474e-10       2.613093442202e-07       6.434518185204e-08 
 1777       5.182126980612e+02       1.995668831651e+01       0.000000000000e+00       5.835667367208e+00       2.509674402641e-10       2.580401700682e-07       6.468065858506e-08 
 1778       5.155221133745e+02       2.006715893054e+01       0.000000000000e+00       5.628722849990e+00       2.506004288874e-10       2.547810901304e-07       6.500883630280e-08 
 1779       5.128533696114e+02       2.017653479548e+01       0.000000000000e+00       5.414360280314e+00       2.502340250324e-10       2.515326344980e-07       6.532975056810e-08 
 1780       5.102069375592e+02       2.028477388138e+01       0.000000000000e+00       5.192679789027e+00       2.498682272261e-10       2.482953364600e-07       6.564343736197e-08 
 1781       5.075832898207e+02       2.039183398346e+01       0.000000000000e+00       4.963782037738e+00       2.495030339068e-10       2.450697325114e-07       6.594993308499e-08 
 1782       5.049829008165e+02       2.049767272193e+01       0.000000000000e+00       4.727768219596e+00       2.491384434233e-10       2.418563623622e-07       6.624927455864e-08 
 1783       5.024062467876e+02       2.060224754167e+01       0.000000000000e+00       4.484740060077e+00       2.487744540348e-10       2.386557689454e-07       6.654149902663e-08 
 1784       4.998538057977e+02       2.070551571208e+01       0.000000000000e+00       4.234799817763e+00       2.484110639100e-10       2.354684984262e-07       6.682664415631e-08 
 1785       4.973260577356e+02       2.080743432676e+01       0.000000000000e+00       3.978050285121e+00       2.480482711269e-10       2.322951002100e-07       6.710474803994e-08 
 1786       4.948234843175e+02       2.090796030334e+01       0.000000000000e+00       3.714594789294e+00       2.476860736720e-10       2.291361269515e-07       6.737584919612e-08 
 1787       4.923465690896e+02       2.100705038319e+01       0.000000000000e+00       3.444537192871e+00       2.473244694398e-10       2.259921345632e-07       6.763998657111e-08 
 1788       4.898957974302e+02       2.110466113121e+01       0.000000000000e+00       3.167981894681e+00       2.469634562325e-10       2.228636822237e-07       6.789719954019e-08 
 1789       4.874716565523e+02       2.120074893559e+01       0.000000000000e+00       2.885033830565e+00       2.466030317593e-10       2.197513323868e-07       6.814752790903e-08 
 1790       4.850746355061e+02       2.129527000754e+01       0.000000000000e+00       2.595798474165e+00       2.462431936355e-10       2.166556507896e-07       6.839101191505e-08 
 1791       4.827052251811e+02       2.138818038112e+01       0.000000000000e+00       2.300381837700e+00       2.458839393829e-10       2.135772064619e-07       6.862769222877e-08 
 1792       4.803638520963e+02       2.147944054857e+01       0.000000000000e+00       1.998894984971e+00       2.455252669660e-10       2.105164828337e-07       6.885760594772e-08 
 1793       4.780506791744e+02       2.156902940849e+01       0.000000000000e+00       1.691467609085e+00       2.451671764154e-10       2.074736098530e-07       6.908077452175e-08 
 1794       4.757658033452e+02       2.165693043113e+01       0.000000000000e+00       1.378234567156e+00       2.448096682302e-10       2.044486286062e-07       6.929721568262e-08 
 1795       4.735093216106e+02       2.174312703299e+01       0.000000000000e+00       1.059331379108e+00       2.444527428423e-10       2.014415799195e-07       6.950694743895e-08 
 1796       4.712813310446e+02       2.182760257678e+01       0.000000000000e+00       7.348942286209e-01       2.440964006159e-10       1.984525043583e-07       6.970998807721e-08 
 1797       4.690819287930e+02       2.191034037134e+01       0.000000000000e+00       4.050599640827e-01       2.437406418471e-10       1.954814422253e-07       6.990635616258e-08 
 1798       4.669112120733e+02       2.199132367158e+01       0.000000000000e+00       6.996609953956e-02       2.433854667635e-10       1.925284335596e-07       7.009607053989e-08 
 1799       4.647692781747e+02       2.207053567842e+01       0.000000000000e+00      -2.702491843536e-01       2.430308755237e-10       1.895935181352e-07       7.027915033457e-08 
 1800       4.626562244583e+02       2.214795953871e+01       0.000000000000e+00      -6.154470393827e-01       2.426768682171e-10       1.866767354598e-07       7.045561495355e-08 
 1801       4.605721483563e+02       2.222357834517e+01       0.000000000000e+00      -9.654879488239e-01       2.423234448630e-10       1.837781247733e-07       7.062548408619e-08 
 1802       4.585171473729e+02       2.229737513634e+01       0.000000000000e+00      -1.320231726493e+00       2.419706054106e-10       1.808977250470e-07       7.078877770521e-08 
 1803       4.564913190833e+02       2.236933289649e+01       0.000000000000e+00      -1.679537515797e+00       2.416183497386e-10       1.780355749818e-07       7.094551606763e-08 
 1804       4.544947611343e+02       2.243943455558e+01       0.000000000000e+00      -2.043263788778e+00       2.412666776543e-10       1.751917130071e-07       7.109571971568e-08 
 1805       4.525275712436e+02       2.250766298918e+01       0.000000000000e+00      -2.411268345170e+00       2.409155888936e-10       1.723661772795e-07       7.123940947774e-08 
 1806       4.505898472004e+02       2.257400101838e+01       0.000000000000e+00      -2.783408311444e+00       2.405650831205e-10       1.695590056814e-07       7.137660646927e-08 
 1807       4.486816868649e+02       2.263843140979e+01       0.000000000000e+00      -3.159540139858e+00       2.402151599264e-10       1.667702358199e-07       7.150733209377e-08 
 1808       4.468031881682e+02       2.270093687542e+01       0.000000000000e+00      -3.539519607508e+00       2.398658188301e-10       1.639999050252e-07       7.163160804367e-08 
 1809       4.449544491124e+02       2.276150007262e+01       0.000000000000e+00      -3.923201815374e+00       2.395170592768e-10       1.612480503498e-07       7.174945630128e-08 
 1810       4.431355677706e+02       2.282010360404e+01       0.000000000000e+00      -4.310441187375e+00       2.391688806383e-10       1.585147085664e-07       7.186089913977e-08 
 1811       4.413466422863e+02       2.287673001754e+01       0.000000000000e+00      -4.701091469414e+00       2.388212822120e-10       1.557999161673e-07       7.196595912402e-08 
 1812       4.395877708742e+02       2.293136180615e+01       0.000000000000e+00      -5.095005728430e+00       2.384742632207e-10       1.531037093629e-07       7.206465911165e-08 
 1813       4.378590518191e+02       2.298398140797e+01       0.000000000000e+00      -5.492036351446e+00       2.381278228122e-10       1.504261240800e-07       7.215702225391e-08 
 1814       4.361605834768e+02       2.303457120613e+01       0.000000000000e+00      -5.892035044619e+00       2.377819600589e-10       1.477671959611e-07       7.224307199661e-08 
 1815       4.344924642733e+02       2.308311352873e+01       0.000000000000e+00      -6.294852832290e+00       2.374366739570e-10       1.451269603626e-07       7.232283208113e-08 
 1816       4.328547927050e+02       2.312959064875e+01       0.000000000000e+00      -6.700340056033e+00       2.370919634266e-10       1.425054523537e-07       7.239632654526e-08 
 1817       4.312476673386e+02       2.317398478401e+01       0.000000000000e+00      -7.108346373705e+00       2.367478273107e-10       1.399027067150e-07       7.246357972425e-08 
 1818       4.296711868113e+02       2.321627809708e+01       0.000000000000e+00      -7.518720758496e+00       2.364042643752e-10       1.373187579372e-07       7.252461625168e-08 
 1819       4.281254498300e+02       2.325645269523e+01       0.000000000000e+00      -7.931311497975e+00       2.360612733080e-10       1.347536402199e-07       7.257946106043e-08 
 1820       4.266105551721e+02       2.329449063038e+01       0.000000000000e+00      -8.345966193145e+00       2.357188527192e-10       1.322073874700e-07       7.262813938366e-08 
 1821       4.251266016847e+02       2.333037389899e+01       0.000000000000e+00      -8.762531757489e+00       2.353770011398e-10       1.296800333006e-07       7.267067675569e-08 
 1822       4.236736882849e+02       2.336408444205e+01       0.000000000000e+00      -9.180854416020e+00       2.350357170220e-10       1.271716110294e-07       7.270709901303e-08 
 1823       4.222519139597e+02       2.339560414495e+01       0.000000000000e+00      -9.600779704331e+00       2.346949987385e-10       1.246821536779e-07       7.273743229527e-08 
 1824       4.208613777658e+02       2.342491483749e+01       0.000000000000e+00      -1.002215246765e+01       2.343548445816e-10       1.222116939694e-07       7.276170304605e-08 
 1825       4.195021788297e+02       2.345199829375e+01       0.000000000000e+00      -1.044481685986e+01       2.340152527635e-10       1.197602643281e-07       7.277993801403e-08 
 1826       4.181744163473e+02       2.347683623206e+01       0.000000000000e+00      -1.086861634262e+01       2.336762214154e-10       1.173278968777e-07       7.279216425382e-08 
 1827       4.168781895842e+02       2.349941031493e+01       0.000000000000e+00      -1.129339368431e+01       2.333377485869e-10       1.149146234400e-07       7.279840912696e-08 
 1828       4.156135978754e+02       2.351970214896e+01       0.000000000000e+00      -1.171899095918e+01       2.329998322460e-10       1.125204755335e-07       7.279870030284e-08 
 1829       4.143807406251e+02       2.353769328482e+01       0.000000000000e+00      -1.214524954635e+01       2.326624702783e-10       1.101454843721e-07       7.279306575971e-08 
 1830       4.131797173072e+02       2.355336521714e+01       0.000000000000e+00      -1.257201012883e+01       2.323256604864e-10       1.077896808638e-07       7.278153378559e-08 
 1831       4.120105743241e+02       2.356670401174e+01       0.000000000000e+00      -1.299911982693e+01       2.319894010575e-10       1.054530465201e-07       7.276413413076e-08 
 1832       4.108731451222e+02       2.357771422778e+01       0.000000000000e+00      -1.342645366233e+01       2.316536919724e-10       1.031353655433e-07       7.274090147828e-08 
 1833       4.097672087987e+02       2.358640510674e+01       0.000000000000e+00      -1.385389326362e+01       2.313185336179e-10       1.008363709641e-07       7.271187201696e-08 
 1834       4.086925431240e+02       2.359278595534e+01       0.000000000000e+00      -1.428131974690e+01       2.309839263208e-10       9.855579356381e-08       7.267708229470e-08 
 1835       4.076489245399e+02       2.359686614568e+01       0.000000000000e+00      -1.470861371509e+01       2.306498703473e-10       9.629336186737e-08       7.263656921962e-08 
 1836       4.066361281574e+02       2.359865511529e+01       0.000000000000e+00      -1.513565525720e+01       2.303163659032e-10       9.404880213693e-08       7.259037006109e-08 
 1837       4.056539277548e+02       2.359816236727e+01       0.000000000000e+00      -1.556232394770e+01       2.299834131330e-10       9.182183836518e-08       7.253852245085e-08 
 1838       4.047020957756e+02       2.359539747038e+01       0.000000000000e+00      -1.598849884575e+01       2.296510121199e-10       8.961219226865e-08       7.248106438414e-08 
 1839       4.037804033269e+02       2.359037005911e+01       0.000000000000e+00      -1.641405849457e+01       2.293191628850e-10       8.741958328103e-08       7.241803422072e-08 
 1840       4.028886201770e+02       2.358308983384e+01       0.000000000000e+00      -1.683888092070e+01       2.289878653874e-10       8.524372854658e-08       7.234947068600e-08 
 1841       4.020265147535e+02       2.357356656088e+01       0.000000000000e+00      -1.726284363333e+01       2.286571195236e-10       8.308434291335e-08       7.227541287217e-08 
 1842       4.011938541417e+02       2.356181007261e+01       0.000000000000e+00      -1.768582362359e+01       2.283269251270e-10       8.094113892657e-08       7.219590023923e-08 
 1843       4.003904040820e+02       2.354783026756e+01       0.000000000000e+00      -1.810769736387e+01       2.279972819679e-10       7.881382682192e-08       7.211097261613e-08 
 1844       3.996159289685e+02       2.353163711051e+01       0.000000000000e+00      -1.852834080710e+01       2.276681897526e-10       7.670211451883e-08       7.202067020188e-08 
 1845       3.988701918465e+02       2.351324063261e+01       0.000000000000e+00      -1.894762938608e+01       2.273396481235e-10       7.460570761378e-08       7.192503356661e-08 
 1846       3.981529544111e+02       2.349265093146e+01       0.000000000000e+00      -1.936543801277e+01       2.270116566584e-10       7.252430937358e-08       7.182410365270e-08 
 1847       3.974639770047e+02       2.346987817123e+01       0.000000000000e+00      -1.978164107761e+01       2.266842148703e-10       7.045762072864e-08       7.171792177588e-08 
 1848       3.968030186152e+02       2.344493258273e+01       0.000000000000e+00      -2.019611244881e+01       2.263573222071e-10       6.840534026624e-08       7.160652962633e-08 
 1849       3.961698368742e+02       2.341782446353e+01       0.000000000000e+00      -2.060872547165e+01       2.260309780508e-10       6.636716422379e-08       7.148996926979e-08 
 1850       3.955641880549e+02       2.338856417806e+01       0.000000000000e+00      -2.101935296780e+01       2.257051817177e-10       6.434278648210e-08       7.136828314866e-08 
 1851       3.949858270698e+02       2.335716215773e+01       0.000000000000e+00      -2.142786723462e+01       2.253799324574e-10       6.233189855859e-08       7.124151408312e-08 
 1852       3.944345074694e+02       2.332362890097e+01       0.000000000000e+00      -2.183414004447e+01       2.250552294531e-10       6.033418960056e-08       7.110970527222e-08 
 1853       3.939099814395e+02       2.328797497339e+01       0.000000000000e+00      -2.223804264399e+01       2.247310718204e-10       5.834934637841e-08       7.097290029502e-08 
 1854       3.934119997998e+02       2.325021100787e+01       0.000000000000e+00      -2.263944575343e+01       2.244074586077e-10       5.637705327886e-08       7.083114311166e-08 
 1855       3.929403120015e+02       2.321034770463e+01       0.000000000000e+00      -2.303821956597e+01       2.240843887953e-10       5.441699229815e-08       7.068447806453e-08 
 1856       3.924946661256e+02       2.316839583136e+01       0.000000000000e+00      -2.343423374696e+01       2.237618612953e-10       5.246884303529e-08       7.053294987933e-08 
 1857       3.920748088809e+02       2.312436622329e+01       0.000000000000e+00      -2.382735743331e+01       2.234398749510e-10       5.053228268521e-08       7.037660366620e-08 
 1858       3.916804856017e+02       2.307826978334e+01       0.000000000000e+00      -2.421745923272e+01       2.231184285365e-10       4.860698603200e-08       7.021548492088e-08 
 1859       3.913114402462e+02       2.303011748217e+01       0.000000000000e+00      -2.460440722303e+01       2.227975207566e-10       4.669262544206e-08       7.004963952575e-08 
 1860       3.909674153945e+02       2.297992035831e+01       0.000000000000e+00      -2.498806895151e+01       2.224771502462e-10       4.478887085728e-08       6.987911375103e-08 
 1861       3.906481522462e+02       2.292768951824e+01       0.000000000000e+00      -2.536831143417e+01       2.221573155697e-10       4.289538978824e-08       6.970395425584e-08 
 1862       3.903533906191e+02       2.287343613651e+01       0.000000000000e+00      -2.574500115506e+01       2.218380152210e-10       4.101184730735e-08       6.952420808935e-08 
 1863       3.900828689464e+02       2.281717145584e+01       0.000000000000e+00      -2.611800406556e+01       2.215192476230e-10       3.913790604199e-08       6.933992269190e-08 
 1864       3.898363242756e+02       2.275890678717e+01       0.000000000000e+00      -2.648718558372e+01       2.212010111268e-10       3.727322616770e-08       6.915114589613e-08 
 1865       3.896134922658e+02       2.269865350986e+01       0.000000000000e+00      -2.685241059354e+01       2.208833040119e-10       3.541746540127e-08       6.895792592809e-08 
 1866       3.894141071862e+02       2.263642307169e+01       0.000000000000e+00      -2.721354344427e+01       2.205661244855e-10       3.357027899392e-08       6.876031140837e-08 
 1867       3.892379019137e+02       2.257222698902e+01       0.000000000000e+00      -2.757044794974e+01       2.202494706822e-10       3.173131972439e-08       6.855835135324e-08 
 1868       3.890846079314e+02       2.250607684686e+01       0.000000000000e+00      -2.792298738764e+01       2.199333406632e-10       2.990023789208e-08       6.835209517578e-08 
 1869       3.889539553261e+02       2.243798429899e+01       0.000000000000e+00      -2.827102449883e+01       2.196177324166e-10       2.807668131013e-08       6.814159268699e-08 
 1870       3.888456533017e+02       2.236796359839e+01       0.000000000000e+00      -2.861443553961e+01       2.193026442686e-10       2.626048289393e-08       6.792688958431e-08 
 1871       3.887593315546e+02       2.229603920999e+01       0.000000000000e+00      -2.895315256014e+01       2.189880761265e-10       2.445222584844e-08       6.770801385684e-08 
 1872       3.886945984353e+02       2.222223825771e+01       0.000000000000e+00      -2.928712145549e+01       2.186740282547e-10       2.265268509850e-08       6.748498922289e-08 
 1873       3.886510603894e+02       2.214658799969e+01       0.000000000000e+00      -2.961628794252e+01       2.183605008635e-10       2.086264030699e-08       6.725783962876e-08 
 1874       3.886283219547e+02       2.206911582850e+01       0.000000000000e+00      -2.994059755965e+01       2.180474941094e-10       1.908287588722e-08       6.702658924947e-08 
 1875       3.886259857587e+02       2.198984927130e+01       0.000000000000e+00      -3.025999566669e+01       2.177350080943e-10       1.731418101537e-08       6.679126248939e-08 
 1876       3.886436525159e+02       2.190881599008e+01       0.000000000000e+00      -3.057442744456e+01       2.174230428652e-10       1.555734964295e-08       6.655188398293e-08 
 1877       3.886809210252e+02       2.182604378178e+01       0.000000000000e+00      -3.088383789513e+01       2.171115984142e-10       1.381318050922e-08       6.630847859522e-08 
 1878       3.887373881672e+02       2.174156057853e+01       0.000000000000e+00      -3.118817184098e+01       2.168006746779e-10       1.208247715369e-08       6.606107142276e-08 
 1879       3.888126489017e+02       2.165539444781e+01       0.000000000000e+00      -3.148737392522e+01       2.164902715371e-10       1.036604792859e-08       6.580968779414e-08 
 1880       3.889062962646e+02       2.156757359263e+01       0.000000000000e+00      -3.178138861122e+01       2.161803888166e-10       8.664706011366e-09       6.555435327067e-08 
 1881       3.890179213661e+02       2.147812635177e+01       0.000000000000e+00      -3.207016018245e+01       2.158710262848e-10       6.979269417178e-09       6.529509364708e-08 
 1882       3.891471133871e+02       2.138708119988e+01       0.000000000000e+00      -3.235363274224e+01       2.155621836532e-10       5.310561011437e-09       6.503193495220e-08 
 1883       3.892934595771e+02       2.129446674774e+01       0.000000000000e+00      -3.263175021357e+01       2.152538605764e-10       3.659408522330e-09       6.476490344961e-08 
 1884       3.894565452515e+02       2.120031174243e+01       0.000000000000e+00      -3.290445633886e+01       2.149460566517e-10       2.026644553367e-09       6.449402563836e-08 
 1885       3.896359537890e+02       2.110464506748e+01       0.000000000000e+00      -3.317169467976e+01       2.146387714185e-10       4.131065959438e-10       6.421932825363e-08 
 1886       3.898312666286e+02       2.100749574312e+01       0.000000000000e+00      -3.343340861694e+01       2.143320043581e-10      -1.180362958084e-09       6.394083826740e-08 
 1887       3.900420632673e+02       2.090889292641e+01       0.000000000000e+00      -3.368954134984e+01       2.140257548935e-10      -2.752916803819e-09       6.365858288915e-08 
 1888       3.902679212575e+02       2.080886591145e+01       0.000000000000e+00      -3.394003589653e+01       2.137200223891e-10      -4.303702710716e-09       6.337258956653e-08 
 1889       3.905084162040e+02       2.070744412959e+01       0.000000000000e+00      -3.418483509342e+01       2.134148061500e-10      -5.831863509974e-09       6.308288598605e-08 
 1890       3.907631217617e+02       2.060465714955e+01       0.000000000000e+00      -3.442388159508e+01       2.131101054221e-10      -7.336537081910e-09       6.278950007376e-08 
 1891       3.910316096327e+02       2.050053467770e+01       0.000000000000e+00      -3.465711787405e+01       2.128059193915e-10      -8.816856343318e-09       6.249245999592e-08 
 1892       3.913134495638e+02       2.039510655817e+01       0.000000000000e+00      -3.488448622059e+01       2.125022471842e-10      -1.027194923482e-08       6.219179415973e-08 
 1893       3.916082093439e+02       2.028840277306e+01       0.000000000000e+00      -3.510592874247e+01       2.121990878658e-10      -1.170093870818e-08       6.188753121396e-08 
 1894       3.919154548011e+02       2.018045344266e+01       0.000000000000e+00      -3.532138736478e+01       2.118964404412e-10      -1.310294271369e-08       6.157970004967e-08 
 1895       3.922347498004e+02       2.007128882558e+01       0.000000000000e+00      -3.553080382970e+01       2.115943038542e-10      -1.447707418737e-08       6.126832980088e-08 
 1896       3.925656562408e+02       1.996093931897e+01       0.000000000000e+00      -3.573411969630e+01       2.112926769872e-10      -1.582244103839e-08       6.095344984528e-08 
 1897       3.929077340526e+02       1.984943545873e+01       0.000000000000e+00      -3.593127634029e+01       2.109915586609e-10      -1.713814613623e-08       6.063508980490e-08 
 1898       3.932605411951e+02       1.973680791964e+01       0.000000000000e+00      -3.612221495385e+01       2.106909476336e-10      -1.842328729805e-08       6.031327954681e-08 
 1899       3.936236336537e+02       1.962308751558e+01       0.000000000000e+00      -3.630687654542e+01       2.103908426016e-10      -1.967695727589e-08       5.998804918380e-08 
 1900       3.939965654370e+02       1.950830519974e+01       0.000000000000e+00      -3.648520193943e+01       2.100912421980e-10      -2.089824374391e-08       5.965942907508e-08 
 1901       3.943788885748e+02       1.939249206474e+01       0.000000000000e+00      -3.665713177616e+01       2.097921449930e-10      -2.208622928567e-08       5.932744982695e-08 
 1902       3.947701531149e+02       1.927567934290e+01       0.000000000000e+00      -3.682260651145e+01       2.094935494932e-10      -2.323999138128e-08       5.899214229355e-08 
 1903       3.951699071207e+02       1.915789840635e+01       0.000000000000e+00      -3.698156641656e+01       2.091954541415e-10      -2.435860239466e-08       5.865353757747e-08 
 1904       3.955776966685e+02       1.903918076728e+01       0.000000000000e+00      -3.713395157791e+01       2.088978573165e-10      -2.544112956070e-08       5.831166703052e-08 
 1905       3.959930658447e+02       1.891955807808e+01       0.000000000000e+00      -3.727970189690e+01       2.086007573323e-10      -2.648663497243e-08       5.796656225437e-08 
 1906       3.964155567436e+02       1.879906213156e+01       0.000000000000e+00      -3.741875708964e+01       2.083041524382e-10      -2.749417556822e-08       5.761825510130e-08 
 1907       3.968447094641e+02       1.867772486111e+01       0.000000000000e+00      -3.755105668681e+01       2.080080408182e-10      -2.846280311889e-08       5.726677767482e-08 
 1908       3.972800621076e+02       1.855557834091e+01       0.000000000000e+00      -3.767654003339e+01       2.077124205908e-10      -2.939156421490e-08       5.691216233046e-08 
 1909       3.977211675239e+02       1.843265472327e+01       0.000000000000e+00      -3.779516042686e+01       2.074172901741e-10      -3.027982792272e-08       5.655444293628e-08 
 1910       3.981676436947e+02       1.830898604986e+01       0.000000000000e+00      -3.790692765067e+01       2.071226493887e-10      -3.112827290052e-08       5.619365866923e-08 
 1911       3.986191237310e+02       1.818460443939e+01       0.000000000000e+00      -3.801186576638e+01       2.068284983712e-10      -3.193791160279e-08       5.582985026385e-08 
 1912       3.990752391576e+02       1.805954215054e+01       0.000000000000e+00      -3.810999900520e+01       2.065348372095e-10      -3.270976365903e-08       5.546305875715e-08 
 1913       3.995356199105e+02       1.793383158210e+01       0.000000000000e+00      -3.820135176820e+01       2.062416659428e-10      -3.344485589323e-08       5.509332548945e-08 
 1914       3.999998943354e+02       1.780750527320e+01       0.000000000000e+00      -3.828594862655e+01       2.059489845614e-10      -3.414422234337e-08       5.472069210518e-08 
 1915       4.004676891853e+02       1.768059590345e+01       0.000000000000e+00      -3.836381432183e+01       2.056567930061e-10      -3.480890428100e-08       5.434520055373e-08 
 1916       4.009386296183e+02       1.755313629315e+01       0.000000000000e+00      -3.843497376620e+01       2.053650911682e-10      -3.543995023075e-08       5.396689309026e-08 
 1917       4.014123391958e+02       1.742515940347e+01       0.000000000000e+00      -3.849945204273e+01       2.050738788890e-10      -3.603841598991e-08       5.358581227655e-08 
 1918       4.018884398800e+02       1.729669833664e+01       0.000000000000e+00      -3.855727440560e+01       2.047831559596e-10      -3.660536464805e-08       5.320200098181e-08 
 1919       4.023665520323e+02       1.716778633614e+01       0.000000000000e+00      -3.860846628038e+01       2.044929221207e-10      -3.714186660663e-08       5.281550238353e-08 
 1920       4.028462944107e+02       1.703845678684e+01       0.000000000000e+00      -3.865305326426e+01       2.042031770623e-10      -3.764899959859e-08       5.242635996827e-08 
 1921       4.033272841683e+02       1.690874321526e+01       0.000000000000e+00      -3.869106112633e+01       2.039139204231e-10      -3.812784870810e-08       5.203461753256e-08 
 1922       4.038091368505e+02       1.677867928970e+01       0.000000000000e+00      -3.872251580781e+01       2.036251517908e-10      -3.857950639015e-08       5.164031918368e-08 
 1923       4.042914663934e+02       1.664829882043e+01       0.000000000000e+00      -3.874744342229e+01       2.033368707011e-10      -3.900507249030e-08       5.124350934051e-08 
 1924       4.047738851217e+02       1.651763575990e+01       0.000000000000e+00      -3.876587025603e+01       2.030490766380e-10      -3.940565426437e-08       5.084423273435e-08 
 1925       4.052560037461e+02       1.638672420290e+01       0.000000000000e+00      -3.877782276816e+01       2.027617690334e-10      -3.978236639823e-08       5.044253440980e-08 
 1926       4.057374313619e+02       1.625559838676e+01       0.000000000000e+00      -3.878332759097e+01       2.024749472664e-10      -4.013633102750e-08       5.003845972555e-08 
 1927       4.062177754466e+02       1.612429269153e+01       0.000000000000e+00      -3.878241153013e+01       2.021886106636e-10      -4.046867775738e-08       4.963205435524e-08 
 1928       4.066966418574e+02       1.599284164017e+01       0.000000000000e+00      -3.877510156497e+01       2.019027584982e-10      -4.078054368242e-08       4.922336428829e-08 
 1929       4.071736348300e+02       1.586127989871e+01       0.000000000000e+00      -3.876142484872e+01       2.016173899904e-10      -4.107307340638e-08       4.881243583074e-08 
 1930       4.076483569755e+02       1.572964227647e+01       0.000000000000e+00      -3.874140870876e+01       2.013325043064e-10      -4.134741906204e-08       4.839931560612e-08 
 1931       4.081204092791e+02       1.559796372624e+01       0.000000000000e+00      -3.871508064686e+01       2.010481005585e-10      -4.160474033108e-08       4.798405055622e-08 
 1932       4.085893910976e+02       1.546627934444e+01       0.000000000000e+00      -3.868246833949e+01       2.007641778049e-10      -4.184620446398e-08       4.756668794202e-08 
 1933       4.090549001574e+02       1.533462437131e+01       0.000000000000e+00      -3.864359963797e+01       2.004807350490e-10      -4.207298629990e-08       4.714727534447e-08 
 1934       4.095165325523e+02       1.520303419113e+01       0.000000000000e+00      -3.859850256883e+01       2.001977712396e-10      -4.228626828665e-08       4.672586066536e-08 
 1935       4.099738827417e+02       1.507154433235e+01       0.000000000000e+00      -3.854720533397e+01       1.999152852701e-10      -4.248724050057e-08       4.630249212814e-08 
 1936       4.104265435482e+02       1.494019046784e+01       0.000000000000e+00      -3.848973631100e+01       1.996332759786e-10      -4.267710066657e-08       4.587721827882e-08 
 1937       4.108741061555e+02       1.480900841502e+01       0.000000000000e+00      -3.842612405342e+01       1.993517421473e-10      -4.285705417810e-08       4.545008798674e-08 
 1938       4.113161601067e+02       1.467803413604e+01       0.000000000000e+00      -3.835639729089e+01       1.990706825026e-10      -4.302831411713e-08       4.502115044549e-08 
 1939       4.117522933017e+02       1.454730373804e+01       0.000000000000e+00      -3.828058492951e+01       1.987900957143e-10      -4.319210127420e-08       4.459045517371e-08 
 1940       4.121820919953e+02       1.441685347324e+01       0.000000000000e+00      -3.819871605205e+01       1.985099803955e-10      -4.334964416852e-08       4.415805201597e-08 
 1941       4.126051407953e+02       1.428671973920e+01       0.000000000000e+00      -3.811081991819e+01       1.982303351027e-10      -4.350217906795e-08       4.372399114358e-08 
 1942       4.130210226601e+02       1.415693907896e+01       0.000000000000e+00      -3.801692596481e+01       1.979511583346e-10      -4.365095000918e-08       4.328832305549e-08 
 1943       4.134293188968e+02       1.402754818123e+01       0.000000000000e+00      -3.791706380620e+01       1.976724485329e-10      -4.379720881779e-08       4.285109857911e-08 
 1944       4.138296091589e+02       1.389858388060e+01       0.000000000000e+00      -3.781126323434e+01       1.973942040810e-10      -4.394221512842e-08       4.241236887117e-08 
 1945       4.142214714446e+02       1.377008315771e+01       0.000000000000e+00      -3.769955421914e+01       1.971164233044e-10      -4.408723640490e-08       4.197218541858e-08 
 1946       4.146044820941e+02       1.364208313941e+01       0.000000000000e+00      -3.758196690869e+01       1.968391044698e-10      -4.423354796046e-08       4.153060003926e-08 
