# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.755638583447e+08       7.941895848919e-16       4.750989501190e-04       2.053391727951e+12       1.910636402616e+04       1.958494448431e-05       1.863947822741e+13       2.742984632588e-04       2.492308991702e+24       2.066120748967e+18       4.706881331240e+18       4.339565124443e-08       1.724101823713e+24       4.216417588417e+24       3.239901299470e-04       8.667461349955e-02 
       9.687823816471e+08       8.053471513830e-16       4.784246411873e-04       2.024943310841e+12       1.910636402284e+04       1.972203909265e-05       1.850990886177e+13       2.762185514300e-04       2.423728681031e+24       2.023332639515e+18       4.609404669395e+18       4.339565124443e-08       1.676660098352e+24       4.100395412121e+24       3.241860171929e-04       8.662225731499e-02 
       9.620480453039e+08       8.166614704625e-16       4.817736116820e-04       1.996889028268e+12       1.910636401949e+04       1.986009336321e-05       1.838124017692e+13       2.781520802034e-04       2.357035479472e+24       1.981430645896e+18       4.513946690181e+18       4.339565124443e-08       1.630523816366e+24       3.987565791216e+24       3.243819044759e-04       8.656996447886e-02 
       9.553605216265e+08       8.281347443463e-16       4.851460253121e-04       1.969223419749e+12       1.910636401611e+04       1.999911401361e-05       1.825346591193e+13       2.800991436628e-04       2.292177459865e+24       1.940396417188e+18       4.420465587906e+18       4.339565124443e-08       1.585657056161e+24       3.877840876888e+24       3.245777917964e-04       8.651773487736e-02 
       9.487194852040e+08       8.397692061890e-16       4.885420457867e-04       1.941941100456e+12       1.910636401272e+04       2.013910780853e-05       1.812657984937e+13       2.820598365511e-04       2.229104123917e+24       1.900211982505e+18       4.328920422644e+18       4.339565124443e-08       1.542024884590e+24       3.771135237639e+24       3.247736791546e-04       8.646556839695e-02 
       9.421246128877e+08       8.515671205189e-16       4.919618404529e-04       1.915036760161e+12       1.910636400930e+04       2.028008155997e-05       1.800057581506e+13       2.840342542738e-04       2.167766362886e+24       1.860859743128e+18       4.239271102312e+18       4.339565124443e-08       1.499593329751e+24       3.667365792768e+24       3.249695665509e-04       8.641346492439e-02 
       9.355755837752e+08       8.635307836785e-16       4.954055693815e-04       1.888505162209e+12       1.910636400585e+04       2.042204212762e-05       1.787544767771e+13       2.860224929047e-04       2.108116419345e+24       1.822322464795e+18       4.151478365111e+18       4.339565124443e-08       1.458329354543e+24       3.566451747688e+24       3.251654539855e-04       8.636142434672e-02 
       9.290720791948e+08       8.756625242717e-16       4.988734071958e-04       1.862341142492e+12       1.910636400239e+04       2.056499641920e-05       1.775118934866e+13       2.880246491898e-04       2.050107849995e+24       1.784583270157e+18       4.065503762328e+18       4.339565124443e-08       1.418200830937e+24       3.468314531019e+24       3.253613414587e-04       8.630944655125e-02 
       9.226137826899e+08       8.879647036169e-16       5.023655212426e-04       1.836539608451e+12       1.910636399889e+04       2.070895139078e-05       1.762779478158e+13       2.900408205526e-04       1.993695489509e+24       1.747625631385e+18       3.981309641499e+18       4.339565124443e-08       1.379176514965e+24       3.372877733409e+24       3.255572289708e-04       8.625753142557e-02 
       9.162003800038e+08       9.004397162066e-16       5.058820788690e-04       1.811095538079e+12       1.910636399538e+04       2.085391404710e-05       1.750525797216e+13       2.920711050983e-04       1.938835415365e+24       1.711433362929e+18       3.898859129923e+18       4.339565124443e-08       1.341226022391e+24       3.280067048048e+24       3.257531165222e-04       8.620567885754e-02 
       9.098315590643e+08       9.130899901734e-16       5.094232510601e-04       1.786003978945e+12       1.910636399184e+04       2.099989144198e-05       1.738357295785e+13       2.941156016190e-04       1.885484913644e+24       1.675990614434e+18       3.818116118508e+18       4.339565124443e-08       1.304319805056e+24       3.189810212807e+24       3.259490041130e-04       8.615388873532e-02 
       9.035070099685e+08       9.259179877630e-16       5.129892124387e-04       1.761260047233e+12       1.910636398827e+04       2.114689067857e-05       1.726273381752e+13       2.961744095983e-04       1.833602445780e+24       1.641281863796e+18       3.739045245959e+18       4.339565124443e-08       1.268429127873e+24       3.102036953980e+24       3.261448917436e-04       8.610216094731e-02 
       8.972264249676e+08       9.389262058128e-16       5.165801339899e-04       1.736858926788e+12       1.910636398468e+04       2.129491890977e-05       1.714273467121e+13       2.982476292161e-04       1.783147616213e+24       1.607291910362e+18       3.661611883294e+18       4.339565124443e-08       1.233526046448e+24       3.016678931564e+24       3.263407794143e-04       8.605049538223e-02 
       8.909894984524e+08       9.521171762385e-16       5.201961939747e-04       1.712795868180e+12       1.910636398106e+04       2.144398333853e-05       1.702356967984e+13       3.003353613537e-04       1.734081140937e+24       1.574005868279e+18       3.585782118673e+18       4.339565124443e-08       1.199583385330e+24       2.933669686055e+24       3.265366671255e-04       8.599889192902e-02 
       8.847959269378e+08       9.654934665265e-16       5.238375670160e-04       1.689066187778e+12       1.910636397742e+04       2.159409121825e-05       1.690523304492e+13       3.024377075984e-04       1.686364816917e+24       1.541409159969e+18       3.511522742554e+18       4.339565124443e-08       1.166574716847e+24       2.852944586696e+24       3.267325548774e-04       8.594735047695e-02 
       8.786454090484e+08       9.790576802338e-16       5.275044277369e-04       1.665665266842e+12       1.910636397376e+04       2.174524985307e-05       1.678771900825e+13       3.045547702489e-04       1.639961492342e+24       1.509487509746e+18       3.438801233141e+18       4.339565124443e-08       1.134474340533e+24       2.774440781164e+24       3.269284426703e-04       8.589587091552e-02 
       8.725376455038e+08       9.928124574948e-16       5.311969543982e-04       1.642588550620e+12       1.910636397006e+04       2.189746659829e-05       1.667102185168e+13       3.066866523195e-04       1.594835037701e+24       1.478226937568e+18       3.367585742146e+18       4.339565124443e-08       1.103257263114e+24       2.698097146628e+24       3.271243305045e-04       8.584445313451e-02 
       8.664723391040e+08       1.006760475535e-15       5.349153325369e-04       1.619831547463e+12       1.910636396634e+04       2.205074886066e-05       1.655513589680e+13       3.088334575462e-04       1.550950317646e+24       1.447613752906e+18       3.297845080840e+18       4.339565124443e-08       1.072899179052e+24       2.623854242157e+24       3.273202183804e-04       8.579309702400e-02 
       8.604491947149e+08       1.020904449193e-15       5.386597404140e-04       1.597389827953e+12       1.910636396260e+04       2.220510409883e-05       1.644005550466e+13       3.109952903905e-04       1.508273163645e+24       1.417634548760e+18       3.229548706393e+18       4.339565124443e-08       1.043376451618e+24       2.551654262446e+24       3.275161062983e-04       8.574180247431e-02 
       8.544679192541e+08       1.035247131446e-15       5.424303562904e-04       1.575259024035e+12       1.910636395883e+04       2.236053982360e-05       1.632577507552e+13       3.131722560457e-04       1.466770347372e+24       1.388276195775e+18       3.162666708499e+18       4.339565124443e-08       1.014666094490e+24       2.481440992805e+24       3.277119942585e-04       8.569056937603e-02 
       8.485282216763e+08       1.049791313950e-15       5.462273657031e-04       1.553434828176e+12       1.910636395503e+04       2.251706359839e-05       1.621228904857e+13       3.153644604412e-04       1.426409554838e+24       1.359525836500e+18       3.097169796276e+18       4.339565124443e-08       9.867457538554e+23       2.413159765389e+24       3.279078822613e-04       8.563939762004e-02 
       8.426298129595e+08       1.064539827580e-15       5.500509541889e-04       1.531912992515e+12       1.910636395121e+04       2.267468303955e-05       1.609959190165e+13       3.175720102477e-04       1.387159361230e+24       1.331370879754e+18       3.033029285439e+18       4.339565124443e-08       9.595936910068e+23       2.346757416637e+24       3.281037703070e-04       8.558828709746e-02 
       8.367724060908e+08       1.079495542982e-15       5.539013109228e-04       1.510689328048e+12       1.910636394736e+04       2.283340581674e-05       1.598767815098e+13       3.197950128831e-04       1.348989206445e+24       1.303798995111e+18       2.970217085737e+18       4.339565124443e-08       9.331887654158e+23       2.282182245877e+24       3.282996583960e-04       8.553723769971e-02 
       8.309557160524e+08       1.094661371132e-15       5.577786178037e-04       1.489759703802e+12       1.910636394348e+04       2.299323965332e-05       1.587654235092e+13       3.220335765166e-04       1.311869371296e+24       1.276798107501e+18       2.908705688650e+18       4.339565124443e-08       9.075104182729e+23       2.219383975073e+24       3.284955465286e-04       8.548624931844e-02 
       8.251794598076e+08       1.110040263901e-15       5.616830676445e-04       1.469120046040e+12       1.910636393958e+04       2.315419232669e-05       1.576617909365e+13       3.242878100752e-04       1.275770954372e+24       1.250356391921e+18       2.848468155344e+18       4.339565124443e-08       8.825386564811e+23       2.158313709678e+24       3.286914347052e-04       8.543532184561e-02 
       8.194433562876e+08       1.125635214633e-15       5.656148459821e-04       1.448766337462e+12       1.910636393564e+04       2.331627166872e-05       1.565658300898e+13       3.265578232479e-04       1.240665849535e+24       1.224462268257e+18       2.789478104872e+18       4.339565124443e-08       8.582540370890e+23       2.098923900564e+24       3.288873229260e-04       8.538445517340e-02 
       8.137471263769e+08       1.141449258723e-15       5.695741492673e-04       1.428694616426e+12       1.910636393169e+04       2.347948556608e-05       1.554774876403e+13       3.288437264918e-04       1.206526724038e+24       1.199104396212e+18       2.731709702620e+18       4.339565124443e-08       8.346376521523e+23       2.041168307005e+24       3.290832111914e-04       8.533364919428e-02 
       8.080904929005e+08       1.157485474212e-15       5.735611666751e-04       1.408900976174e+12       1.910636392770e+04       2.364384196066e-05       1.543967106298e+13       3.311456310371e-04       1.173326997243e+24       1.174271670340e+18       2.675137648992e+18       4.339565124443e-08       8.116711140126e+23       1.985001960665e+24       3.292790995018e-04       8.528290380099e-02 
       8.024731806102e+08       1.173746982383e-15       5.775760910183e-04       1.389381564077e+12       1.910636392368e+04       2.380934884995e-05       1.533234464684e+13       3.334636488925e-04       1.141040819926e+24       1.149953215181e+18       2.619737168334e+18       4.339565124443e-08       7.893365409806e+23       1.930381130597e+24       3.294749878575e-04       8.523221888650e-02 
       7.968949161709e+08       1.190236948372e-15       5.816191223857e-04       1.370132580878e+12       1.910636391964e+04       2.397601428739e-05       1.522576429318e+13       3.357978928510e-04       1.109643054149e+24       1.126138380501e+18       2.565483998079e+18       4.339565124443e-08       7.676165434133e+23       1.877263289185e+24       3.296708762587e-04       8.518159434409e-02 
       7.913554281478e+08       1.206958581779e-15       5.856904535904e-04       1.351150279960e+12       1.910636391557e+04       2.414384638284e-05       1.511992481586e+13       3.381484764949e-04       1.079109253690e+24       1.102816736625e+18       2.512354378123e+18       4.339565124443e-08       7.464942101748e+23       1.825607079036e+24       3.298667647060e-04       8.513103006725e-02 
       7.858544469928e+08       1.223915137299e-15       5.897902847209e-04       1.332430966610e+12       1.910636391147e+04       2.431285330289e-05       1.501482106480e+13       3.405155142018e-04       1.049415645008e+24       1.079978069869e+18       2.460325040421e+18       4.339565124443e-08       7.259530954690e+23       1.775372280780e+24       3.300626531996e-04       8.508052594977e-02 
       7.803917050315e+08       1.241109915348e-15       5.939188158663e-04       1.313970997303e+12       1.910636390734e+04       2.448304327131e-05       1.491044792571e+13       3.428991211497e-04       1.020539108734e+24       1.057612378070e+18       2.409373198792e+18       4.339565124443e-08       7.059772060352e+23       1.726519781755e+24       3.302585417399e-04       8.503008188569e-02 
       7.749669364503e+08       1.258546262713e-15       5.980762434774e-04       1.295766778996e+12       1.910636390318e+04       2.465442456945e-05       1.480680031986e+13       3.452994133231e-04       9.924571616679e+23       1.035709866204e+18       2.359476538946e+18       4.339565124443e-08       6.865509886957e+23       1.679011545550e+24       3.304544303272e-04       8.497969776930e-02 
       7.695798772832e+08       1.276227573199e-15       6.022627749189e-04       1.277814768422e+12       1.910636389900e+04       2.482700553660e-05       1.470387320383e+13       3.477165075182e-04       9.651479392760e+23       1.014260942093e+18       2.310613208707e+18       4.339565124443e-08       6.676593182460e+23       1.632810582396e+24       3.306503189619e-04       8.492937349515e-02 
       7.642302653994e+08       1.294157288290e-15       6.064786139177e-04       1.260111471403e+12       1.910636389478e+04       2.500079457046e-05       1.460166156923e+13       3.501505213488e-04       9.385901786659e+23       9.932562122115e+17       2.262761808444e+18       4.339565124443e-08       6.492874856787e+23       1.587880920363e+24       3.308462076444e-04       8.487910895806e-02 
       7.589178404899e+08       1.312338897820e-15       6.107239605626e-04       1.242653442175e+12       1.910636389054e+04       2.517580012749e-05       1.450016044253e+13       3.526015732520e-04       9.127632020314e+23       9.726864775647e+17       2.215901381702e+18       4.339565124443e-08       6.314211867307e+23       1.544187577350e+24       3.310420963750e-04       8.482890405310e-02 
       7.536423440554e+08       1.330775940650e-15       6.149990258564e-04       1.225437282709e+12       1.910636388626e+04       2.535203072335e-05       1.439936488472e+13       3.550697824940e-04       8.876469005526e+23       9.525427296650e+17       2.170011406018e+18       4.339565124443e-08       6.140465107460e+23       1.501696533853e+24       3.312379851540e-04       8.477875867560e-02 
       7.484035193936e+08       1.349472005361e-15       6.193040171638e-04       1.208459642054e+12       1.910636388196e+04       2.552949493330e-05       1.429926999118e+13       3.575552691758e-04       8.632217187400e+23       9.328161465849e+17       2.125071783939e+18       4.339565124443e-08       5.971499298454e+23       1.460374706473e+24       3.314338739820e-04       8.472867272113e-02 
       7.432011115865e+08       1.368430730949e-15       6.236391454877e-04       1.191717215686e+12       1.910636387762e+04       2.570820139266e-05       1.419987089133e+13       3.600581542391e-04       8.394686392078e+23       9.134980890938e+17       2.081062834217e+18       4.339565124443e-08       5.807182883930e+23       1.420189922162e+24       3.316297628591e-04       8.467864608553e-02 
       7.380348674880e+08       1.387655807532e-15       6.280046145548e-04       1.175206744861e+12       1.910636387326e+04       2.588815879716e-05       1.410116274848e+13       3.625785594723e-04       8.163691678674e+23       8.945800968739e+17       2.037965283191e+18       4.339565124443e-08       5.647387927537e+23       1.381110893166e+24       3.318256517859e-04       8.462867866490e-02 
       7.329045357119e+08       1.407150977073e-15       6.324006462819e-04       1.158925015984e+12       1.910636386886e+04       2.606937590341e-05       1.400314075956e+13       3.651166075162e-04       7.939053195281e+23       8.760538848159e+17       1.995760256346e+18       4.339565124443e-08       5.491990013320e+23       1.343107192674e+24       3.320215407626e-04       8.457877035558e-02 
       7.278098666195e+08       1.426920034105e-15       6.368274480337e-04       1.142868859983e+12       1.910636386443e+04       2.625186152934e-05       1.390580015486e+13       3.676724218702e-04       7.720596038934e+23       8.579113393899e+17       1.954429270048e+18       4.339565124443e-08       5.340868148850e+23       1.306149231119e+24       3.322174297897e-04       8.452892105417e-02 
       7.227506123073e+08       1.446966826470e-15       6.412852380890e-04       1.127035151690e+12       1.910636385997e+04       2.643562455457e-05       1.380913619787e+13       3.702461268979e-04       7.508150119437e+23       8.401445150922e+17       1.913954223444e+18       4.339565124443e-08       5.193904671021e+23       1.270208233145e+24       3.324133188676e-04       8.447913065753e-02 
       7.177265265951e+08       1.467295256069e-15       6.457742310886e-04       1.111420809234e+12       1.910636385549e+04       2.662067392090e-05       1.371314418497e+13       3.728378478337e-04       7.301550026925e+23       8.227456309660e+17       1.874317390544e+18       4.339565124443e-08       5.050985154434e+23       1.235256215199e+24       3.326092079966e-04       8.442939906275e-02 
       7.127373650139e+08       1.487909279620e-15       6.502946489491e-04       1.096022793444e+12       1.910636385097e+04       2.680701863271e-05       1.361781944524e+13       3.754477107887e-04       7.100634903082e+23       8.057070671929e+17       1.835501412449e+18       4.339565124443e-08       4.911998322311e+23       1.201265963748e+24       3.328050971771e-04       8.437972616720e-02 
       7.077828847943e+08       1.508812909430e-15       6.548467099492e-04       1.080838107250e+12       1.910636384641e+04       2.699466775743e-05       1.352315734025e+13       3.780758427565e-04       6.905248315892e+23       7.890213617569e+17       1.797489289752e+18       4.339565124443e-08       4.776835959849e+23       1.168211014085e+24       3.330009864095e-04       8.433011186847e-02 
       7.028628448543e+08       1.530010214173e-15       6.594306323677e-04       1.065863795110e+12       1.910636384183e+04       2.718363042594e-05       1.342915326379e+13       3.807223716199e-04       6.715238137846e+23       7.726812071753e+17       1.760264375096e+18       4.339565124443e-08       4.645392829971e+23       1.136065629727e+24       3.331968756942e-04       8.428055606442e-02 
       6.979770057877e+08       1.551505319684e-15       6.640466453973e-04       1.051096942426e+12       1.910636383721e+04       2.737391583305e-05       1.333580264169e+13       3.833874261568e-04       6.530456427492e+23       7.566794472994e+17       1.723810365879e+18       4.339565124443e-08       4.517566591382e+23       1.104804782377e+24       3.333927650316e-04       8.423105865315e-02 
       6.931251298527e+08       1.573302409764e-15       6.686949709547e-04       1.036534674979e+12       1.910636383256e+04       2.756553323793e-05       1.324310093156e+13       3.860711360464e-04       6.350759314251e+23       7.410090741796e+17       1.688111297115e+18       4.339565124443e-08       4.393257718893e+23       1.074404132435e+24       3.335886544222e-04       8.418161953302e-02 
       6.883069809599e+08       1.595405726990e-15       6.733758309565e-04       1.022174158374e+12       1.910636382788e+04       2.775849196456e-05       1.315104362260e+13       3.887736318758e-04       6.176006886399e+23       7.256632249970e+17       1.653151534446e+18       4.339565124443e-08       4.272369425923e+23       1.044840010047e+24       3.337845438662e-04       8.413223860263e-02 
       6.835223246612e+08       1.617819573544e-15       6.780894582334e-04       1.008012597480e+12       1.910636382317e+04       2.795280140219e-05       1.305962623534e+13       3.914950451462e-04       6.006063082130e+23       7.106351790573e+17       1.618915767290e+18       4.339565124443e-08       4.154807589151e+23       1.016089396679e+24       3.339804333642e-04       8.408291576082e-02 
       6.787709281381e+08       1.640548312048e-15       6.828360819782e-04       9.940472358956e+11       1.910636381842e+04       2.814847100580e-05       1.296884432148e+13       3.942355082793e-04       5.840795583621e+23       6.959183548479e+17       1.585389002138e+18       4.339565124443e-08       4.040480675222e+23       9.881299071917e+23       3.341763229164e-04       8.403365090669e-02 
       6.740525601907e+08       1.663596366416e-15       6.876159313833e-04       9.802753554041e+11       1.910636381364e+04       2.834551029654e-05       1.287869346363e+13       3.969951546236e-04       5.680075714011e+23       6.815063071551e+17       1.552556555988e+18       4.339565124443e-08       3.929299669486e+23       9.609397724126e+23       3.343722125235e-04       8.398444393958e-02 
       6.693669912261e+08       1.686968222712e-15       6.924292429176e-04       9.666942754494e+11       1.910636380883e+04       2.854392886224e-05       1.278916927509e+13       3.997741184612e-04       5.523778337209e+23       6.673927242421e+17       1.520404049914e+18       4.339565124443e-08       3.821178006690e+23       9.344978221867e+23       3.345681021856e-04       8.393529475906e-02 
       6.647139932473e+08       1.710668430025e-15       6.972762421356e-04       9.533013526126e+11       1.910636380398e+04       2.874373635780e-05       1.270026739969e+13       4.025725350142e-04       5.371781760467e+23       6.535714250838e+17       1.488917402769e+18       4.339565124443e-08       3.716031503575e+23       9.087834688930e+23       3.347639919034e-04       8.388620326498e-02 
       6.600933398423e+08       1.734701601356e-15       7.021571727819e-04       9.400939800976e+11       1.910636379910e+04       2.894494250574e-05       1.261198351150e+13       4.053905404511e-04       5.223967639629e+23       6.400363566608e+17       1.458082825018e+18       4.339565124443e-08       3.613778293336e+23       8.837766914157e+23       3.349598816772e-04       8.383716935741e-02 
       6.555048061731e+08       1.759072414510e-15       7.070722713252e-04       9.270695872237e+11       1.910636379419e+04       2.914755709662e-05       1.252431331469e+13       4.082282718935e-04       5.080220886988e+23       6.267815913079e+17       1.427886812698e+18       4.339565124443e-08       3.514338761880e+23       8.594580195552e+23       3.351557715073e-04       8.378819293665e-02 
       6.509481689643e+08       1.783785613015e-15       7.120217742340e-04       9.142256389256e+11       1.910636378924e+04       2.935158998955e-05       1.243725254328e+13       4.110858674232e-04       4.940429581682e+23       6.138013241182e+17       1.398316141507e+18       4.339565124443e-08       3.417635485833e+23       8.358085188689e+23       3.353516613944e-04       8.373927390327e-02 
       6.464232064927e+08       1.808846007038e-15       7.170059252530e-04       9.015596352594e+11       1.910636378425e+04       2.955705111263e-05       1.235079696094e+13       4.139634660883e-04       4.804484882547e+23       6.010898704011e+17       1.369357861007e+18       4.339565124443e-08       3.323593172267e+23       8.128097759291e+23       3.355475513387e-04       8.369041215808e-02 
       6.419296985766e+08       1.834258474323e-15       7.220249608508e-04       8.890691109166e+11       1.910636377923e+04       2.976395046348e-05       1.226494236081e+13       4.168612079102e-04       4.672280943381e+23       5.886416631923e+17       1.340999288960e+18       4.339565124443e-08       3.232138600070e+23       7.904438839860e+23       3.357434413407e-04       8.364160760210e-02 
       6.374674265646e+08       1.860027961144e-15       7.270791356859e-04       8.767516347437e+11       1.910636377418e+04       2.997229810968e-05       1.217968456524e+13       4.197792338905e-04       4.543714830525e+23       5.764512508161e+17       1.313228005765e+18       4.339565124443e-08       3.143200562940e+23       7.686934290258e+23       3.359393314009e-04       8.359286013663e-02 
       6.330361733253e+08       1.886159483264e-15       7.321686862269e-04       8.646048092695e+11       1.910636376909e+04       3.018210418931e-05       1.209501942565e+13       4.227176860180e-04       4.418686442724e+23       5.645132944975e+17       1.286031849027e+18       4.339565124443e-08       3.056709813943e+23       7.475414762119e+23       3.361352215198e-04       8.354416966319e-02 
       6.286357232366e+08       1.912658126912e-15       7.372938634944e-04       8.526262702380e+11       1.910636376397e+04       3.039337891140e-05       1.201094282229e+13       4.256767072751e-04       4.297098433187e+23       5.528225660247e+17       1.259398908225e+18       4.339565124443e-08       2.972599011598e+23       7.269715566999e+23       3.363311116976e-04       8.349553608355e-02 
       6.242658621753e+08       1.939529049773e-15       7.424549148709e-04       8.408136861487e+11       1.910636375880e+04       3.060613255644e-05       1.192745066403e+13       4.286564416452e-04       4.178856133792e+23       5.413739454585e+17       1.233317519498e+18       4.339565124443e-08       2.890802667443e+23       7.069676548149e+23       3.365270019350e-04       8.344695929969e-02 
       6.199263775067e+08       1.966777481993e-15       7.476520986529e-04       8.291647578023e+11       1.910636375361e+04       3.082037547690e-05       1.184453888821e+13       4.316570341196e-04       4.063867481380e+23       5.301624188909e+17       1.207776260536e+18       4.339565124443e-08       2.811257095048e+23       6.875141955814e+23       3.367228922323e-04       8.339843921387e-02 
       6.156170580741e+08       1.994408727197e-15       7.528856585850e-04       8.176772178538e+11       1.910636374837e+04       3.103611809769e-05       1.176220346037e+13       4.346786307047e-04       3.952042946072e+23       5.191830762488e+17       1.182763945579e+18       4.339565124443e-08       2.733900360428e+23       6.685960325971e+23       3.369187825900e-04       8.334997572855e-02 
       6.113376941887e+08       2.022428163518e-15       7.581558566017e-04       8.063488303703e+11       1.910636374310e+04       3.125337091672e-05       1.168044037415e+13       4.377213784285e-04       3.843295461564e+23       5.084311091436e+17       1.158269620518e+18       4.339565124443e-08       2.658672233824e+23       6.501984362395e+23       3.371146730086e-04       8.330156874646e-02 
       6.070880776193e+08       2.050841244649e-15       7.634629437234e-04       7.951773903967e+11       1.910636373780e+04       3.147214450537e-05       1.159924565098e+13       4.407854253486e-04       3.737540357335e+23       4.979018087658e+17       1.134282558095e+18       4.339565124443e-08       2.585514142803e+23       6.323070821981e+23       3.373105634885e-04       8.325321817054e-02 
       6.028680015822e+08       2.079653500899e-15       7.688071782468e-04       7.841607235261e+11       1.910636373245e+04       3.169244950904e-05       1.151861533999e+13       4.438709205587e-04       3.634695292724e+23       4.875905638221e+17       1.110792253207e+18       4.339565124443e-08       2.514369126657e+23       6.149080403209e+23       3.375064540302e-04       8.320492390399e-02 
       5.986772607310e+08       2.108870540276e-15       7.741888257442e-04       7.732966854764e+11       1.910636372707e+04       3.191429664763e-05       1.143854551776e+13       4.469780141965e-04       3.534680192821e+23       4.774928585168e+17       1.087788418309e+18       4.339565124443e-08       2.445181792054e+23       5.979877637688e+23       3.377023446341e-04       8.315668585021e-02 
       5.945156511469e+08       2.138498049571e-15       7.796081445122e-04       7.625831616734e+11       1.910636372165e+04       3.213769671607e-05       1.135903228813e+13       4.501068574503e-04       3.437417186117e+23       4.676042705731e+17       1.065260978899e+18       4.339565124443e-08       2.377898269908e+23       5.815330784678e+23       3.378982353008e-04       8.310850391287e-02 
       5.903829703285e+08       2.168541795471e-15       7.850653964852e-04       7.520180668388e+11       1.910636371619e+04       3.236266058487e-05       1.128007178205e+13       4.532576025670e-04       3.342830543878e+23       4.579204692972e+17       1.043200069118e+18       4.339565124443e-08       2.312466173436e+23       5.655311728520e+23       3.380941260308e-04       8.306037799586e-02 
       5.862790171822e+08       2.199007625678e-15       7.905608508736e-04       7.415993445846e+11       1.910636371070e+04       3.258919920065e-05       1.120166015734e+13       4.564304028589e-04       3.250846621180e+23       4.484372136811e+17       1.021596027417e+18       4.339565124443e-08       2.248834557371e+23       5.499695878883e+23       3.382900168244e-04       8.301230800330e-02 
       5.822035920120e+08       2.229901470049e-15       7.960947732499e-04       7.313249670127e+11       1.910636370516e+04       3.281732358661e-05       1.112379359854e+13       4.596254127117e-04       3.161393799569e+23       4.391503505458e+17       1.000439392337e+18       4.339565124443e-08       2.186953878294e+23       5.348362073761e+23       3.384859076822e-04       8.296429383955e-02 
       5.781564965104e+08       2.261229341748e-15       8.016674328246e-04       7.211929343202e+11       1.910636369959e+04       3.304704484316e-05       1.104646831672e+13       4.628427875918e-04       3.074402431302e+23       4.300558127219e+17       9.797208983571e+17       4.339565124443e-08       2.126775956064e+23       5.201192485133e+23       3.386817986046e-04       8.291633540919e-02 
       5.741375337481e+08       2.292997338420e-15       8.072791024460e-04       7.112012744102e+11       1.910636369398e+04       3.327837414839e-05       1.096968054926e+13       4.660826840538e-04       2.989804785116e+23       4.211496172687e+17       9.594314718402e+17       4.339565124443e-08       2.068253936300e+23       5.058072527226e+23       3.388776895922e-04       8.286843261705e-02 
       5.701465081649e+08       2.325211643373e-15       8.129300513247e-04       7.013480425079e+11       1.910636368833e+04       3.351132275863e-05       1.089342655974e+13       4.693452597482e-04       2.907534993494e+23       4.124278637297e+17       9.395622270592e+17       4.339565124443e-08       2.011342253902e+23       4.918890767297e+23       3.390735806455e-04       8.282058536818e-02 
       5.661832255599e+08       2.357878526786e-15       8.186205595848e-04       6.916313207823e+11       1.910636368264e+04       3.374590200902e-05       1.081770263766e+13       4.726306734290e-04       2.827529001381e+23       4.038867324246e+17       9.201044623047e+17       4.339565124443e-08       1.955996597578e+23       4.783538838871e+23       3.392694717649e-04       8.277279356785e-02 
       5.622474930823e+08       2.391004346928e-15       8.243509000749e-04       6.820492179725e+11       1.910636367691e+04       3.398212331403e-05       1.074250509837e+13       4.759390849614e-04       2.749724516312e+23       3.955224827763e+17       9.010496560747e+17       4.339565124443e-08       1.902173875336e+23       4.651911357369e+23       3.394653629510e-04       8.272505712158e-02 
       5.583391192217e+08       2.424595551395e-15       8.301213492814e-04       6.725998690199e+11       1.910636367114e+04       3.421999816805e-05       1.066783028278e+13       4.792706553299e-04       2.674060959907e+23       3.873314516729e+17       8.823894633422e+17       4.339565124443e-08       1.849832180939e+23       4.523905838055e+23       3.396612542042e-04       8.267737593511e-02 
       5.544579137990e+08       2.458658678363e-15       8.359321982425e-04       6.632814347050e+11       1.910636366533e+04       3.445953814593e-05       1.059367455727e+13       4.826255466456e-04       2.600479420711e+23       3.793100518631e+17       8.641157119006e+17       4.339565124443e-08       1.798930761275e+23       4.399422616243e+23       3.398571455252e-04       8.262974991440e-02 
       5.506036879572e+08       2.493200357864e-15       8.417837161687e-04       6.540921012897e+11       1.910636365948e+04       3.470075490351e-05       1.052003431347e+13       4.860039221546e-04       2.528922608320e+23       3.714547703856e+17       8.462203987848e+17       4.339565124443e-08       1.749429984624e+23       4.278364769695e+23       3.400530369143e-04       8.258217896566e-02 
       5.467762541521e+08       2.528227313077e-15       8.476761977363e-04       6.450300801639e+11       1.910636365358e+04       3.494366017827e-05       1.044690596808e+13       4.894059462456e-04       2.459334808778e+23       3.637621670304e+17       8.286956867662e+17       4.339565124443e-08       1.701291309806e+23       4.160638043162e+23       3.402489283720e-04       8.253466299531e-02 
