# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=7.75386e-06 to 1.63211 h/Mpc,
# number of wavenumbers equal to 556
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       4.471553837290e-02       3.880306103491e+06       3.839430371632e+06       1.863459939692e+02       1.858228082378e+02       0.000000000000e+00       3.865370390015e+06 
       4.521793647520e-02       3.850458692206e+06       3.811184457264e+06       1.808466146162e+02       1.803388679136e+02       0.000000000000e+00       3.836030238447e+06 
       4.575247935976e-02       3.820566725361e+06       3.782975321517e+06       1.752936073254e+02       1.748014489190e+02       0.000000000000e+00       3.806670355066e+06 
       4.632349691811e-02       3.790658796847e+06       3.754826444425e+06       1.696788741280e+02       1.692024743114e+02       0.000000000000e+00       3.777317756524e+06 
       4.693612421276e-02       3.760438198297e+06       3.726440899550e+06       1.639839933896e+02       1.635235850670e+02       0.000000000000e+00       3.747675857176e+06 
       4.759647753681e-02       3.729922033072e+06       3.697850734938e+06       1.581910077130e+02       1.577468579966e+02       0.000000000000e+00       3.717766305470e+06 
       4.831186591304e-02       3.698642550186e+06       3.668575876079e+06       1.522754314908e+02       1.518478888227e+02       0.000000000000e+00       3.687117891777e+06 
       4.909103748474e-02       3.666280474201e+06       3.638295499611e+06       1.462118084868e+02       1.458012882290e+02       0.000000000000e+00       3.655411072350e+06 
       4.994445047632e-02       3.632298111571e+06       3.606480946540e+06       1.399712606550e+02       1.395782584940e+02       0.000000000000e+00       3.622111250779e+06 
       5.088453789212e-02       3.595790252482e+06       3.572203836168e+06       1.335158110416e+02       1.331409341459e+02       0.000000000000e+00       3.586306730667e+06 
       5.192589599413e-02       3.555701115544e+06       3.534363081729e+06       1.268060881234e+02       1.264500464700e+02       0.000000000000e+00       3.546928592188e+06 
       5.308525922054e-02       3.510376344254e+06       3.491247708767e+06       1.198022400836e+02       1.194658630127e+02       0.000000000000e+00       3.502306273398e+06 
       5.438102470172e-02       3.457482714103e+06       3.440480304049e+06       1.124581819950e+02       1.121424195805e+02       0.000000000000e+00       3.450094566417e+06 
       5.583198299395e-02       3.393985926093e+06       3.378926011106e+06       1.047463212168e+02       1.044522140831e+02       0.000000000000e+00       3.387230451520e+06 
       5.745489850037e-02       3.316419254259e+06       3.302957721087e+06       9.666269810788e+01       9.639128663959e+01       0.000000000000e+00       3.310200519545e+06 
       5.926087672291e-02       3.220812539729e+06       3.208488374254e+06       8.824702161941e+01       8.799923683304e+01       0.000000000000e+00       3.215001505337e+06 
       6.125126781082e-02       3.103395615538e+06       3.091589929777e+06       7.959560392073e+01       7.937211462937e+01       0.000000000000e+00       3.097817517204e+06 
       6.341494403554e-02       2.962726960471e+06       2.950733257800e+06       7.088589011158e+01       7.068685704028e+01       0.000000000000e+00       2.957181245142e+06 
       6.572903179187e-02       2.799869057166e+06       2.786997562504e+06       6.234538363713e+01       6.217033246669e+01       0.000000000000e+00       2.794159592064e+06 
       6.816349126613e-02       2.619548052025e+06       2.605230489164e+06       5.422371619845e+01       5.407147063505e+01       0.000000000000e+00       2.613512730472e+06 
       7.068735824306e-02       2.429639508284e+06       2.413554815546e+06       4.674876290551e+01       4.661750641239e+01       0.000000000000e+00       2.423186566654e+06 
       7.327365320342e-02       2.239353350410e+06       2.221444732016e+06       4.008318984736e+01       3.997065120888e+01       0.000000000000e+00       2.232465715389e+06 
       7.590154269157e-02       2.058076328959e+06       2.038584664985e+06       3.431596182016e+01       3.421961646044e+01       0.000000000000e+00       2.050821690019e+06 
       7.855624456094e-02       1.893877214139e+06       1.873251736351e+06       2.946711400760e+01       2.938438342623e+01       0.000000000000e+00       1.886381632820e+06 
       8.122785256220e-02       1.752697133020e+06       1.731566571882e+06       2.549718658448e+01       2.542560318761e+01       0.000000000000e+00       1.745137603664e+06 
       8.390997088865e-02       1.637876762898e+06       1.616900070145e+06       2.232229335555e+01       2.225962292876e+01       0.000000000000e+00       1.630437362576e+06 
       8.659856688118e-02       1.550051971744e+06       1.529873794668e+06       1.983275178065e+01       1.977707091801e+01       0.000000000000e+00       1.542912011130e+06 
       8.929113516821e-02       1.487385369135e+06       1.468576653881e+06       1.790258123828e+01       1.785231906721e+01       0.000000000000e+00       1.480702862184e+06 
       9.198613327596e-02       1.446120008119e+06       1.429112929617e+06       1.640511646432e+01       1.635905775381e+01       0.000000000000e+00       1.440013059080e+06 
       9.468261671611e-02       1.421312177089e+06       1.406350134926e+06       1.522450623786e+01       1.518176212240e+01       0.000000000000e+00       1.415844493179e+06 
       9.738000898491e-02       1.407142134627e+06       1.394309478998e+06       1.425505219000e+01       1.421502849047e+01       0.000000000000e+00       1.402332646889e+06 
       1.000779587806e-01       1.397970047300e+06       1.387140130069e+06       1.341453878987e+01       1.337687439505e+01       0.000000000000e+00       1.393776958845e+06 
       1.027762521692e-01       1.388224031895e+06       1.379172197186e+06       1.263567350789e+01       1.260019574100e+01       0.000000000000e+00       1.384579220649e+06 
       1.054747588480e-01       1.373809751023e+06       1.366174139690e+06       1.187630796891e+01       1.184296191538e+01       0.000000000000e+00       1.370605878421e+06 
       1.081733993771e-01       1.351621211082e+06       1.344979565517e+06       1.111090295661e+01       1.107970557868e+01       0.000000000000e+00       1.348734506343e+06 
       1.108721252374e-01       1.319994571969e+06       1.313922060496e+06       1.033011829900e+01       1.030111314348e+01       0.000000000000e+00       1.317301540643e+06 
       1.135709067068e-01       1.278665439639e+06       1.272758046046e+06       9.536532186627e+00       9.509755353482e+00       0.000000000000e+00       1.276049101646e+06 
       1.162697254956e-01       1.228833080945e+06       1.222732771047e+06       8.743571351668e+00       8.719021125567e+00       0.000000000000e+00       1.226189709401e+06 
       1.189685702730e-01       1.172322573697e+06       1.165775363801e+06       7.965804020271e+00       7.943437813062e+00       0.000000000000e+00       1.169578998457e+06 
       1.216674339499e-01       1.111830077408e+06       1.104685045202e+06       7.221532321771e+00       7.201256289414e+00       0.000000000000e+00       1.108942828023e+06 
       1.243663120283e-01       1.050374224740e+06       1.042573588065e+06       6.527507067460e+00       6.509179943861e+00       0.000000000000e+00       1.047326300245e+06 
       1.270652015987e-01       9.907989247484e+05       9.823871880010e+05       5.896530588445e+00       5.879975271357e+00       0.000000000000e+00       9.876026934367e+05 
       1.297641007291e-01       9.357621467829e+05       9.268680402034e+05       5.338014070996e+00       5.323026899593e+00       0.000000000000e+00       9.324539588316e+05 
       1.324630080941e-01       8.872458647094e+05       8.780404976464e+05       4.855855455514e+00       4.842222100732e+00       0.000000000000e+00       8.838737259624e+05 
       1.351619227479e-01       8.465294498481e+05       8.372294259728e+05       4.449066344574e+00       4.436575307314e+00       0.000000000000e+00       8.431544195733e+05 
       1.378608439859e-01       8.140977737707e+05       8.049291607125e+05       4.112216066464e+00       4.100670633354e+00       0.000000000000e+00       8.107834871833e+05 
       1.405597712593e-01       7.898617739480e+05       7.810301596417e+05       3.838254296486e+00       3.827478071828e+00       0.000000000000e+00       7.866656796592e+05 
       1.432587041228e-01       7.728038836693e+05       7.644776354117e+05       3.615656250999e+00       3.605504900572e+00       0.000000000000e+00       7.697727321985e+05 
       1.459576422022e-01       7.615868432936e+05       7.538823076325e+05       3.433299711424e+00       3.423660266634e+00       0.000000000000e+00       7.587523790123e+05 
       1.486565851735e-01       7.544901954175e+05       7.474833524545e+05       3.279820795878e+00       3.270612269132e+00       0.000000000000e+00       7.518729538276e+05 
       1.513555327499e-01       7.496527016195e+05       7.433456355772e+05       3.144374104937e+00       3.135545652774e+00       0.000000000000e+00       7.472518774202e+05 
       1.540544846735e-01       7.456698419297e+05       7.400273030521e+05       3.019841114901e+00       3.011362223431e+00       0.000000000000e+00       7.434741439455e+05 
       1.567534407095e-01       7.406378958763e+05       7.355662189369e+05       2.897708003390e+00       2.889571974757e+00       0.000000000000e+00       7.386194385468e+05 
       1.594524006420e-01       7.332618419808e+05       7.286481022203e+05       2.773064815670e+00       2.765278817105e+00       0.000000000000e+00       7.313876941810e+05 
       1.621513642720e-01       7.227192468326e+05       7.184247064116e+05       2.643207882363e+00       2.635786345752e+00       0.000000000000e+00       7.209491325954e+05 
       1.648503314143e-01       7.087096500791e+05       7.045968139037e+05       2.507925812563e+00       2.500884174320e+00       0.000000000000e+00       7.070038639071e+05 
       1.675493018969e-01       6.913216240562e+05       6.872630273521e+05       2.368117510421e+00       2.361468353732e+00       0.000000000000e+00       6.896434617906e+05 
       1.702482755588e-01       6.711353630330e+05       6.670241990031e+05       2.226515100526e+00       2.220263629963e+00       0.000000000000e+00       6.694540482634e+05 
       1.729472522496e-01       6.489163661990e+05       6.446765738181e+05       2.085868264119e+00       2.080011726616e+00       0.000000000000e+00       6.472100074352e+05 
       1.756462318285e-01       6.256198203044e+05       6.212007198661e+05       1.949305167012e+00       1.943832018300e+00       0.000000000000e+00       6.238736546135e+05 
       1.783452141631e-01       6.021729857647e+05       5.975652103587e+05       1.819603169115e+00       1.814494299299e+00       0.000000000000e+00       6.003842534162e+05 
       1.810441991292e-01       5.795192927400e+05       5.747381717875e+05       1.698998706043e+00       1.694228443617e+00       0.000000000000e+00       5.776921612338e+05 
       1.837431866100e-01       5.583771347914e+05       5.534645600560e+05       1.589009611846e+00       1.584548189226e+00       0.000000000000e+00       5.565234112354e+05 
       1.864421764954e-01       5.393090367296e+05       5.343195604691e+05       1.490439013534e+00       1.486254408282e+00       0.000000000000e+00       5.374440291512e+05 
       1.891411686817e-01       5.227358930667e+05       5.177436003623e+05       1.403564444569e+00       1.399623728898e+00       0.000000000000e+00       5.208805958168e+05 
       1.918401630711e-01       5.088449946613e+05       5.039153905064e+05       1.328056690356e+00       1.324328018683e+00       0.000000000000e+00       5.070176669442e+05 
       1.945391595714e-01       4.976284369848e+05       4.928303649438e+05       1.263014613184e+00       1.259468559534e+00       0.000000000000e+00       4.958483608348e+05 
       1.972381580952e-01       4.888375813599e+05       4.842286073413e+05       1.207048035397e+00       1.203659085166e+00       0.000000000000e+00       4.871207592896e+05 
       1.999371585600e-01       4.820649613956e+05       4.776821568085e+05       1.158514640200e+00       1.155261914629e+00       0.000000000000e+00       4.804214078553e+05 
       2.026361608878e-01       4.767465701753e+05       4.726131008005e+05       1.115549594616e+00       1.112417480531e+00       0.000000000000e+00       4.751824200512e+05 
       2.053351650047e-01       4.722791229997e+05       4.683977043063e+05       1.076396221099e+00       1.073374025310e+00       0.000000000000e+00       4.707946614638e+05 
       2.080341708405e-01       4.680407066043e+05       4.644007880538e+05       1.039371920042e+00       1.036453654704e+00       0.000000000000e+00       4.666325711858e+05 
       2.107331783288e-01       4.635223067778e+05       4.600957057506e+05       1.003261388727e+00       1.000444501439e+00       0.000000000000e+00       4.621820843338e+05 
       2.134321874065e-01       4.583318798026e+05       4.550811846676e+05       9.671980051377e-01       9.644823942054e-01       0.000000000000e+00       4.570485936663e+05 
       2.161311980137e-01       4.522234600436e+05       4.491068418253e+05       9.306737007148e-01       9.280606245188e-01       0.000000000000e+00       4.509849437422e+05 
       2.188302100934e-01       4.450377177696e+05       4.420093368122e+05       8.934546170365e-01       8.909460383697e-01       0.000000000000e+00       4.438306837501e+05 
       2.215292235916e-01       4.368062019275e+05       4.338249340914e+05       8.556889641223e-01       8.532864270629e-01       0.000000000000e+00       4.356187800802e+05 
       2.242282384566e-01       4.276301970687e+05       4.246593203349e+05       8.176234548985e-01       8.153277702608e-01       0.000000000000e+00       4.264517947140e+05 
       2.269272546395e-01       4.177218661811e+05       4.147354238151e+05       7.797616198130e-01       7.775722813089e-01       0.000000000000e+00       4.165450372216e+05 
       2.296262720935e-01       4.073721659043e+05       4.043525873957e+05       7.426089644249e-01       7.405239445095e-01       0.000000000000e+00       4.061918353010e+05 
       2.323252907739e-01       3.968977032140e+05       3.938395420072e+05       7.067317953680e-01       7.047474984435e-01       0.000000000000e+00       3.957122901055e+05 
       2.350243106384e-01       3.866532379511e+05       3.835563125557e+05       6.727097787994e-01       6.708210302724e-01       0.000000000000e+00       3.854625403363e+05 
       2.377233316464e-01       3.769189789062e+05       3.737980257873e+05       6.408964418775e-01       6.390970079149e-01       0.000000000000e+00       3.757271639461e+05 
       2.404223537592e-01       3.679675257679e+05       3.648364674606e+05       6.116813030045e-01       6.099639125628e-01       0.000000000000e+00       3.667783386493e+05 
       2.431213769397e-01       3.598892801034e+05       3.567716474423e+05       5.850142364991e-01       5.833717206071e-01       0.000000000000e+00       3.587093375281e+05 
       2.458204011526e-01       3.527667498127e+05       3.496851022248e+05       5.608968210440e-01       5.593220081456e-01       0.000000000000e+00       3.516023197245e+05 
       2.485194263640e-01       3.465375008478e+05       3.435118113697e+05       5.390901205395e-01       5.375765356356e-01       0.000000000000e+00       3.453941025239e+05 
       2.512184525417e-01       3.411193288332e+05       3.381691007031e+05       5.193344564965e-01       5.178763319268e-01       0.000000000000e+00       3.400023907524e+05 
       2.539174796546e-01       3.363920598141e+05       3.335311464681e+05       5.013290123791e-01       4.999214370695e-01       0.000000000000e+00       3.353053647053e+05 
       2.566165076731e-01       3.321984841787e+05       3.294344071533e+05       4.847540467538e-01       4.833930201844e-01       0.000000000000e+00       3.311439846964e+05 
       2.593155365688e-01       3.283763930631e+05       3.257122035537e+05       4.692805843077e-01       4.679629943605e-01       0.000000000000e+00       3.273547824866e+05 
       2.620145663144e-01       3.247342740559e+05       3.221672326935e+05       4.545943948516e-01       4.533180398816e-01       0.000000000000e+00       3.237446024958e+05 
       2.647135968837e-01       3.211022441040e+05       3.186238145370e+05       4.404090474365e-01       4.391725036156e-01       0.000000000000e+00       3.201419027525e+05 
       2.674126282518e-01       3.173386825016e+05       3.149392398579e+05       4.265270219825e-01       4.253294521918e-01       0.000000000000e+00       3.164048210209e+05 
       2.701116603945e-01       3.133193729002e+05       3.109848035802e+05       4.127644982610e-01       4.116055678776e-01       0.000000000000e+00       3.124078517433e+05 
       2.728106932888e-01       3.089864843404e+05       3.067021189105e+05       3.990505574901e-01       3.979301329057e-01       0.000000000000e+00       3.080930313898e+05 
       2.755097269125e-01       3.043330404472e+05       3.020848449951e+05       3.853830717742e-01       3.843010379019e-01       0.000000000000e+00       3.034535817780e+05 
       2.782087612441e-01       2.994017368030e+05       2.971772686211e+05       3.718109688244e-01       3.707670386218e-01       0.000000000000e+00       2.985326563540e+05 
       2.809077962633e-01       2.942686479719e+05       2.920579536941e+05       3.584384796522e-01       3.574320954416e-01       0.000000000000e+00       2.934070400630e+05 
       2.836068319503e-01       2.890187071862e+05       2.868146246073e+05       3.453595316627e-01       3.443898610365e-01       0.000000000000e+00       2.881624628815e+05 
       2.863058682861e-01       2.837552643097e+05       2.815544314860e+05       3.326941169261e-01       3.317600087996e-01       0.000000000000e+00       2.829033673049e+05 
       2.890049052524e-01       2.785648554334e+05       2.763659706643e+05       3.205247331642e-01       3.196248002096e-01       0.000000000000e+00       2.777168623200e+05 
       2.917039428318e-01       2.735250138934e+05       2.713313872093e+05       3.089137276366e-01       3.080463902876e-01       0.000000000000e+00       2.726818377412e+05 
       2.944029810071e-01       2.687133822044e+05       2.665298299823e+05       2.979349561146e-01       2.970984544557e-01       0.000000000000e+00       2.678763457906e+05 
       2.971020197622e-01       2.641964969307e+05       2.620275043853e+05       2.876155505296e-01       2.868080102561e-01       0.000000000000e+00       2.633667796436e+05 
       2.998010590813e-01       2.599932354677e+05       2.578475960639e+05       2.779693804833e-01       2.771889367307e-01       0.000000000000e+00       2.591733180613e+05 
       3.025000989493e-01       2.561311070253e+05       2.540148625868e+05       2.689733786156e-01       2.682181893054e-01       0.000000000000e+00       2.553226138508e+05 
       3.051991393514e-01       2.525862505369e+05       2.505052118696e+05       2.605820829954e-01       2.598504534408e-01       0.000000000000e+00       2.517907507345e+05 
       3.078981802736e-01       2.493121229565e+05       2.472708473859e+05       2.527202074452e-01       2.520106529642e-01       0.000000000000e+00       2.485308332145e+05 
       3.105972217023e-01       2.462508596303e+05       2.442520056791e+05       2.452965206115e-01       2.446077975752e-01       0.000000000000e+00       2.454844546731e+05 
       3.132962636244e-01       2.433200999890e+05       2.413666427520e+05       2.382281455085e-01       2.375592708935e-01       0.000000000000e+00       2.425694035733e+05 
       3.159953060271e-01       2.404778635530e+05       2.385673322669e+05       2.314451485430e-01       2.307953181534e-01       0.000000000000e+00       2.397420659945e+05 
       3.186943488982e-01       2.376815534990e+05       2.358138405987e+05       2.249020412925e-01       2.242705816325e-01       0.000000000000e+00       2.369605927177e+05 
       3.213933922257e-01       2.348838402077e+05       2.330547003564e+05       2.185448878427e-01       2.179312826935e-01       0.000000000000e+00       2.341764228740e+05 
       3.240924359984e-01       2.320689332486e+05       2.302740919246e+05       2.123479640385e-01       2.117517589855e-01       0.000000000000e+00       2.313737672058e+05 
       3.267914802051e-01       2.292245857121e+05       2.274603656885e+05       2.062965532270e-01       2.057173364643e-01       0.000000000000e+00       2.285405687034e+05 
       3.294905248351e-01       2.263254148566e+05       2.245867956217e+05       2.003648402782e-01       1.998022778098e-01       0.000000000000e+00       2.256510513013e+05 
       3.321895698779e-01       2.233718045704e+05       2.216551726384e+05       1.945483631770e-01       1.940021273536e-01       0.000000000000e+00       2.227060275859e+05 
       3.348886153237e-01       2.203702193065e+05       2.186712257707e+05       1.888513416139e-01       1.883211015436e-01       0.000000000000e+00       2.197117336889e+05 
       3.375876611628e-01       2.173403519787e+05       2.156553423656e+05       1.832872005219e-01       1.827725873385e-01       0.000000000000e+00       2.166880616690e+05 
       3.402867073856e-01       2.143081717541e+05       2.126358877369e+05       1.778720929329e-01       1.773726842960e-01       0.000000000000e+00       2.136616946164e+05 
       3.429857539831e-01       2.113033152422e+05       2.096429857062e+05       1.726263163528e-01       1.721416373652e-01       0.000000000000e+00       2.106623987715e+05 
       3.456848009466e-01       2.083643201948e+05       2.067165138720e+05       1.675727122608e-01       1.671022171836e-01       0.000000000000e+00       2.077290957725e+05 
       3.483838482674e-01       2.055011352258e+05       2.038659821361e+05       1.627167695941e-01       1.622599091869e-01       0.000000000000e+00       2.048715941442e+05 
       3.510828959373e-01       2.027264206127e+05       2.011051371923e+05       1.580587858382e-01       1.576150034588e-01       0.000000000000e+00       2.021028772929e+05 
       3.537819439483e-01       2.000537564128e+05       1.984487809554e+05       1.536033737774e-01       1.531721008651e-01       0.000000000000e+00       1.994368891086e+05 
       3.564809922926e-01       1.974819200437e+05       1.958945674946e+05       1.493443737829e-01       1.489250659360e-01       0.000000000000e+00       1.968720653270e+05 
       3.591800409626e-01       1.950143323906e+05       1.934471634875e+05       1.452673213517e-01       1.448594554884e-01       0.000000000000e+00       1.944122044411e+05 
       3.618790899511e-01       1.926529973312e+05       1.911064895557e+05       1.413786671674e-01       1.409817241963e-01       0.000000000000e+00       1.920586739540e+05 
       3.645781392509e-01       1.903969901564e+05       1.888730488800e+05       1.376594259780e-01       1.372729190026e-01       0.000000000000e+00       1.898109850495e+05 
       3.672771888552e-01       1.882364961316e+05       1.867352411564e+05       1.341051636949e-01       1.337286357980e-01       0.000000000000e+00       1.876587849072e+05 
       3.699762387572e-01       1.861587890570e+05       1.846804961033e+05       1.306984681851e-01       1.303315053623e-01       0.000000000000e+00       1.855894029761e+05 
       3.726752889505e-01       1.841387593443e+05       1.826836853138e+05       1.274161305892e-01       1.270583834157e-01       0.000000000000e+00       1.835777399434e+05 
       3.753743394288e-01       1.821510077844e+05       1.807178766479e+05       1.242362128300e-01       1.238873937519e-01       0.000000000000e+00       1.815979454717e+05 
       3.780733901859e-01       1.801762694758e+05       1.787635874644e+05       1.211433204442e-01       1.208031883363e-01       0.000000000000e+00       1.796307005653e+05 
       3.807724412160e-01       1.782067513305e+05       1.768132122827e+05       1.181279377101e-01       1.177962728890e-01       0.000000000000e+00       1.776682742997e+05 
       3.834714925131e-01       1.762363197725e+05       1.748603715020e+05       1.151831294314e-01       1.148597321406e-01       0.000000000000e+00       1.757044620076e+05 
       3.861705440717e-01       1.742646830375e+05       1.729048242372e+05       1.123080814773e-01       1.119927563434e-01       0.000000000000e+00       1.737389876218e+05 
       3.888695958864e-01       1.722938311336e+05       1.709486850113e+05       1.095018159193e-01       1.091943699116e-01       0.000000000000e+00       1.717738778407e+05 
       3.915686479517e-01       1.703244894339e+05       1.689928838603e+05       1.067628267990e-01       1.064630711601e-01       0.000000000000e+00       1.698099199679e+05 
       3.942677002626e-01       1.683586631379e+05       1.670396782680e+05       1.040905047783e-01       1.037982532687e-01       0.000000000000e+00       1.678491948350e+05 
       3.969667528140e-01       1.664010358880e+05       1.650940216888e+05       1.014846981192e-01       1.011997613619e-01       0.000000000000e+00       1.658964653519e+05 
       3.996658056011e-01       1.644618092149e+05       1.631665737350e+05       9.894995968848e-02       9.867213702254e-02       0.000000000000e+00       1.639620661932e+05 
       4.023648586190e-01       1.625495982200e+05       1.612658694838e+05       9.649108806263e-02       9.622016941154e-02       0.000000000000e+00       1.620545825706e+05 
       4.050639118632e-01       1.606795380440e+05       1.594074520008e+05       9.411354701261e-02       9.384930389388e-02       0.000000000000e+00       1.601892643317e+05 
       4.077629653291e-01       1.588634267598e+05       1.576033338680e+05       9.182166187314e-02       9.156385382292e-02       0.000000000000e+00       1.583779674205e+05 
       4.104620190124e-01       1.571055392189e+05       1.558579161410e+05       8.961541257673e-02       8.936379938221e-02       0.000000000000e+00       1.566250024367e+05 
       4.131610729087e-01       1.554041890699e+05       1.541692362340e+05       8.748981454468e-02       8.724416880103e-02       0.000000000000e+00       1.549285998920e+05 
       4.158601270140e-01       1.537561813345e+05       1.525346519737e+05       8.544210195608e-02       8.520220558681e-02       0.000000000000e+00       1.532857353725e+05 
       4.185591813241e-01       1.521527803475e+05       1.509450267174e+05       8.346439900998e-02       8.323005542005e-02       0.000000000000e+00       1.516875565429e+05 
       4.212582358351e-01       1.505875828959e+05       1.493941181013e+05       8.155123065691e-02       8.132225897069e-02       0.000000000000e+00       1.501277133096e+05 
       4.239572905432e-01       1.490545581947e+05       1.478751552645e+05       7.969675871569e-02       7.947299372127e-02       0.000000000000e+00       1.485999531156e+05 
       4.266563454445e-01       1.475520730185e+05       1.463866288948e+05       7.789869857564e-02       7.767998191347e-02       0.000000000000e+00       1.471026815531e+05 
       4.293554005356e-01       1.460775646377e+05       1.449258080087e+05       7.615401005887e-02       7.594019191272e-02       0.000000000000e+00       1.456332862331e+05 
       4.320544558127e-01       1.446268242060e+05       1.434883451145e+05       7.445891982537e-02       7.424986096552e-02       0.000000000000e+00       1.441875187263e+05 
       4.347535112724e-01       1.431935913478e+05       1.420678925657e+05       7.280889470195e-02       7.260446859845e-02       0.000000000000e+00       1.427590960443e+05 
       4.374525669114e-01       1.417714074438e+05       1.406579417076e+05       7.119907223330e-02       7.099916596293e-02       0.000000000000e+00       1.413415484327e+05 
       4.401516227262e-01       1.403574370703e+05       1.392556361074e+05       6.962715515574e-02       6.943166232688e-02       0.000000000000e+00       1.399320358714e+05 
       4.428506787138e-01       1.389495284734e+05       1.378588547884e+05       6.809106848708e-02       6.789988853050e-02       0.000000000000e+00       1.385284173612e+05 
       4.455497348708e-01       1.375520481641e+05       1.364720057765e+05       6.659199061065e-02       6.640501964381e-02       0.000000000000e+00       1.371350692849e+05 
       4.482487911944e-01       1.361697514307e+05       1.350999136170e+05       6.513121799373e-02       6.494834848978e-02       0.000000000000e+00       1.357567650115e+05 
       4.509478476814e-01       1.348067280122e+05       1.337467497014e+05       6.370965137184e-02       6.353077327042e-02       0.000000000000e+00       1.343976165645e+05 
       4.536469043289e-01       1.334647216472e+05       1.324143447176e+05       6.232702752882e-02       6.215203150257e-02       0.000000000000e+00       1.330593930777e+05 
       4.563459611342e-01       1.321433853284e+05       1.311024378946e+05       6.098192717792e-02       6.081070781620e-02       0.000000000000e+00       1.317417740548e+05 
       4.590450180943e-01       1.308412130322e+05       1.298095986700e+05       5.967291748571e-02       5.950537345550e-02       0.000000000000e+00       1.304432774375e+05 
       4.617440752066e-01       1.295567594610e+05       1.285344517791e+05       5.839825408011e-02       5.823428895031e-02       0.000000000000e+00       1.291624802002e+05 
       4.644431324684e-01       1.282915236039e+05       1.272785468617e+05       5.715768365195e-02       5.699720169883e-02       0.000000000000e+00       1.279008958171e+05 
       4.671421898771e-01       1.270487200233e+05       1.260451262325e+05       5.595170858505e-02       5.579461267013e-02       0.000000000000e+00       1.266617452613e+05 
       4.890251988933e-01       1.178246846677e+05       1.168970321990e+05       4.734982927257e-02       4.721688484978e-02       0.000000000000e+00       1.174667435489e+05 
       5.135782159360e-01       1.086091986265e+05       1.077539118628e+05       3.957289045003e-02       3.946178141024e-02       0.000000000000e+00       1.082791956443e+05 
       5.416916615218e-01       9.937883772632e+04       9.859639094770e+04       3.254875070905e-02       3.245736340253e-02       0.000000000000e+00       9.907692695522e+04 
       5.747791889476e-01       8.999781141135e+04       8.928938366386e+04       2.618030633538e-02       2.610679976039e-02       0.000000000000e+00       8.972444837536e+04 
       6.152416347905e-01       8.029913602337e+04       7.966748062201e+04       2.038755012433e-02       2.033030791220e-02       0.000000000000e+00       8.005536266332e+04 
       6.675020261270e-01       7.000277687919e+04       6.945229747233e+04       1.509927604851e-02       1.505688176327e-02       0.000000000000e+00       6.979031683633e+04 
       7.404517108092e-01       5.874226964064e+04       5.828052391113e+04       1.029683396267e-02       1.026792352745e-02       0.000000000000e+00       5.856404178953e+04 
       8.526932916669e-01       4.620646558566e+04       4.584344113102e+04       6.107508192290e-03       6.090360152155e-03       0.000000000000e+00       4.606632800491e+04 
       1.034526562711e+00       3.318512164282e+04       3.292455410622e+04       2.979942450796e-03       2.971575690073e-03       0.000000000000e+00       3.308452281114e+04 
       1.296576004371e+00       2.246961194489e+04       2.229324441961e+04       1.284540492615e-03       1.280933912956e-03       0.000000000000e+00       2.240151562810e+04 
       1.632114635725e+00       1.505107465867e+04       1.493293639268e+04       5.430199689791e-04       5.414953534875e-04       0.000000000000e+00       1.500546092859e+04 
