# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   59       2.054406202867e-10       2.708141800760e-14      -2.110563840716e-13       1.099343202216e-16       3.498638300502e-11       3.985258101266e-12      -7.532427539314e-15 
   60       2.081641560670e-10       2.847208010153e-14      -2.516956382371e-13       1.137062711102e-16       3.364108081024e-11       3.853024842707e-12      -8.300536254118e-15 
   61       2.109181930514e-10       2.989967043695e-14      -2.941563500056e-13       1.175399279671e-16       3.235686804822e-11       3.726204880204e-12      -8.768127935947e-15 
   62       2.137043791618e-10       3.136365469665e-14      -3.384377369214e-13       1.214352546451e-16       3.113238369269e-11       3.604675664794e-12      -8.939309710519e-15 
   63       2.165241391270e-10       3.286338260662e-14      -3.845197550658e-13       1.253922906548e-16       2.996763132499e-11       3.488488721744e-12      -8.871827570043e-15 
   64       2.193781445943e-10       3.439812208837e-14      -4.323780300060e-13       1.294111023128e-16       2.886126468298e-11       3.377569917196e-12      -8.633610942994e-15 
   65       2.222662615741e-10       3.596705732860e-14      -4.819837537602e-13       1.334917841873e-16       2.781051104063e-11       3.271712158657e-12      -8.303208102709e-15 
   66       2.251874978838e-10       3.756928684903e-14      -5.333035817635e-13       1.376344605418e-16       2.681109458762e-11       3.170568095502e-12      -7.970221575978e-15 
   67       2.281399505922e-10       3.920382157612e-14      -5.862995298334e-13       1.418392867808e-16       2.585715980892e-11       3.073642819471e-12      -7.735743551636e-15 
   68       2.311216843295e-10       4.086964008536e-14      -6.409334567035e-13       1.461064424157e-16       2.494282135303e-11       2.980436749825e-12      -7.688339707008e-15 
