# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       5.280344901180e+08       2.710881019114e-15       8.777625862422e-04       6.015695090778e+11       1.515460883613e+04       2.870003587085e-05       8.002156164878e+12       5.067755923394e-04       2.139085963384e+23       1.965742895281e+18       7.463680055520e+12       3.733861180667e-08       1.479753121634e+23       3.618858742521e+23       1.648797598437e-04       8.230094945746e-02 
       5.243639424787e+08       2.748966152073e-15       8.839069159876e-04       5.932351596770e+11       1.515460882999e+04       2.890093611214e-05       7.946530447969e+12       5.103230105132e-04       2.080225211617e+23       1.925033550120e+18       7.309111760613e+12       3.733861180667e-08       1.439035084744e+23       3.519279546770e+23       1.649744172862e-04       8.225378306170e-02 
       5.207189100664e+08       2.787586342336e-15       8.900942557375e-04       5.850162772760e+11       1.515460882380e+04       2.910324265498e-05       7.891291404365e+12       5.138952604601e-04       2.022984118036e+23       1.885167270847e+18       7.157744481498e+12       3.733861180667e-08       1.399437476998e+23       3.422440446779e+23       1.650690747927e-04       8.220667114925e-02 
       5.170992155159e+08       2.826749106907e-15       8.963249074441e-04       5.769112621541e+11       1.515460881757e+04       2.930696534348e-05       7.836436346169e+12       5.174925160003e-04       1.967318114868e+23       1.846126598077e+18       7.009511927074e+12       3.733861180667e-08       1.360929467799e+23       3.328266044003e+23       1.651637323638e-04       8.215961362945e-02 
       5.135046826951e+08       2.866462068397e-15       9.025991730596e-04       5.689185367535e+11       1.515460881129e+04       2.951211409065e-05       7.781962604167e+12       5.211149521707e-04       1.913183860701e+23       1.807894434000e+18       6.864349179093e+12       3.733861180667e-08       1.323481074904e+23       3.236683014618e+23       1.652583900000e-04       8.211261041181e-02 
       5.099351366963e+08       2.906732956507e-15       9.089173581742e-04       5.610365453725e+11       1.515460880498e+04       2.971869887892e-05       7.727867527700e+12       5.247627452336e-04       1.860539206738e+23       1.770454034890e+18       6.722192663722e+12       3.733861180667e-08       1.287063141090e+23       3.147620052435e+23       1.653530477016e-04       8.206566140613e-02 
       5.063904038276e+08       2.947569609531e-15       9.152797701972e-04       5.532637538627e+11       1.515460879861e+04       2.992672976055e-05       7.674148484535e+12       5.284360726850e-04       1.809343163984e+23       1.733789003774e+18       6.582980123704e+12       3.733861180667e-08       1.251647311442e+23       3.061007813382e+23       1.654477054693e-04       8.201876652239e-02 
       5.028703116045e+08       2.988979975884e-15       9.216867201758e-04       5.455986493301e+11       1.515460879221e+04       3.013621685821e-05       7.620802860736e+12       5.321351132632e-04       1.759555871327e+23       1.697883283251e+18       6.446650591093e+12       3.733861180667e-08       1.217206011285e+23       2.976778861509e+23       1.655423633036e-04       8.197192567084e-02 
       4.993746887414e+08       3.030972115647e-15       9.281385173381e-04       5.380397398413e+11       1.515460878576e+04       3.034717036541e-05       7.567828060539e+12       5.358600469579e-04       1.711138564504e+23       1.662721148458e+18       6.313144360550e+12       3.733861180667e-08       1.183712424707e+23       2.894867616485e+23       1.656370212049e-04       8.192513876192e-02 
       4.959033651435e+08       3.073554202137e-15       9.346354781883e-04       5.305855541323e+11       1.515460877926e+04       3.055960054700e-05       7.515221506223e+12       5.396110550184e-04       1.664053545920e+23       1.628287200184e+18       6.182402963199e+12       3.733861180667e-08       1.151140473685e+23       2.815210302539e+23       1.657316791737e-04       8.187840570633e-02 
       4.924561718984e+08       3.116734523499e-15       9.411779174116e-04       5.232346413227e+11       1.515460877272e+04       3.077351773971e-05       7.462980637984e+12       5.433883199631e-04       1.618264155298e+23       1.594566358129e+18       6.054369141021e+12       3.733861180667e-08       1.119464797779e+23       2.737744898801e+23       1.658263372106e-04       8.183172641498e-02 
       4.890329412676e+08       3.160521484315e-15       9.477661533310e-04       5.159855706331e+11       1.515460876613e+04       3.098893235261e-05       7.411102913814e+12       5.471920255875e-04       1.573734741131e+23       1.561543854294e+18       5.928986821771e+12       3.733861180667e-08       1.088660734387e+23       2.662411091016e+23       1.659209953161e-04       8.178510079901e-02 
       4.856335066789e+08       3.204923607245e-15       9.544005060889e-04       5.088369311066e+11       1.515460875949e+04       3.120585486764e-05       7.359585809375e+12       5.510223569741e-04       1.530430632929e+23       1.529205226517e+18       5.806201094431e+12       3.733861180667e-08       1.058704299540e+23       2.589150224579e+23       1.660156534906e-04       8.173852876979e-02 
       4.822577027180e+08       3.249949534682e-15       9.610812994651e-04       5.017873313341e+11       1.515460875281e+04       3.142429584012e-05       7.308426817877e+12       5.548795005007e-04       1.488318114219e+23       1.497536312139e+18       5.685958185155e+12       3.733861180667e-08       1.029572169235e+23       2.517905258874e+23       1.661103117348e-04       8.169201023890e-02 
       4.789053651203e+08       3.295608030436e-15       9.678088590590e-04       4.948353991838e+11       1.515460874609e+04       3.164426589924e-05       7.257623449954e+12       5.587636438497e-04       1.447364396301e+23       1.466523241803e+18       5.568205433719e+12       3.733861180667e-08       1.001241661265e+23       2.448620722854e+23       1.662049700492e-04       8.164554511817e-02 
       4.755763307631e+08       3.341907981440e-15       9.745835104695e-04       4.879797815338e+11       1.515460873931e+04       3.186577574861e-05       7.207173233546e+12       5.626749760174e-04       1.407537592710e+23       1.436152433373e+18       5.452891270464e+12       3.733861180667e-08       9.736907175692e+22       2.381242671858e+23       1.662996284342e-04       8.159913331965e-02 
       4.722704376576e+08       3.388858399478e-15       9.814055847528e-04       4.812191440087e+11       1.515460873249e+04       3.208883616676e-05       7.157073713776e+12       5.666136873228e-04       1.368806694396e+23       1.406410585996e+18       5.339965193704e+12       3.733861180667e-08       9.468978870499e+22       2.315718645605e+23       1.663942868905e-04       8.155277475559e-02 
       4.689875249411e+08       3.436468422942e-15       9.882754147839e-04       4.745521707203e+11       1.515460872562e+04       3.231345800767e-05       7.107322452833e+12       5.705799694174e-04       1.331141545579e+23       1.377284674269e+18       5.229377747615e+12       3.733861180667e-08       9.208423088761e+22       2.251997627354e+23       1.664889454185e-04       8.150646933849e-02 
       4.657274328691e+08       3.484747318605e-15       9.951933316188e-04       4.679775640110e+11       1.515460871870e+04       3.253965220129e-05       7.057917029851e+12       5.745740152939e-04       1.294512820266e+23       1.348761942537e+18       5.121080500572e+12       3.733861180667e-08       8.955036962395e+22       2.190030004176e+23       1.665836040188e-04       8.146021698106e-02 
       4.624900028076e+08       3.533704483434e-15       1.002159673590e-03       4.614940442013e+11       1.515460871173e+04       3.276742975409e-05       7.008855040792e+12       5.785960192961e-04       1.258891999424e+23       1.320829899309e+18       5.015026023939e+12       3.733861180667e-08       8.708623205592e+22       2.129767528332e+23       1.666782626920e-04       8.141401759625e-02 
       4.592750772251e+08       3.583349446408e-15       1.009174780847e-03       4.551003493410e+11       1.515460870472e+04       3.299680174959e-05       6.960134098331e+12       5.826461771281e-04       1.224251348770e+23       1.293476311782e+18       4.911167871299e+12       3.733861180667e-08       8.468989961213e+22       2.071163279703e+23       1.667729214386e-04       8.136787109722e-02 
       4.560824996854e+08       3.633691870382e-15       1.016238993543e-03       4.487952349635e+11       1.515460869765e+04       3.322777934887e-05       6.911751831735e+12       5.867246858641e-04       1.190563897179e+23       1.266689200490e+18       4.809460558112e+12       3.733861180667e-08       8.235950651410e+22       2.014171629260e+23       1.668675802592e-04       8.132177739734e-02 
       4.529121148396e+08       3.684741553963e-15       1.023352655466e-03       4.425774738434e+11       1.515460869054e+04       3.346037379116e-05       6.863705886755e+12       5.908317439574e-04       1.157803415685e+23       1.240456834053e+18       4.709859541796e+12       3.733861180667e-08       8.009323832354e+22       1.958748203536e+23       1.669622391543e-04       8.127573641023e-02 
       4.497637684188e+08       3.736508433416e-15       1.030516112223e-03       4.364458557575e+11       1.515460868338e+04       3.369459639437e-05       6.815993925503e+12       5.949675512508e-04       1.125944397059e+23       1.214767724041e+18       4.612321202218e+12       3.733861180667e-08       7.788933052968e+22       1.904849850079e+23       1.670568981244e-04       8.122974804971e-02 
       4.466373072263e+08       3.789002584604e-15       1.037729713062e-03       4.303991872497e+11       1.515460867616e+04       3.393045855561e-05       6.768613626346e+12       5.991323089857e-04       1.094962035947e+23       1.189610619942e+18       4.516802822592e+12       3.733861180667e-08       7.574606717538e+22       1.852434603852e+23       1.671515571703e-04       8.118381222983e-02 
       4.435325791305e+08       3.842234224941e-15       1.044993809046e-03       4.244362913986e+11       1.515460866890e+04       3.416797175179e-05       6.721562683786e+12       6.033262198123e-04       1.064832209561e+23       1.164974504236e+18       4.423262570770e+12       3.733861180667e-08       7.366177952112e+22       1.801461654562e+23       1.672462162924e-04       8.113792886485e-02 
       4.404494330572e+08       3.896213715389e-15       1.052308754879e-03       4.185560075879e+11       1.515460866159e+04       3.440714754015e-05       6.674838808354e+12       6.075494877991e-04       1.035531458893e+23       1.140848587568e+18       4.331659480924e+12       3.733861180667e-08       7.163484474570e+22       1.751891314879e+23       1.673408754913e-04       8.109209786927e-02 
       4.373877189825e+08       3.950951562468e-15       1.059674903445e-03       4.127571912812e+11       1.515460865422e+04       3.464799755884e-05       6.628439726496e+12       6.118023184434e-04       1.007036970450e+23       1.117222304027e+18       4.241953435602e+12       3.733861180667e-08       6.966368468275e+22       1.703684989543e+23       1.674355347675e-04       8.104631915779e-02 
       4.343472879251e+08       4.006458420304e-15       1.067092616722e-03       4.070387137987e+11       1.515460864680e+04       3.489053352746e-05       6.582363180459e+12       6.160849186807e-04       9.793265584953e+22       1.094085306511e+18       4.154105148160e+12       3.733861180667e-08       6.774676459193e+22       1.656805145309e+23       1.675301941218e-04       8.100059264533e-02 
       4.313279919396e+08       4.062745092703e-15       1.074562253052e-03       4.013994620981e+11       1.515460863933e+04       3.513476724765e-05       6.536606928189e+12       6.203974968950e-04       9.523786477705e+22       1.071427462205e+18       4.068076145559e+12       3.733861180667e-08       6.588259196403e+22       1.611215281726e+23       1.676248535547e-04       8.095491824706e-02 
       4.283296841090e+08       4.119822535253e-15       1.082084176232e-03       3.958383385571e+11       1.515460863181e+04       3.538071060369e-05       6.491168743213e+12       6.247402629289e-04       9.261722566992e+22       1.049238848134e+18       3.983828751510e+12       3.733861180667e-08       6.406971535887e+22       1.566879902716e+23       1.677195130667e-04       8.090929587832e-02 
       4.253522185373e+08       4.177701857455e-15       1.089658751880e-03       3.903542607606e+11       1.515460862424e+04       3.562837556301e-05       6.446046414538e+12       6.291134280940e-04       9.006869810505e+22       1.027509746826e+18       3.901326069980e+12       3.733861180667e-08       6.230672327522e+22       1.523764488939e+23       1.678141726585e-04       8.086372545471e-02 
       4.223954503430e+08       4.236394324889e-15       1.097286351069e-03       3.849461612895e+11       1.515460861661e+04       3.587777417683e-05       6.401237746539e+12       6.335172051811e-04       8.759029780520e+22       1.006230642049e+18       3.820531969028e+12       3.733861180667e-08       6.059224305183e+22       1.481835470915e+23       1.679088323306e-04       8.081820689202e-02 
       4.194592356516e+08       4.295911361402e-15       1.104967341234e-03       3.796129875132e+11       1.515460860893e+04       3.612891858075e-05       6.356740558854e+12       6.379518084702e-04       8.518009509406e+22       9.853922146466e+17       3.741411064986e+12       3.733861180667e-08       5.892493979865e+22       1.441060202887e+23       1.680034920838e-04       8.077274010627e-02 
       4.165434315886e+08       4.356264551338e-15       1.112702100727e-03       3.743537013845e+11       1.515460860119e+04       3.638182099527e-05       6.312552686277e+12       6.424174537414e-04       8.283621339378e+22       9.649853384584e+17       3.663928706959e+12       3.733861180667e-08       5.730351535751e+22       1.401406937403e+23       1.680981519186e-04       8.072732501369e-02 
       4.136478962728e+08       4.417465641784e-15       1.120491000620e-03       3.691672792379e+11       1.515460859340e+04       3.663649372647e-05       6.268671978653e+12       6.469143582852e-04       8.055682776389e+22       9.450010763196e+17       3.588050961651e+12       3.733861180667e-08       5.572670729137e+22       1.362844800599e+23       1.681928118355e-04       8.068196153073e-02 
       4.107724888092e+08       4.479526544865e-15       1.128334424720e-03       3.640527115899e+11       1.515460858556e+04       3.689294916658e-05       6.225096300774e+12       6.514427409131e-04       7.834016348039e+22       9.254306761492e+17       3.513744598504e+12       3.733861180667e-08       5.419328790137e+22       1.325343768160e+23       1.682874718353e-04       8.063664957406e-02 
       4.079170692823e+08       4.542459340056e-15       1.136232751378e-03       3.590090029428e+11       1.515460857766e+04       3.715119979454e-05       6.181823532275e+12       6.560028219682e-04       7.618449465399e+22       9.062655671165e+17       3.440977075145e+12       3.733861180667e-08       5.270206327100e+22       1.288874641940e+23       1.683821319186e-04       8.059138906057e-02 
       4.050814987492e+08       4.606276276538e-15       1.144186366218e-03       3.540351715910e+11       1.515460856971e+04       3.741125817666e-05       6.138851567529e+12       6.605948233359e-04       7.408814288628e+22       8.874973558874e+17       3.369716523135e+12       3.733861180667e-08       5.125187233646e+22       1.253409027235e+23       1.684767920860e-04       8.054617990734e-02 
       4.022656392327e+08       4.670989775580e-15       1.152195656687e-03       3.491302494296e+11       1.515460856170e+04       3.767313696723e-05       6.096178315547e+12       6.652189684550e-04       7.204947596299e+22       8.691178229487e+17       3.299931734008e+12       3.733861180667e-08       4.984158598268e+22       1.218919310668e+23       1.685714523382e-04       8.050102203169e-02 
       3.994693537148e+08       4.736612432954e-15       1.160261012046e-03       3.442932817664e+11       1.515460855363e+04       3.793684890911e-05       6.053801699875e+12       6.698754823279e-04       7.006690658310e+22       8.511189190085e+17       3.231592145610e+12       3.733861180667e-08       4.847010616421e+22       1.185378638695e+23       1.686661126757e-04       8.045591535114e-02 
       3.966925061300e+08       4.803157021393e-15       1.168382825199e-03       3.395233271356e+11       1.515460854551e+04       3.820240683433e-05       6.011719658492e+12       6.745645915323e-04       6.813889112302e+22       8.334927614706e+17       3.164667828709e+12       3.733861180667e-08       4.713636505028e+22       1.152760896692e+23       1.687607730992e-04       8.041085978344e-02 
       3.939349613586e+08       4.870636493070e-15       1.176561490865e-03       3.348194571150e+11       1.515460853733e+04       3.846982366479e-05       5.969930143713e+12       6.792865242319e-04       6.626392843471e+22       8.162316309829e+17       3.099129473888e+12       3.733861180667e-08       4.583932419336e+22       1.121040688628e+23       1.688554336095e-04       8.036585524654e-02 
       3.911965852202e+08       4.939063982126e-15       1.184797405585e-03       3.301807561450e+11       1.515460852910e+04       3.873911241283e-05       5.928431122085e+12       6.840415101872e-04       6.444055867686e+22       7.993279680560e+17       3.034948378713e+12       3.733861180667e-08       4.457797372065e+22       1.090193317285e+23       1.689500942070e-04       8.032090165860e-02 
       3.884772444670e+08       5.008452807220e-15       1.193090973175e-03       3.256063213506e+11       1.515460852080e+04       3.901028618185e-05       5.887220574292e+12       6.888297807672e-04       6.266736217831e+22       7.827743697533e+17       2.972096435157e+12       3.733861180667e-08       4.335133154782e+22       1.060194765035e+23       1.690447548926e-04       8.027599893801e-02 
       3.857768067777e+08       5.078816474124e-15       1.201442593810e-03       3.210952623654e+11       1.515460851245e+04       3.928335816700e-05       5.846296495054e+12       6.936515689604e-04       6.094295833267e+22       7.665635864485e+17       2.910546117297e+12       3.733861180667e-08       4.215844261431e+22       1.031021675135e+23       1.691394156669e-04       8.023114700335e-02 
       3.830951407505e+08       5.150168678353e-15       1.209852676766e-03       3.166467011584e+11       1.515460850404e+04       3.955834165579e-05       5.805656893029e+12       6.985071093862e-04       5.926600452338e+22       7.506885186504e+17       2.850270469251e+12       3.733861180667e-08       4.099837813976e+22       1.002651333545e+23       1.692340765304e-04       8.018634577344e-02 
       3.804321158973e+08       5.222523307830e-15       1.218321629494e-03       3.122597718635e+11       1.515460849557e+04       3.983525002875e-05       5.765299790721e+12       7.033966383061e-04       5.763519507837e+22       7.351422138943e+17       2.791243093380e+12       3.733861180667e-08       3.987023490085e+22       9.750616512423e+22       1.693287374840e-04       8.014159516728e-02 
       3.777876026370e+08       5.295894445587e-15       1.226849864906e-03       3.079336206102e+11       1.515460848704e+04       4.011409676006e-05       5.725223224377e+12       7.083203936356e-04       5.604926025346e+22       7.199178636966e+17       2.733438138723e+12       3.733861180667e-08       3.877313452805e+22       9.482311470211e+22       1.694233985283e-04       8.009689510411e-02 
       3.751614722891e+08       5.370296372509e-15       1.235437797732e-03       3.036674053581e+11       1.515460847846e+04       4.039489541822e-05       5.685425243897e+12       7.132786149555e-04       5.450696524372e+22       7.050088005734e+17       2.676830289677e+12       3.733861180667e-08       3.770622282174e+22       9.221389307693e+22       1.695180596640e-04       8.005224550336e-02 
       3.725535970677e+08       5.445743570111e-15       1.244085844519e-03       2.994602957327e+11       1.515460846981e+04       4.067765966671e-05       5.645903912734e+12       7.182715435234e-04       5.300710922209e+22       6.904084951203e+17       2.621394754910e+12       3.733861180667e-08       3.666866908710e+22       8.967646872031e+22       1.696127208918e-04       8.000764628468e-02 
       3.699638500753e+08       5.522250723359e-15       1.252794429092e-03       2.953114728636e+11       1.515460846110e+04       4.096240326468e-05       5.606657307807e+12       7.232994222860e-04       5.154852440439e+22       6.761105531528e+17       2.567107256502e+12       3.733861180667e-08       3.565966548739e+22       8.720886600490e+22       1.697073822124e-04       7.996309736794e-02 
       3.673921052963e+08       5.599832723528e-15       1.261563973458e-03       2.912201292257e+11       1.515460845233e+04       4.124914006755e-05       5.567683519398e+12       7.283624958902e-04       5.013007514010e+22       6.621087129064e+17       2.513944019317e+12       3.733861180667e-08       3.467842641489e+22       8.480916366622e+22       1.698020436264e-04       7.991859867319e-02 
       3.648382375913e+08       5.678504671096e-15       1.270394903258e-03       2.871854684812e+11       1.515460844350e+04       4.153788402776e-05       5.528980651067e+12       7.334610106956e-04       4.875065702815e+22       6.483968422937e+17       2.461881760584e+12       3.733861180667e-08       3.372418787930e+22       8.247549330676e+22       1.698967051346e-04       7.987415012073e-02 
       3.623021226906e+08       5.758281878692e-15       1.279287651414e-03       2.832067053253e+11       1.515460843461e+04       4.182864919541e-05       5.490546819557e+12       7.385952147863e-04       4.740919605702e+22       6.349689362191e+17       2.410897679707e+12       3.733861180667e-08       3.279620691287e+22       8.020603794123e+22       1.699913667378e-04       7.982975163103e-02 
       3.597836371884e+08       5.839179874066e-15       1.288242647206e-03       2.792830653332e+11       1.515460842565e+04       4.212144971895e-05       5.452380154701e+12       7.437653579826e-04       4.610464776852e+22       6.218191139490e+17       2.360969448275e+12       3.733861180667e-08       3.189376099191e+22       7.799903058190e+22       1.700860284365e-04       7.978540312479e-02 
       3.572826585367e+08       5.921214403120e-15       1.297260327192e-03       2.754137848090e+11       1.515460841663e+04       4.241629984586e-05       5.414478799332e+12       7.489716918539e-04       4.483599644459e+22       6.089416165362e+17       2.312075200286e+12       3.733861180667e-08       3.101614747428e+22       7.585275286280e+22       1.701806902316e-04       7.974110452293e-02 
       3.547990650395e+08       6.004401432968e-15       1.306341131567e-03       2.715981106374e+11       1.515460840755e+04       4.271321392335e-05       5.376840909195e+12       7.542144697303e-04       4.360225431647e+22       5.963308042978e+17       2.264193522568e+12       3.733861180667e-08       3.016268305226e+22       7.376553370179e+22       1.702753521238e-04       7.969685574655e-02 
       3.523327358467e+08       6.088757155045e-15       1.315485500527e-03       2.678353001371e+11       1.515460839841e+04       4.301220639909e-05       5.339464652851e+12       7.594939467151e-04       4.240246079558e+22       5.839811543454e+17       2.217303445405e+12       3.733861180667e-08       2.933270322057e+22       7.173574799952e+22       1.703700141138e-04       7.965265671697e-02 
       3.498835509482e+08       6.174297988257e-15       1.324693879724e-03       2.641246209161e+11       1.515460838920e+04       4.331329182186e-05       5.302348211597e+12       7.648103796973e-04       4.123568172567e+22       5.718872581662e+17       2.171384433350e+12       3.733861180667e-08       2.852556175898e+22       6.976181537409e+22       1.704646762023e-04       7.960850735573e-02 
       3.474513911681e+08       6.261040582181e-15       1.333966718448e-03       2.604653507293e+11       1.515460837993e+04       4.361648484227e-05       5.265489779368e+12       7.701640273642e-04       4.010100865546e+22       5.600438192543e+17       2.126416376231e+12       3.733861180667e-08       2.774063022915e+22       6.784219893056e+22       1.705593383902e-04       7.956440758455e-02 
       3.450361381591e+08       6.349001820301e-15       1.343304465991e-03       2.568567773378e+11       1.515460837059e+04       4.392180021352e-05       5.228887562657e+12       7.755551502137e-04       3.899755813130e+22       5.484456507914e+17       2.082379580349e+12       3.733861180667e-08       2.697729748533e+22       6.597540406437e+22       1.706540006780e-04       7.952035732540e-02 
       3.426376743964e+08       6.438198823296e-15       1.352707578917e-03       2.532981983703e+11       1.515460836119e+04       4.422925279204e-05       5.192539780420e+12       7.809840105670e-04       3.792447100936e+22       5.370876733751e+17       2.039254759846e+12       3.733861180667e-08       2.623496919855e+22       6.415997729762e+22       1.707486630667e-04       7.947635650040e-02 
       3.402558831723e+08       6.528648952373e-15       1.362176511975e-03       2.497889211863e+11       1.515460835172e+04       4.453885753829e-05       5.156444663999e+12       7.864508725819e-04       3.688091178666e+22       5.259649127942e+17       1.997023028265e+12       3.733861180667e-08       2.551306739384e+22       6.239450514740e+22       1.708433255570e-04       7.943240503193e-02 
       3.378906485903e+08       6.620369812644e-15       1.371711727188e-03       2.463282627416e+11       1.515460834218e+04       4.485062951744e-05       5.120600457027e+12       7.919560022647e-04       3.586606795058e+22       5.150724978505e+17       1.955665890276e+12       3.733861180667e-08       2.481103000024e+22       6.067761302527e+22       1.709379881496e-04       7.938850284254e-02 
       3.355418555595e+08       6.713379256556e-15       1.381313688398e-03       2.429155494549e+11       1.515460833258e+04       4.516458390011e-05       5.085005415346e+12       7.974996674840e-04       3.487914934622e+22       5.044056582253e+17       1.915165233574e+12       3.733861180667e-08       2.412831041319e+22       5.900796416698e+22       1.710326508454e-04       7.934464985499e-02 
       3.332093897891e+08       6.807695387364e-15       1.390982863086e-03       2.395501170772e+11       1.515460832291e+04       4.548073596312e-05       5.049657806925e+12       8.030821379835e-04       3.391938756122e+22       4.939597223903e+17       1.875503320951e+12       3.733861180667e-08       2.346437706890e+22       5.738425859172e+22       1.711273136450e-04       7.930084599227e-02 
       3.308931377827e+08       6.903336562651e-15       1.400719722369e-03       2.362313105621e+11       1.515460831317e+04       4.579910109023e-05       5.014555911769e+12       8.087036853947e-04       3.298603532742e+22       4.837301155619e+17       1.836662782524e+12       3.733861180667e-08       2.281871303052e+22       5.580523208989e+22       1.712219765493e-04       7.925709117755e-02 
       3.285929868330e+08       7.000321397908e-15       1.410524739185e-03       2.329584839384e+11       1.515460830337e+04       4.611969477289e-05       4.979698021843e+12       8.143645832506e-04       3.207836593908e+22       4.737123576974e+17       1.798626608132e+12       3.733861180667e-08       2.219081558564e+22       5.426965523888e+22       1.713166395591e-04       7.921338533421e-02 
       3.263088250160e+08       7.098668770153e-15       1.420398391929e-03       2.297310001845e+11       1.515460829350e+04       4.644253261097e-05       4.945082440983e+12       8.200651069990e-04       3.119567268709e+22       4.639020615328e+17       1.761378139882e+12       3.733861180667e-08       2.158019585486e+22       5.277633244577e+22       1.714113026752e-04       7.916972838584e-02 
       3.240405411858e+08       7.198397821605e-15       1.430341158994e-03       2.265482311042e+11       1.515460828355e+04       4.676763031356e-05       4.910707484816e+12       8.258055340155e-04       3.033726830865e+22       4.542949306621e+17       1.724901064858e+12       3.733861180667e-08       2.098637841116e+22       5.132410101646e+22       1.715059658983e-04       7.912612025623e-02 
       3.217880249691e+08       7.299527963411e-15       1.440353524231e-03       2.234095572048e+11       1.515460827354e+04       4.709500369971e-05       4.876571480678e+12       8.315861436175e-04       2.950248445224e+22       4.448867576551e+17       1.689179407972e+12       3.733861180667e-08       2.040890090977e+22       4.991183025046e+22       1.716006292294e-04       7.908256086938e-02 
       3.195511667599e+08       7.402078879425e-15       1.450435976949e-03       2.203143675761e+11       1.515460826346e+04       4.742466869920e-05       4.842672767532e+12       8.374072170774e-04       2.869067115724e+22       4.356734222148e+17       1.654197524972e+12       3.733861180667e-08       1.984731372812e+22       4.853842056044e+22       1.716952926691e-04       7.903905014948e-02 
       3.173298577140e+08       7.506070530036e-15       1.460589004637e-03       2.172620597715e+11       1.515460825330e+04       4.775664135332e-05       4.809009695888e+12       8.432690376365e-04       2.790119634781e+22       4.266508893733e+17       1.619940095589e+12       3.733861180667e-08       1.930117961584e+22       4.720280261616e+22       1.717899562184e-04       7.899558802093e-02 
       3.151239897439e+08       7.611523156056e-15       1.470813105698e-03       2.142520396913e+11       1.515460824308e+04       4.809093781563e-05       4.775580627721e+12       8.491718905185e-04       2.713344534083e+22       4.178152077242e+17       1.586392116828e+12       3.733861180667e-08       1.877007335426e+22       4.590393651189e+22       1.718846198781e-04       7.895217440835e-02 
       3.129334555134e+08       7.718457282660e-15       1.481108773078e-03       2.112837214664e+11       1.515460823279e+04       4.842757435280e-05       4.742383936393e+12       8.551160629439e-04       2.638682036727e+22       4.091625076925e+17       1.553538896395e+12       3.733861180667e-08       1.825358142536e+22       4.464081095669e+22       1.719792836489e-04       7.890880923653e-02 
       3.107581484325e+08       7.826893723379e-15       1.491476510637e-03       2.083565273446e+11       1.515460822242e+04       4.876656734535e-05       4.709418006573e+12       8.611018441434e-04       2.566074010677e+22       4.006889998397e+17       1.521366046266e+12       3.733861180667e-08       1.775130168980e+22       4.341244248709e+22       1.720739475318e-04       7.886549243048e-02 
       3.085979626521e+08       7.936853584150e-15       1.501916822235e-03       2.054698875781e+11       1.515460821198e+04       4.910793328845e-05       4.676681234161e+12       8.671295253725e-04       2.495463923505e+22       3.923909732042e+17       1.489859476385e+12       3.733861180667e-08       1.726284307383e+22       4.221787470134e+22       1.721686115276e-04       7.882222391542e-02 
       3.064527930588e+08       8.048358267428e-15       1.512430215371e-03       2.026232403125e+11       1.515460820146e+04       4.945168879275e-05       4.644172026204e+12       8.731993999250e-04       2.426796798371e+22       3.842647936764e+17       1.459005388490e+12       3.733861180667e-08       1.678782526477e+22       4.105617751474e+22       1.722632756371e-04       7.877900361676e-02 
       3.043225352700e+08       8.161429476348e-15       1.523017202999e-03       1.998160314777e+11       1.515460819088e+04       4.979785058518e-05       4.611888800826e+12       8.793117631481e-04       2.360019171223e+22       3.763069024067e+17       1.428790270076e+12       3.733861180667e-08       1.632587841495e+22       3.992644643551e+22       1.723579398612e-04       7.873583146012e-02 
       3.022070856287e+08       8.276089218953e-15       1.533678298074e-03       1.970477146798e+11       1.515460818022e+04       5.014643550975e-05       4.579829987142e+12       8.854669124562e-04       2.295079049165e+22       3.685138142472e+17       1.399200888470e+12       3.733861180667e-08       1.587664285369e+22       3.882780186055e+22       1.724526042007e-04       7.869270737130e-02 
       3.001063411984e+08       8.392359812473e-15       1.544414020827e-03       1.943177510948e+11       1.515460816948e+04       5.049746052838e-05       4.547994025193e+12       8.916651473452e-04       2.231925869978e+22       3.608821162251e+17       1.370224285042e+12       3.733861180667e-08       1.543976880729e+22       3.775938839056e+22       1.725472686567e-04       7.864963127634e-02 
       2.980201997582e+08       8.510263887672e-15       1.555224893309e-03       1.916256093639e+11       1.515460815867e+04       5.085094272171e-05       4.516379365859e+12       8.979067694079e-04       2.170510462755e+22       3.534084660486e+17       1.341847769528e+12       3.733861180667e-08       1.501491612670e+22       3.672037416407e+22       1.726419332298e-04       7.860660310143e-02 
       2.959485597977e+08       8.629824393252e-15       1.566111441207e-03       1.889707654896e+11       1.515460814778e+04       5.120689928997e-05       4.484984470790e+12       9.041920823478e-04       2.110785009612e+22       3.460895906425e+17       1.314058914471e+12       3.733861180667e-08       1.460175402269e+22       3.570995020971e+22       1.727365979210e-04       7.856362277301e-02 
