# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.77578e-06 to 1.80917 h/Mpc,
# number of wavenumbers equal to 517
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       7.259980637880e-02      -8.449312151646e+05      -8.605129236111e+05      -2.907968455719e+01      -2.870558200865e+01       0.000000000000e+00      -8.602129689154e+05 
       7.379064796419e-02      -7.739089876186e+05      -7.884450309393e+05      -2.579119253767e+01      -2.545939483084e+01       0.000000000000e+00      -7.881701961469e+05 
       7.509666767351e-02      -6.914721241793e+05      -7.048814102999e+05      -2.226305635870e+01      -2.197664912638e+01       0.000000000000e+00      -7.046357021223e+05 
       7.653721270249e-02      -5.964351697727e+05      -6.086342145774e+05      -1.850641449077e+01      -1.826833457612e+01       0.000000000000e+00      -6.084220537268e+05 
       7.813490085724e-02      -4.878316081698e+05      -4.987364382021e+05      -1.455108419645e+01      -1.436388882915e+01       0.000000000000e+00      -4.985625824236e+05 
       7.991546611355e-02      -3.652370925642e+05      -3.747698532371e+05      -1.045271881744e+01      -1.031824984464e+01       0.000000000000e+00      -3.746392060325e+05 
       8.190682409933e-02      -2.292819236790e+05      -2.373806544118e+05      -6.302833516842e+00      -6.221750340725e+00       0.000000000000e+00      -2.372978940426e+05 
       8.413681718524e-02      -8.239542563933e+04      -8.902977350058e+04      -2.240402654949e+00      -2.211580896879e+00       0.000000000000e+00      -8.899872047365e+04 
       8.662915053497e-02       7.031575714010e+04       6.512383082389e+04       1.545461352970e+00       1.525579770747e+00       0.000000000000e+00       6.510115413313e+04 
       8.939763047061e-02       2.203558212749e+05       2.165107857059e+05       4.825223258816e+00       4.763148050710e+00       0.000000000000e+00       2.164353437161e+05 
       9.244020500748e-02       3.559808795863e+05       3.532966263982e+05       7.364061131685e+00       7.269324428930e+00       0.000000000000e+00       3.531735083338e+05 
       9.573583792375e-02       4.637552739881e+05       4.619566612997e+05       8.977467146486e+00       8.861973971435e+00       0.000000000000e+00       4.617956702792e+05 
       9.924702322647e-02       5.314848280537e+05       5.302249970477e+05       9.588026159291e+00       9.464678246958e+00       0.000000000000e+00       5.300402113396e+05 
       1.029276207686e-01       5.514010387300e+05       5.503066627218e+05       9.252268679214e+00       9.133240666071e+00       0.000000000000e+00       5.501148774148e+05 
       1.067321045015e-01       5.221295190844e+05       5.208494027682e+05       8.143863884514e+00       8.039095393279e+00       0.000000000000e+00       5.206678842149e+05 
       1.106220374178e-01       4.487901236590e+05       4.470380477985e+05       6.506878938659e+00       6.423169540761e+00       0.000000000000e+00       4.468822551743e+05 
       1.145683963327e-01       3.415149094228e+05       3.390975148790e+05       4.601582483138e+00       4.542384634257e+00       0.000000000000e+00       3.389793435129e+05 
       1.185509023857e-01       2.134783323777e+05       2.103070452578e+05       2.665385220516e+00       2.631095984576e+00       0.000000000000e+00       2.102337620873e+05 
       1.225561036062e-01       7.878474927624e+04       7.487338749967e+04       8.879243285524e-01       8.765013893005e-01       0.000000000000e+00       7.484730780874e+04 
       1.265753721310e-01      -4.922889023376e+04      -5.377968292700e+04      -5.978952626842e-01      -5.902034980778e-01       0.000000000000e+00      -5.376092258697e+04 
       1.306032909315e-01      -1.592692828866e+05      -1.642914584343e+05      -1.715611677522e+00      -1.693540802806e+00       0.000000000000e+00      -1.642341811708e+05 
       1.346365037480e-01      -2.429635121277e+05      -2.482458870193e+05      -2.439344410073e+00      -2.407963119481e+00       0.000000000000e+00      -2.481593492536e+05 
       1.386729480081e-01      -2.952681996710e+05      -3.005826195345e+05      -2.784147416100e+00      -2.748330016426e+00       0.000000000000e+00      -3.004778413886e+05 
       1.427113624182e-01      -3.145460849369e+05      -3.196695687074e+05      -2.795735804325e+00      -2.759769346036e+00       0.000000000000e+00      -3.195581391139e+05 
       1.467509779395e-01      -3.023358931514e+05      -3.070699526181e+05      -2.539746006980e+00      -2.507072839105e+00       0.000000000000e+00      -3.069629156274e+05 
       1.507913264514e-01      -2.628593250513e+05      -2.670506621976e+05      -2.091968512079e+00      -2.065055847554e+00       0.000000000000e+00      -2.669575746194e+05 
       1.548321232400e-01      -2.023630454494e+05      -2.059102290035e+05      -1.529928677321e+00      -1.510246755238e+00       0.000000000000e+00      -2.058384523159e+05 
       1.588731951793e-01      -1.284066287726e+05      -1.312626522082e+05      -9.263001592301e-01      -9.143835524198e-01       0.000000000000e+00      -1.312168940796e+05 
       1.629144369671e-01      -4.898520172690e+04      -5.116035139083e+04      -3.433457674298e-01      -3.389287181033e-01       0.000000000000e+00      -5.114251286783e+04 
       1.669557845035e-01       2.817946733026e+04       2.662366934068e+04       1.701300963265e-01       1.679414201060e-01       0.000000000000e+00       2.661439643366e+04 
       1.709971987141e-01       9.629629242817e+04       9.525803035309e+04       5.802791710575e-01       5.728140138355e-01       0.000000000000e+00       9.522483520259e+04 
       1.750386557260e-01       1.499475896592e+05       1.492968590875e+05       8.679547006970e-01       8.567886955263e-01       0.000000000000e+00       1.492448289738e+05 
       1.790801409035e-01       1.856354975425e+05       1.852261145377e+05       1.028784711648e+00       1.015549707034e+00       0.000000000000e+00       1.851615615134e+05 
       1.831216452277e-01       2.017369214991e+05       2.014223832589e+05       1.069912159304e+00       1.056148175699e+00       0.000000000000e+00       2.013521851714e+05 
       1.871631630988e-01       1.984452811837e+05       1.980897085634e+05       1.007246824994e+00       9.942888806211e-01       0.000000000000e+00       1.980206721124e+05 
       1.912046910010e-01       1.776804869315e+05       1.771696565779e+05       8.631873836761e-01       8.520827131493e-01       0.000000000000e+00       1.771079117148e+05 
       1.952462266927e-01       1.427890423557e+05       1.420380245771e+05       6.636621092437e-01       6.551242864759e-01       0.000000000000e+00       1.419885246195e+05 
       1.992877687135e-01       9.809650554818e+04       9.705376681774e+04       4.352707249738e-01       4.296710973188e-01       0.000000000000e+00       9.701994578456e+04 
       2.033293160845e-01       4.834637155400e+04       4.699569620544e+04       2.024761841564e-01       1.998713839423e-01       0.000000000000e+00       4.697932248004e+04 
       2.073708681259e-01      -1.707441170545e+03      -3.349436522305e+03      -1.387223142933e-02      -1.369376743095e-02       0.000000000000e+00      -3.348262950519e+03 
       2.114124243461e-01      -4.767889489255e+04      -4.956649983074e+04      -1.975319689307e-01      -1.949907690609e-01       0.000000000000e+00      -4.954921783711e+04 
       2.154539843729e-01      -8.585870459677e+04      -8.792473800698e+04      -3.373785925398e-01      -3.330383391852e-01       0.000000000000e+00      -8.789408678604e+04 
       2.194955479121e-01      -1.134684434078e+05      -1.156307720725e+05      -4.275007657752e-01      -4.220010828985e-01       0.000000000000e+00      -1.155904644209e+05 
       2.235371147216e-01      -1.288678050812e+05      -1.310391433921e+05      -4.671081947587e-01      -4.610989594062e-01       0.000000000000e+00      -1.309934656003e+05 
       2.275786845954e-01      -1.316156530255e+05      -1.337110725195e+05      -4.598534811605e-01      -4.539375825799e-01       0.000000000000e+00      -1.336644637937e+05 
       2.316202573531e-01      -1.224746092148e+05      -1.244187833474e+05      -4.130933857318e-01      -4.077790449906e-01       0.000000000000e+00      -1.243754137245e+05 
       2.356618328340e-01      -1.031699603646e+05      -1.049034785983e+05      -3.364545155794e-01      -3.321261114395e-01       0.000000000000e+00      -1.048669112149e+05 
       2.397034108923e-01      -7.615195962785e+04      -7.763466329868e+04      -2.406699386848e-01      -2.375737825740e-01       0.000000000000e+00      -7.760760055119e+04 
       2.437449913945e-01      -4.433902739566e+04      -4.555317408192e+04      -1.365722099886e-01      -1.348152420702e-01       0.000000000000e+00      -4.553729334605e+04 
       2.477865742177e-01      -1.082693998232e+04      -1.177637804657e+04      -3.416522547283e-02      -3.372570550816e-02       0.000000000000e+00      -1.177227015600e+04 
       2.518281592476e-01       2.134590135404e+04       2.063741153713e+04       5.796421980891e-02       5.721852746976e-02       0.000000000000e+00       2.063022170352e+04 
       2.558697463779e-01       4.946341848907e+04       4.895559255948e+04       1.331929110713e-01       1.314794243697e-01       0.000000000000e+00       4.893853254867e+04 
       2.599113355094e-01       7.135977619535e+04       7.100040396199e+04       1.872085990548e-01       1.848002161705e-01       0.000000000000e+00       7.097566035717e+04 
       2.639529265490e-01       8.558424674145e+04       8.531443935537e+04       2.181161193629e-01       2.153101316857e-01       0.000000000000e+00       8.528470669915e+04 
       2.679945194095e-01       9.147877779168e+04       9.123851997599e+04       2.262779006592e-01       2.233669029452e-01       0.000000000000e+00       9.120672255213e+04 
       2.720361140091e-01       8.914459785394e+04       8.887775610523e+04       2.139213333289e-01       2.111692937534e-01       0.000000000000e+00       8.884678155051e+04 
       2.760777102708e-01       7.937348037017e+04       7.903221067025e+04       1.846966843644e-01       1.823206270725e-01       0.000000000000e+00       7.900466775363e+04 
       2.801193081220e-01       6.350948826135e+04       6.305770743030e+04       1.431397226834e-01       1.412982667879e-01       0.000000000000e+00       6.303573234651e+04 
       2.841609074945e-01       4.332760165757e+04       4.274295124277e+04       9.428620658446e-02       9.307324199715e-02       0.000000000000e+00       4.272805673744e+04 
       2.882025083237e-01       2.084447059402e+04       2.011941359032e+04       4.314568828254e-02       4.259063337936e-02       0.000000000000e+00       2.011240434690e+04 
       2.922441105489e-01      -1.846325170933e+03      -2.705201149175e+03      -5.641882432387e-03      -5.569300827597e-03       0.000000000000e+00      -2.704255075562e+03 
       2.962857141124e-01      -2.278100738826e+04      -2.375442025103e+04      -4.819903014162e-02      -4.757896142785e-02       0.000000000000e+00      -2.374613769162e+04 
       3.003273189599e-01      -4.029073929129e+04      -4.134957784184e+04      -8.165789492568e-02      -8.060739194085e-02       0.000000000000e+00      -4.133516271218e+04 
       3.043689250399e-01      -5.312907854697e+04      -5.423715632021e+04      -1.042820482575e-01      -1.029404852209e-01       0.000000000000e+00      -5.421824943755e+04 
       3.084105323036e-01      -6.053454451482e+04      -6.165314557894e+04      -1.154545864103e-01      -1.139692989551e-01       0.000000000000e+00      -6.163165404246e+04 
       3.124521407049e-01      -6.224890540348e+04      -6.333893586374e+04      -1.155615294393e-01      -1.140748553928e-01       0.000000000000e+00      -6.331685690476e+04 
       3.164937501997e-01      -5.850064513771e+04      -5.952715679410e+04      -1.058524338721e-01      -1.044906686272e-01       0.000000000000e+00      -5.950640655263e+04 
       3.205353607466e-01      -4.996083865040e+04      -5.089535577886e+04      -8.823451214741e-02      -8.709939290640e-02       0.000000000000e+00      -5.087761423245e+04 
       3.245769723060e-01      -3.767286447525e+04      -3.849502293843e+04      -6.508590464708e-02      -6.424859122506e-02       0.000000000000e+00      -3.848160356973e+04 
       3.286185848402e-01      -2.293604460550e+04      -2.363560526893e+04      -3.898363316655e-02      -3.848211579067e-02       0.000000000000e+00      -2.362736515509e+04 
       3.326601983136e-01      -7.172054597409e+03      -7.748376799968e+03      -1.247191938991e-02      -1.231147132716e-02       0.000000000000e+00      -7.745674155509e+03 
       3.367018126921e-01       8.217818077817e+03       7.755932641950e+03       1.218564882443e-02       1.202888399372e-02       0.000000000000e+00       7.753231304589e+03 
       3.407434279433e-01       2.196544362293e+04       2.160125118361e+04       3.313841224867e-02       3.271209516206e-02       0.000000000000e+00       2.159372411757e+04 
       3.447850440363e-01       3.302877536632e+04       3.273939230272e+04       4.905611018283e-02       4.842502321341e-02       0.000000000000e+00       3.272798309756e+04 
       3.488266609418e-01       4.065219235033e+04       4.041100481307e+04       5.915528775766e-02       5.839427102494e-02       0.000000000000e+00       4.039692172102e+04 
       3.528682786316e-01       4.441212135406e+04       4.419118867269e+04       6.321621859541e-02       6.240296389262e-02       0.000000000000e+00       4.417578803692e+04 
       3.569098970790e-01       4.423262107437e+04       4.400503658177e+04       6.153211785499e-02       6.074052476607e-02       0.000000000000e+00       4.398970084832e+04 
       3.609515162583e-01       4.038205170879e+04       4.012414259684e+04       5.485613590431e-02       5.415042754942e-02       0.000000000000e+00       4.011015954387e+04 
       3.649931361452e-01       3.342372646206e+04       3.311675290021e+04       4.427875589110e-02       4.370912205791e-02       0.000000000000e+00       3.310521224259e+04 
       3.690347567162e-01       2.414639232613e+04       2.377778652473e+04       3.109968192003e-02       3.069959234512e-02       0.000000000000e+00       2.376950090947e+04 
       3.730763779489e-01       1.347274709362e+04       1.303670207390e+04       1.668382392113e-02       1.646919065822e-02       0.000000000000e+00       1.303216018827e+04 
       3.771179998221e-01       2.378110242386e+03       1.875680456880e+03       2.349573042535e-03       2.319346921248e-03       0.000000000000e+00       1.875028653247e+03 
       3.811596223152e-01      -8.192433161999e+03      -8.753992691205e+03      -1.073240957091e-02      -1.059434039150e-02       0.000000000000e+00      -8.750939625308e+03 
       3.852012454085e-01      -1.739207377635e+04      -1.800030813883e+04      -2.160803065026e-02      -2.133004893161e-02       0.000000000000e+00      -1.799403237721e+04 
       3.892428690834e-01      -2.453370372283e+04      -2.517219353418e+04      -2.959336020633e-02      -2.921264905479e-02       0.000000000000e+00      -2.516341811773e+04 
       3.932844933218e-01      -2.914740378631e+04      -2.979775060111e+04      -3.431507917534e-02      -3.387362380974e-02       0.000000000000e+00      -2.978736304390e+04 
       3.973261181064e-01      -3.100104085767e+04      -3.164417117584e+04      -3.570387054260e-02      -3.524454955136e-02       0.000000000000e+00      -3.163314013271e+04 
       4.013677434206e-01      -3.012056454674e+04      -3.073861305020e+04      -3.398735910784e-02      -3.355012029174e-02       0.000000000000e+00      -3.072789770644e+04 
       4.054093692484e-01      -2.675369584250e+04      -2.733140438327e+04      -2.962041397316e-02      -2.923935408738e-02       0.000000000000e+00      -2.732187667018e+04 
       4.094509955748e-01      -2.133540794789e+04      -2.186113669136e+04      -2.322681920252e-02      -2.292801212831e-02       0.000000000000e+00      -2.185351566896e+04 
       4.134926223848e-01      -1.444072464068e+04      -1.490723663672e+04      -1.553044780214e-02      -1.533065247227e-02       0.000000000000e+00      -1.490203940701e+04 
       4.175342496644e-01      -6.728349687028e+03      -7.133284179965e+03      -7.288385790165e-03      -7.194622355126e-03       0.000000000000e+00      -7.130796556063e+03 
       4.215758774001e-01       1.109405367021e+03       7.637952443814e+02       7.653823049769e-04       7.555358894281e-04       0.000000000000e+00       7.635303587953e+02 
       4.256175055788e-01       8.410032675257e+03       8.117272544222e+03       7.981480548396e-03       7.878801312947e-03       0.000000000000e+00       8.114444629437e+03 
       4.296591341879e-01       1.459522403825e+04       1.434541130334e+04       1.384152949817e-02       1.366346245012e-02       0.000000000000e+00       1.434041259903e+04 
       4.337007632154e-01       1.921957929529e+04       1.900035702855e+04       1.799284370142e-02       1.776137086925e-02       0.000000000000e+00       1.899373586966e+04 
       4.377423926496e-01       2.199771335509e+04       2.179554989286e+04       2.026048484061e-02       1.999984089970e-02       0.000000000000e+00       2.178795449046e+04 
       4.417840224792e-01       2.281738866845e+04       2.261861756328e+04       2.064256505501e-02       2.037700419859e-02       0.000000000000e+00       2.261073529290e+04 
       4.458256526935e-01       2.173181001302e+04       2.152384191638e+04       1.928875990177e-02       1.904061465544e-02       0.000000000000e+00       2.151634123124e+04 
       4.498672832821e-01       1.894434378175e+04       1.871657657227e+04       1.647338440781e-02       1.626146176561e-02       0.000000000000e+00       1.871005434835e+04 
       4.539089142349e-01       1.478531362602e+04       1.452990356550e+04       1.256145319950e-02       1.239985377081e-02       0.000000000000e+00       1.452484058282e+04 
       4.579505455423e-01       9.681598602588e+03       9.393855605473e+03       7.978485024631e-03       7.875843937741e-03       0.000000000000e+00       9.390582757402e+03 
       4.619921771949e-01       4.113705274977e+03       3.792426487831e+03       3.164892527971e-03       3.124177038806e-03       0.000000000000e+00       3.791105973319e+03 
       4.660338091836e-01      -1.428383164129e+03      -1.781235029544e+03      -1.460868177267e-03      -1.442074430681e-03       0.000000000000e+00      -1.780612895434e+03 
       4.700754414998e-01      -6.490579525471e+03      -6.870115985304e+03      -5.537947093889e-03      -5.466702684457e-03       0.000000000000e+00      -6.867720176474e+03 
       4.741170741351e-01      -1.068822529087e+04      -1.108727309380e+04      -8.785562461293e-03      -8.672538018437e-03       0.000000000000e+00      -1.108340745005e+04 
       4.781587070813e-01      -1.373419184882e+04      -1.414399703447e+04      -1.101901847069e-02      -1.087726117672e-02       0.000000000000e+00      -1.413906602241e+04 
       4.822003403305e-01      -1.544897253415e+04      -1.586008851529e+04      -1.214972207968e-02      -1.199341911101e-02       0.000000000000e+00      -1.585455940709e+04 
       4.862419738753e-01      -1.577201098958e+04      -1.617498782355e+04      -1.218581656724e-02      -1.202904922706e-02       0.000000000000e+00      -1.616934899767e+04 
       4.902836077082e-01      -1.475836810845e+04      -1.514472991923e+04      -1.122232313265e-02      -1.107795081199e-02       0.000000000000e+00      -1.513945022117e+04 
       4.943252418222e-01      -1.257165147883e+04      -1.293439921556e+04      -9.428352921278e-03      -9.307059558119e-03       0.000000000000e+00      -1.292988995012e+04 
       4.983668762104e-01      -9.462806700905e+03      -9.796902883813e+03      -7.025987930414e-03      -6.935600399494e-03       0.000000000000e+00      -9.793487205314e+03 
       5.024085108661e-01      -5.744935128742e+03      -6.047694193138e+03      -4.267685162017e-03      -4.212782493218e-03       0.000000000000e+00      -6.045585305409e+03 
       5.064501457830e-01      -1.758413207572e+03      -2.029524331946e+03      -1.409394631457e-03      -1.391263122613e-03       0.000000000000e+00      -2.028815974376e+03 
       5.104917809547e-01       2.156895771017e+03       1.915491927737e+03       1.309226990013e-03       1.292384092158e-03       0.000000000000e+00       1.914825257931e+03 
       5.145334163753e-01       5.688985473985e+03       5.473340543500e+03       3.682490697291e-03       3.635116789419e-03       0.000000000000e+00       5.471433796704e+03 
       5.185750520389e-01       8.573479939858e+03       8.378099689332e+03       5.549358366845e-03       5.477968163047e-03       0.000000000000e+00       8.375180500718e+03 
       5.226166879399e-01       1.061139222457e+04       1.042976524063e+04       6.801851128239e-03       6.714347886421e-03       0.000000000000e+00       1.042613095455e+04 
       5.266583240727e-01       1.168381902846e+04       1.150900469961e+04       7.390924381772e-03       7.295842784005e-03       0.000000000000e+00       1.150499425176e+04 
       5.306999604321e-01       1.176053926339e+04       1.158574428032e+04       7.327319840026e-03       7.233056833367e-03       0.000000000000e+00       1.158170708712e+04 
       5.347415970130e-01       1.089605930216e+04       1.071518026305e+04       6.674654362937e-03       6.588786870305e-03       0.000000000000e+00       1.071144650135e+04 
       5.387832338102e-01       9.217478367375e+03       9.025542626688e+03       5.538126361887e-03       5.466880298114e-03       0.000000000000e+00       9.022397778430e+03 
       5.428248708189e-01       6.909983910355e+03       6.703483021998e+03       4.052242826593e-03       4.000111626286e-03       0.000000000000e+00       6.701147511836e+03 
       5.468665080345e-01       4.195764403414e+03       3.972853864921e+03       2.366233166977e-03       2.335792210448e-03       0.000000000000e+00       3.971470094292e+03 
       5.509081454524e-01       1.316708401493e+03       1.077243835662e+03       6.322237539385e-04       6.240903390355e-04       0.000000000000e+00       1.076869304167e+03 
       5.549497830681e-01      -1.484500354337e+03      -1.739065324237e+03      -1.005823205589e-03      -9.928834992882e-04       0.000000000000e+00      -1.738458259991e+03 
       5.589914208773e-01      -3.983623027325e+03      -4.250435337294e+03      -2.422925383316e-03      -2.391754992228e-03       0.000000000000e+00      -4.248952965333e+03 
       5.630330588759e-01      -5.993831492316e+03      -6.268994254892e+03      -3.522421935992e-03      -3.477106822444e-03       0.000000000000e+00      -6.266808344233e+03 
       5.670746970598e-01      -7.381789833018e+03      -7.660681067101e+03      -4.243290140377e-03      -4.188701204332e-03       0.000000000000e+00      -7.658010112383e+03 
       5.711163354250e-01      -8.072984825955e+03      -8.350760025999e+03      -4.560287522727e-03      -4.501620499105e-03       0.000000000000e+00      -8.347848569572e+03 
       5.751579739677e-01      -8.054975805192e+03      -8.326907326244e+03      -4.483595871175e-03      -4.425915618748e-03       0.000000000000e+00      -8.324004205104e+03 
       5.791996126842e-01      -7.371740607739e+03      -7.633646574562e+03      -4.053148731234e-03      -4.001006088548e-03       0.000000000000e+00      -7.630985106298e+03 
       5.832412515708e-01      -6.116495148218e+03      -6.365026368608e+03      -3.332890189888e-03      -3.290013367851e-03       0.000000000000e+00      -6.362807089889e+03 
       5.872828906241e-01      -4.422132924848e+03      -4.654977439603e+03      -2.404013048177e-03      -2.373085898564e-03       0.000000000000e+00      -4.653354205703e+03 
       6.102016824202e-01       5.479942396117e+03       5.324559924973e+03       2.547109896882e-03       2.514342036461e-03       0.000000000000e+00       5.322704802020e+03 
       6.347544520656e-01       2.382195605541e+03       2.209697484308e+03       9.768689747917e-04       9.643018212754e-04       0.000000000000e+00       2.208928016445e+03 
       6.612446579459e-01      -4.207424884177e+03      -4.405586446898e+03      -1.794716410377e-03      -1.771627810346e-03       0.000000000000e+00      -4.404050262080e+03 
       6.900771312847e-01       1.385580015121e+03       1.241985048770e+03       4.645528441967e-04       4.585765160785e-04       0.000000000000e+00       1.241552737795e+03 
       7.218076445434e-01       1.618156148468e+03       1.481655403801e+03       5.065521684087e-04       5.000355441906e-04       0.000000000000e+00       1.481139536093e+03 
       7.572258733921e-01      -1.904522808137e+03      -2.048588683919e+03      -6.363871968405e-04      -6.282002273194e-04       0.000000000000e+00      -2.047874163985e+03 
       7.975016352404e-01       1.749284608519e+03       1.640408166708e+03       4.594129759772e-04       4.535027301661e-04       0.000000000000e+00       1.639836865683e+03 
       8.444589090377e-01      -1.024996000546e+03      -1.139947189160e+03      -2.847399557086e-04      -2.810768890647e-04       0.000000000000e+00      -1.139549458997e+03 
       9.011272118935e-01       4.773826048609e+02       3.834815586867e+02       8.411686762833e-05       8.303472483622e-05       0.000000000000e+00       3.833482642740e+02 
       9.729422607708e-01       5.268751898569e+02       4.467946545324e+02       8.407029390479e-05       8.298875846230e-05       0.000000000000e+00       4.466392418074e+02 
       1.070550984709e+00       2.823181042968e+02       2.138626023275e+02       3.323837077659e-05       3.281077312320e-05       0.000000000000e+00       2.137883268517e+02 
       1.216244332801e+00       1.090864101008e+01      -4.455802976911e+01      -5.365469173309e-06      -5.296443876409e-06       0.000000000000e+00      -4.454228989759e+01 
       1.451792577069e+00       4.175819537240e+01       1.831441739198e+00       1.547302155076e-07       1.527396432274e-07       0.000000000000e+00       1.830954989357e+00 
       1.809172789810e+00       2.714778463756e+01       5.110798009740e-01       2.780513114293e-08       2.744742282339e-08       0.000000000000e+00       5.110027802530e-01 
